V,VA1,VA2,B,BA1,BA2
0.2789387,0.2991694,0.2934498,0.3305785,0.3023321,0.3023321
0.268341,0.232651,0.223353,0.2772184,0.2332521,0.2332521
0.242741,0.2637147,0.2409749,0.2877788,0.2634999,0.2634999
0.2323131,0.2500526,0.2434446,0.2990697,0.2560411,0.2560411
0.2861883,0.2843675,0.2752685,0.300088,0.2800852,0.2800852
0.3304627,0.3118609,0.2794784,0.2905143,0.3061364,0.3061364
0.3578322,0.3659537,0.3848042,0.3599823,0.3611521,0.3611521
0.2927406,0.3372467,0.3366928,0.3518121,0.3424829,0.3424829
0.7420416,0.7166463,0.7263431,0.6530482,0.7223776,0.7223776
0.3494403,0.308759,0.2723201,0.280375,0.300084,0.300084
0.227547,0.2359903,0.2204662,0.2905325,0.2390827,0.2390827
0.3924985,0.4062648,0.3552279,0.3208765,0.393219,0.393219
0.4704295,0.4536445,0.3832885,0.3574779,0.4467683,0.4467683
0.3147863,0.3644082,0.3991815,0.3931158,0.3677859,0.3677859
0.3908878,0.4222415,0.4110881,0.4298999,0.4396718,0.4396718
0.3389428,0.3330086,0.3041306,0.3079464,0.3281095,0.3281095
0.1978615,0.2069662,0.2153553,0.2769849,0.2091777,0.2091777
0.3790309,0.3431246,0.363178,0.3372067,0.3429101,0.3429101
0.3592082,0.3237722,0.3180176,0.3443696,0.3266422,0.3266422
0.339476,0.3544172,0.2737584,0.307146,0.3520609,0.3520609
0.2504188,0.2377373,0.2336394,0.2746831,0.2291316,0.2291316
0.3643016,0.3947302,0.3390125,0.3515804,0.4012801,0.4012801
0.5425913,0.5762288,0.5499948,0.5277774,0.5867415,0.5867415
0.3231374,0.2883488,0.2732292,0.300532,0.2872815,0.2872815
0.2668155,0.2599274,0.2571523,0.3005037,0.2625315,0.2625315
0.549895,0.5492465,0.6280908,0.6029335,0.5539735,0.5539735
0.2112714,0.2439024,0.271079,0.351417,0.2636391,0.2636391
0.4076081,0.3186785,0.3089047,0.297901,0.3158435,0.3158435
0.3706606,0.3581152,0.339156,0.3432603,0.3629626,0.3629626
0.8001252,0.8070839,0.8000414,0.7565227,0.8046719,0.8046719
0.2365477,0.2227913,0.2165509,0.278468,0.2272534,0.2272534
0.2065654,0.2107195,0.2086359,0.2789164,0.2082721,0.2082721
0.3431891,0.329048,0.3195946,0.3302099,0.3306896,0.3306896
0.7228289,0.6421482,0.7311415,0.7040454,0.646921,0.646921
0.2129149,0.210672,0.2084801,0.280011,0.2189625,0.2189625
0.2684555,0.2661887,0.2665675,0.3077442,0.2676816,0.2676816
0.2316078,0.231839,0.2318503,0.2966172,0.2333718,0.2333718
0.4964593,0.4517503,0.4932015,0.4305456,0.4443856,0.4443856
0.254966,0.2699889,0.2577693,0.3301139,0.277918,0.277918
0.2263677,0.2291745,0.2234602,0.2942378,0.2363825,0.2363825
0.5606458,0.5362455,0.5929595,0.4989835,0.5218801,0.5218801
0.3204436,0.3142784,0.2932038,0.2978138,0.3091406,0.3091406
0.48969,0.3962602,0.3653847,0.3509252,0.3907723,0.3907723
0.3114088,0.2861311,0.3310856,0.3442676,0.2862989,0.2862989
0.3855479,0.4511531,0.4123779,0.4099595,0.4559254,0.4559254
0.9091933,0.9929714,0.9962806,0.9975329,0.9933291,0.9933291
0.3419205,0.3333808,0.2706404,0.3012171,0.3305482,0.3305482
0.339104,0.3193462,0.3179082,0.3297005,0.3176598,0.3176598
0.3639236,0.3399482,0.3259277,0.3165252,0.3320964,0.3320964
0.3490335,0.3530263,0.3484164,0.3295617,0.3503737,0.3503737
0.379331,0.4865916,0.414399,0.3839142,0.4803702,0.4803702
0.2723402,0.2386324,0.2484186,0.2932929,0.2413733,0.2413733
0.722765,0.6644286,0.5963527,0.479938,0.6484027,0.6484027
0.5865885,0.6149704,0.6848605,0.6539838,0.6231728,0.6231728
0.8415672,0.9878879,0.9999073,0.9999975,0.9878906,0.9878906
0.6958863,0.5813723,0.4798386,0.3963094,0.5688455,0.5688455
0.5020195,0.575874,0.5926231,0.5256512,0.569637,0.569637
0.9572063,0.9825902,0.9996116,0.9997082,0.9825864,0.9825864
0.8167517,0.8486467,0.9581161,0.9570111,0.8508795,0.8508795
0.4337612,0.4809778,0.5471911,0.5126848,0.4971925,0.4971925
0.5703383,0.4878503,0.4889668,0.4105913,0.4753692,0.4753692
0.2833331,0.3094857,0.2921324,0.3331576,0.3133111,0.3133111
0.2230584,0.2495883,0.2770257,0.3426132,0.2624264,0.2624264
0.762869,0.7366043,0.8462371,0.806602,0.7418292,0.7418292
0.6207335,0.6745582,0.7254665,0.6670212,0.6723889,0.6723889
0.4569169,0.4736792,0.4660046,0.4000428,0.4667593,0.4667593
0.2895398,0.3417325,0.3452751,0.3420341,0.3454348,0.3454348
0.4570334,0.4676621,0.5539701,0.5087197,0.4818995,0.4818995
0.6044277,0.4711232,0.48442,0.4086905,0.4632173,0.4632173
0.4517653,0.4185752,0.362651,0.3302083,0.3998208,0.3998208
0.710447,0.6972561,0.7184681,0.6930658,0.7100339,0.7100339
0.9400633,0.9128729,0.9600239,0.9505121,0.9126906,0.9126906
0.8069346,0.7465345,0.8259046,0.750031,0.7375176,0.7375176
0.3447751,0.3881241,0.2869037,0.2934884,0.3839049,0.3839049
0.7808466,0.7541599,0.7333006,0.6357294,0.7405037,0.7405037
0.9115989,0.9414115,0.9690832,0.956288,0.9392892,0.9392892
0.3374027,0.3049207,0.2421012,0.2822433,0.299878,0.299878
0.9409597,0.9339238,0.9279597,0.8878424,0.9256305,0.9256305
0.3697875,0.327139,0.2889949,0.2983016,0.3258923,0.3258923
0.6524379,0.6157304,0.6992933,0.6035527,0.6074755,0.6074755
0.3947485,0.3956063,0.3014429,0.2979392,0.3858888,0.3858888
0.1848481,0.1867691,0.1822316,0.2807278,0.189689,0.189689
0.5836493,0.5801732,0.606179,0.5615523,0.5813977,0.5813977
0.2931295,0.3013185,0.2531457,0.2830088,0.2922276,0.2922276
0.3630533,0.3620467,0.2722866,0.2891064,0.3517062,0.3517062
0.6838452,0.5817642,0.538074,0.4667088,0.5745822,0.5745822
0.3751451,0.3940753,0.347204,0.3600751,0.4020738,0.4020738
0.463652,0.3998774,0.3839894,0.3900284,0.4105387,0.4105387
0.2022531,0.2150262,0.2009794,0.2778584,0.2156183,0.2156183
0.2596609,0.2341793,0.2365547,0.291168,0.2328289,0.2328289
0.2490571,0.2772033,0.2551443,0.3217528,0.2851722,0.2851722
0.299856,0.3209973,0.3286191,0.3731255,0.330191,0.330191
0.5268476,0.5140116,0.4978157,0.4145164,0.5001174,0.5001174
0.2920459,0.2904473,0.266044,0.3009409,0.2961429,0.2961429
0.3474962,0.3079757,0.3165968,0.3091685,0.2958752,0.2958752
0.6559596,0.6051595,0.5183911,0.4297188,0.5932742,0.5932742
0.6618608,0.5443627,0.4344534,0.3429493,0.5224951,0.5224951
0.3341437,0.2935381,0.2675894,0.2968094,0.2894289,0.2894289
0.5096374,0.4980951,0.4291243,0.3901105,0.4950131,0.4950131
0.3119612,0.2939072,0.2982215,0.3133129,0.2975109,0.2975109
0.2402525,0.2521246,0.2212179,0.2734217,0.2486712,0.2486712
0.2492298,0.240327,0.2440422,0.2819413,0.2344247,0.2344247
0.5955554,0.5154768,0.5037435,0.43402,0.5055884,0.5055884
0.1846399,0.2213046,0.1903737,0.2750542,0.2255728,0.2255728
0.3656559,0.3966225,0.4313203,0.43166,0.4094332,0.4094332
0.2240627,0.2169525,0.245778,0.3068823,0.2151685,0.2151685
0.53482,0.4750164,0.4662196,0.3995626,0.4634181,0.4634181
0.5870761,0.5382333,0.4074558,0.3252211,0.524162,0.524162
0.4497449,0.3789045,0.2671584,0.2717676,0.3650693,0.3650693
0.2273989,0.2536483,0.275079,0.3244063,0.2630941,0.2630941
0.9925193,0.9889934,0.9999687,1,0.9889934,0.9889934
0.2155182,0.2288517,0.2508005,0.3273989,0.2363208,0.2363208
0.208316,0.2088018,0.235098,0.307902,0.2151883,0.2151883
0.2426832,0.2712738,0.2625564,0.3060524,0.2700579,0.2700579
0.3188469,0.3370139,0.3220153,0.3349862,0.3339025,0.3339025
0.4508681,0.5561115,0.5237742,0.47973,0.556907,0.556907
0.2442646,0.2799383,0.2744199,0.3135705,0.2828212,0.2828212
0.1952813,0.2069641,0.1883179,0.2790182,0.2162144,0.2162144
0.3761175,0.3237903,0.2784561,0.2989038,0.3221012,0.3221012
0.2642206,0.2650034,0.226514,0.2962129,0.270492,0.270492
0.334313,0.3691571,0.4114911,0.4164352,0.3751047,0.3751047
0.2226611,0.2607722,0.2975428,0.3784228,0.2865142,0.2865142
0.6764755,0.5746607,0.466658,0.3769939,0.5604162,0.5604162
0.2714441,0.2477847,0.2440337,0.2954275,0.2492051,0.2492051
0.3143012,0.3009982,0.2829446,0.288318,0.2962367,0.2962367
0.184327,0.1881065,0.203895,0.2812414,0.1903256,0.1903256
0.2856124,0.2845316,0.2830605,0.3268312,0.2860943,0.2860943
0.6606948,0.6512862,0.6632659,0.5977426,0.6476265,0.6476265
0.2390779,0.2517471,0.2692939,0.3391685,0.259459,0.259459
0.3087647,0.3309135,0.3112871,0.324899,0.3291901,0.3291901
0.2429045,0.2464151,0.2649949,0.3199145,0.249034,0.249034
0.6851859,0.606305,0.5534392,0.4716963,0.5950349,0.5950349
0.4992202,0.4823861,0.3796444,0.3536937,0.4760904,0.4760904
0.2346901,0.2121677,0.2125257,0.2927528,0.2126604,0.2126604
0.2332484,0.2487686,0.2321103,0.2805936,0.2520132,0.2520132
0.2672273,0.298798,0.2760124,0.3344058,0.3087314,0.3087314
0.4207553,0.4342371,0.5012476,0.4707375,0.443318,0.443318
0.2693017,0.2446307,0.2335979,0.286088,0.2417624,0.2417624
0.3279499,0.4037654,0.4019959,0.4135402,0.4143724,0.4143724
0.4093859,0.4159313,0.3691025,0.3841764,0.4276674,0.4276674
0.26171,0.3084525,0.3519768,0.411514,0.3371586,0.3371586
0.294283,0.2986932,0.2623123,0.2844399,0.2911907,0.2911907
0.3412404,0.3899195,0.3529838,0.3456821,0.3853187,0.3853187
0.6247937,0.7157669,0.8013547,0.7763471,0.7195151,0.7195151
0.1891084,0.2112686,0.2413521,0.3301635,0.230371,0.230371
0.2627474,0.2304461,0.2491645,0.2995344,0.2306117,0.2306117
0.3063579,0.2683831,0.2564406,0.2867663,0.266881,0.266881
0.4759858,0.5481154,0.4974549,0.451108,0.5505478,0.5505478
0.4751077,0.4717608,0.4427351,0.3897577,0.4637374,0.4637374
0.2698154,0.2405699,0.2647942,0.3032099,0.2386829,0.2386829
0.2653456,0.2951479,0.2800494,0.3133265,0.2961495,0.2961495
0.7415577,0.6533672,0.5879311,0.4901583,0.6410936,0.6410936
0.3360009,0.3856567,0.4173759,0.4143963,0.3971508,0.3971508
0.6127857,0.5873841,0.5868548,0.5211442,0.5868382,0.5868382
0.637545,0.7073552,0.6630095,0.60226,0.7024,0.7024
0.2504308,0.2490076,0.2539363,0.3132823,0.259452,0.259452
0.5616439,0.6032858,0.6288304,0.5670317,0.6014202,0.6014202
0.7268039,0.6619069,0.5838814,0.4798423,0.6468405,0.6468405
0.7987041,0.9216565,0.9790296,0.9730131,0.9226239,0.9226239
0.6832573,0.7241029,0.7702827,0.7059912,0.727046,0.727046
0.3285316,0.3207352,0.3295,0.348371,0.3293068,0.3293068
0.4990467,0.5337936,0.5251434,0.4727205,0.5346227,0.5346227
0.4546822,0.3352265,0.3235991,0.2970413,0.3234456,0.3234456
0.2585616,0.3162135,0.298578,0.3070917,0.3080049,0.3080049
0.2360886,0.27344,0.2405992,0.2857696,0.2734176,0.2734176
0.3788439,0.3418751,0.3501077,0.3549355,0.3411207,0.3411207
0.4700271,0.485475,0.4537581,0.4051568,0.4799415,0.4799415
0.8528061,0.819408,0.7579401,0.6942351,0.8107782,0.8107782
0.6311848,0.5901456,0.6100234,0.5383904,0.5862562,0.5862562
0.2302433,0.2504796,0.2608262,0.3161077,0.2564382,0.2564382
0.2620198,0.2711287,0.2710986,0.3086893,0.2721699,0.2721699
0.5498703,0.5886638,0.5819262,0.5260888,0.5917317,0.5917317
0.2264435,0.2030809,0.225099,0.2728348,0.1976815,0.1976815
0.7893128,0.9662322,0.9818382,0.9946871,0.971855,0.971855
0.3196545,0.3097653,0.3355301,0.3369691,0.3094164,0.3094164
0.2219664,0.2313363,0.2464074,0.3187528,0.2387904,0.2387904
0.8027382,0.9494734,0.9967713,0.9987315,0.9502504,0.9502504
0.3797155,0.3489105,0.3808104,0.3711954,0.3520971,0.3520971
0.3901914,0.3317865,0.3090797,0.315978,0.3223273,0.3223273
0.8426135,0.7982059,0.7625259,0.6923566,0.7899917,0.7899917
0.5657313,0.5200765,0.4211269,0.3748773,0.5128422,0.5128422
0.6520215,0.555725,0.5581282,0.4444155,0.5407811,0.5407811
0.7612089,0.727626,0.7666411,0.7066147,0.7248606,0.7248606
0.4883891,0.4964952,0.4329231,0.3835605,0.4875054,0.4875054
0.2274404,0.2478594,0.2263345,0.286594,0.2449468,0.2449468
0.6646585,0.5339541,0.5380494,0.4497162,0.5252064,0.5252064
0.8819505,0.8983891,0.9264452,0.9057393,0.89793,0.89793
0.7516944,0.9519827,0.959585,0.9649883,0.9573628,0.9573628
0.6824233,0.7321942,0.8205458,0.8022776,0.7368831,0.7368831
0.2766864,0.2631488,0.2444615,0.2867106,0.2649072,0.2649072
0.2325326,0.2613436,0.2746843,0.3415617,0.2706148,0.2706148
0.3824901,0.3357815,0.3379613,0.3436835,0.331276,0.331276
0.5323244,0.4979954,0.4153659,0.3437612,0.4847139,0.4847139
0.2888738,0.3386128,0.3006462,0.302631,0.3372682,0.3372682
0.7379644,0.8516341,0.8625339,0.8418801,0.8512527,0.8512527
0.5466765,0.5507143,0.5247126,0.4379667,0.5349952,0.5349952
0.7098321,0.6563943,0.5293527,0.4179425,0.6404411,0.6404411
0.2363624,0.2791492,0.2949363,0.344267,0.2917453,0.2917453
0.3712744,0.3748059,0.3676547,0.3923012,0.3868789,0.3868789
0.3003083,0.250939,0.2362694,0.2861986,0.251821,0.251821
0.53922,0.5901031,0.6008592,0.5359405,0.5849928,0.5849928
0.2626293,0.2924826,0.2593422,0.3050116,0.2976849,0.2976849
0.3512511,0.3424497,0.3329343,0.3556865,0.3510467,0.3510467
0.6675601,0.5772713,0.6633279,0.6193819,0.584405,0.584405
0.6421945,0.562592,0.5652866,0.4764133,0.5533421,0.5533421
0.2974526,0.2785445,0.2659369,0.3115112,0.2799564,0.2799564
0.5769904,0.4962124,0.5090177,0.4438202,0.4882158,0.4882158
0.2525786,0.2397732,0.2489615,0.2891944,0.24021,0.24021
0.3470209,0.3442073,0.354451,0.3417278,0.3357112,0.3357112
0.2219768,0.219967,0.2149277,0.2868596,0.2223834,0.2223834
0.51249,0.5085797,0.4339448,0.3713799,0.4963384,0.4963384
0.6392264,0.7477686,0.8276499,0.8400104,0.7604117,0.7604117
0.2302339,0.2169509,0.207531,0.2856559,0.2164704,0.2164704
0.3624967,0.3399543,0.3751575,0.3863997,0.345578,0.345578
0.6997044,0.7300697,0.6976476,0.6182013,0.7214777,0.7214777
0.2871166,0.2979297,0.2544308,0.2754006,0.2930897,0.2930897
0.6778822,0.6402666,0.6368619,0.560904,0.6383631,0.6383631
0.3149991,0.3386953,0.3375729,0.3497083,0.3432912,0.3432912
0.3552983,0.3607601,0.3595044,0.3873991,0.3768883,0.3768883
0.49674,0.5258004,0.5855829,0.5272709,0.5228892,0.5228892
0.5752507,0.7761891,0.8513385,0.8355249,0.7925219,0.7925219
0.590105,0.7321169,0.8266607,0.8077578,0.748769,0.748769
0.2749126,0.309731,0.3597814,0.3917308,0.3283166,0.3283166
0.3946237,0.3138029,0.2825221,0.2932026,0.3071881,0.3071881
0.6843887,0.6416382,0.5802925,0.4863849,0.6293331,0.6293331
0.7703422,0.9189787,0.9399263,0.9598621,0.9274495,0.9274495
0.3276407,0.3538957,0.2753423,0.3148569,0.3607247,0.3607247
0.5938244,0.6177945,0.5515556,0.4489081,0.5992716,0.5992716
0.3571031,0.3345721,0.3157554,0.3495418,0.3482512,0.3482512
0.2495755,0.2877479,0.2484324,0.314383,0.2958584,0.2958584
0.3102055,0.2579863,0.2399607,0.2857294,0.2566821,0.2566821
0.211845,0.229535,0.2188619,0.291498,0.233822,0.233822
0.2143115,0.2198959,0.1987003,0.279685,0.221886,0.221886
0.2467033,0.2599573,0.2674749,0.3008043,0.2647117,0.2647117
0.2657775,0.2650674,0.256748,0.3126283,0.2691642,0.2691642
0.5280201,0.4596165,0.5109333,0.4521277,0.4561649,0.4561649
0.3949407,0.4019568,0.4165864,0.381246,0.3994075,0.3994075
0.3469328,0.3094774,0.2868695,0.2782507,0.3038102,0.3038102
0.2441559,0.2197533,0.2287821,0.2961979,0.2202533,0.2202533
0.6798683,0.6784625,0.7639912,0.7478784,0.6845523,0.6845523
0.2551789,0.2379885,0.2414151,0.2957057,0.2391256,0.2391256
0.2182346,0.2167578,0.2207175,0.2858111,0.2198142,0.2198142
0.2448049,0.2480051,0.2299957,0.2989871,0.2504484,0.2504484
0.2131576,0.2256642,0.2350292,0.3089251,0.2368177,0.2368177
0.5000152,0.4809358,0.5334617,0.4768518,0.4801775,0.4801775
0.262443,0.2311728,0.2469556,0.3093026,0.2385019,0.2385019
0.3867895,0.4391845,0.306679,0.2883157,0.4287727,0.4287727
0.2752489,0.258977,0.2769709,0.3046353,0.2523777,0.2523777
0.6917727,0.6596562,0.5563972,0.4443981,0.638535,0.638535
0.4339775,0.4472702,0.5363493,0.4818907,0.4541871,0.4541871
0.2656323,0.2659265,0.2585446,0.2901958,0.2607424,0.2607424
0.1895843,0.2096045,0.2455124,0.3533821,0.2398496,0.2398496
0.668216,0.6589615,0.7365575,0.6506468,0.6564462,0.6564462
0.5609233,0.6322014,0.6705507,0.6466708,0.6468731,0.6468731
0.2109549,0.2143734,0.2195737,0.2915341,0.2142626,0.2142626
0.2066574,0.2095799,0.2125644,0.2951755,0.2175231,0.2175231
0.3765332,0.386083,0.3153698,0.3066559,0.3836761,0.3836761
0.2565954,0.2713143,0.2873063,0.3437138,0.2844921,0.2844921
0.3486965,0.3294198,0.3409243,0.3684465,0.3377276,0.3377276
0.6059482,0.6410144,0.6341055,0.5796511,0.6411155,0.6411155
0.4944599,0.5624958,0.5390503,0.4868717,0.5591134,0.5591134
0.9869658,0.9541923,0.9773405,0.9665708,0.9529905,0.9529905
0.5835024,0.6046541,0.5868578,0.5287414,0.5998094,0.5998094
0.4507174,0.4813064,0.4661569,0.4354746,0.4785519,0.4785519
0.7709404,0.7674558,0.7387985,0.6561323,0.75977,0.75977
0.9998034,0.999978,0.9999679,1,0.999978,0.999978
0.7404347,0.7239286,0.8277864,0.7756597,0.7203667,0.7203667
0.4887038,0.4824913,0.5339569,0.4842765,0.4815843,0.4815843
0.8807593,0.8831053,0.8999703,0.8665674,0.8779579,0.8779579
0.2888292,0.3053739,0.3050077,0.3466857,0.3218892,0.3218892
0.4295943,0.4530268,0.5115381,0.4708703,0.4605527,0.4605527
0.8154256,0.8723191,0.8743077,0.8235637,0.8727208,0.8727208
0.4144842,0.4313781,0.3974529,0.3756384,0.4356548,0.4356548
0.4455944,0.4351271,0.4386447,0.3892705,0.4253285,0.4253285
0.8940159,0.8901352,0.9016368,0.8692044,0.8825753,0.8825753
0.5004686,0.4946016,0.4380531,0.3924232,0.4936098,0.4936098
0.697652,0.7168894,0.8013872,0.7597081,0.7136667,0.7136667
0.274506,0.2643865,0.2448193,0.2970454,0.2671784,0.2671784
0.7075504,0.6903225,0.7735103,0.7490372,0.6955108,0.6955108
0.5182237,0.4675606,0.4503353,0.3908632,0.4616825,0.4616825
0.9507699,0.9400982,0.9326524,0.9002389,0.935176,0.935176
0.9377242,0.9296336,0.9597646,0.9301595,0.9278941,0.9278941
0.3064312,0.2674627,0.251557,0.2833487,0.2585215,0.2585215
0.3762577,0.3528361,0.2943702,0.3047422,0.3445798,0.3445798
0.9960205,0.9956708,0.9999666,1,0.9956708,0.9956708
0.2388155,0.212298,0.2085105,0.2775901,0.2136513,0.2136513
0.465592,0.4558513,0.3973305,0.3805855,0.4568635,0.4568635
0.6588777,0.5651088,0.5496539,0.4773634,0.5560649,0.5560649
0.9146129,0.8329734,0.8232139,0.7955761,0.8320962,0.8320962
0.554596,0.4760862,0.4751785,0.4323543,0.4729224,0.4729224
0.4138579,0.4293907,0.463514,0.4267561,0.4326353,0.4326353
0.7982791,0.8221762,0.7654259,0.6943227,0.8158408,0.8158408
0.4889679,0.5072338,0.5330405,0.4848222,0.5149419,0.5149419
0.1864551,0.1838758,0.1943022,0.2719931,0.1836238,0.1836238
0.4504724,0.4004598,0.3637271,0.3318516,0.3918799,0.3918799
0.9185583,0.8322503,0.8490719,0.7553499,0.8261188,0.8261188
0.382706,0.3642595,0.3646382,0.3403657,0.3585826,0.3585826
0.7069643,0.7534258,0.7659499,0.6991353,0.7454616,0.7454616
0.3710302,0.4338704,0.3772587,0.3747503,0.4407705,0.4407705
0.4661641,0.4392507,0.4126545,0.3629065,0.4290342,0.4290342
0.5290909,0.5569422,0.6181978,0.5722592,0.5607692,0.5607692
0.2917582,0.2884592,0.2818852,0.3093044,0.2879016,0.2879016
0.4865099,0.4647769,0.4824791,0.4385671,0.4607303,0.4607303
0.7788739,0.6701241,0.6296479,0.5025782,0.6457745,0.6457745
0.7543244,0.6709664,0.6314193,0.5402301,0.6607677,0.6607677
0.2823364,0.2572426,0.2624012,0.2888772,0.2508743,0.2508743
0.2235039,0.2556191,0.2683434,0.320293,0.2577059,0.2577059
0.3995669,0.4246537,0.3444611,0.3345328,0.4227203,0.4227203
0.3732444,0.3543384,0.3476512,0.3402164,0.3539145,0.3539145
0.4544683,0.3857121,0.367768,0.3360938,0.3747117,0.3747117
0.2103164,0.2122008,0.2066927,0.2759191,0.2125758,0.2125758
0.3878774,0.3710308,0.2971224,0.3042091,0.3635605,0.3635605
0.4439541,0.5038238,0.4061828,0.3661076,0.5001269,0.5001269
0.3122074,0.2651838,0.2540882,0.2923233,0.2615755,0.2615755
0.3497135,0.3554911,0.2937398,0.304211,0.3479595,0.3479595
0.3939628,0.377404,0.3480167,0.3524025,0.3788566,0.3788566
0.82746,0.7855706,0.801667,0.7371491,0.7767764,0.7767764
0.2347555,0.2658276,0.2522494,0.3059446,0.2654859,0.2654859
0.831541,0.8205513,0.8178998,0.7522754,0.8096783,0.8096783
0.6071216,0.6282288,0.6360002,0.5591787,0.6160212,0.6160212
0.6446738,0.5384855,0.5121765,0.4260917,0.5267857,0.5267857
0.8153489,0.806948,0.8936328,0.8352992,0.7995583,0.7995583
0.9964398,0.9920571,0.9884834,0.9779864,0.9899256,0.9899256
0.4110964,0.4368775,0.4679731,0.4678046,0.4464921,0.4464921
0.5814094,0.7039283,0.7477293,0.7523265,0.7309399,0.7309399
0.4242443,0.3565169,0.345634,0.3128071,0.3485331,0.3485331
0.537923,0.472016,0.4484243,0.3761386,0.4615416,0.4615416
0.8288182,0.7737912,0.727589,0.6438188,0.7616903,0.7616903
0.3848823,0.3402417,0.3475368,0.3321834,0.3396426,0.3396426
0.6558872,0.9083227,0.9272662,0.9356001,0.9179168,0.9179168
0.3482157,0.3402417,0.3263933,0.3521,0.3534261,0.3534261
0.6831732,0.5893265,0.5394117,0.4777368,0.5870461,0.5870461
0.2097303,0.2360356,0.2644048,0.3429739,0.2562342,0.2562342
0.3395813,0.4153338,0.4504569,0.4417718,0.4212367,0.4212367
0.6797113,0.6529606,0.6490304,0.5828283,0.6570273,0.6570273
0.7090251,0.6849301,0.6426271,0.5498688,0.6699262,0.6699262
0.583075,0.5878299,0.6016078,0.5435392,0.5852511,0.5852511
0.354166,0.3360301,0.3377553,0.321538,0.3307389,0.3307389
0.8949882,0.9477241,0.9910313,0.9919268,0.9485544,0.9485544
0.3712783,0.4128446,0.4113554,0.3830224,0.4117366,0.4117366
0.4407429,0.4355541,0.4512079,0.4038434,0.4280032,0.4280032
0.3650004,0.3654086,0.3255696,0.3046175,0.356206,0.356206
0.502258,0.5015749,0.5360687,0.5378086,0.5184761,0.5184761
0.1910937,0.2091918,0.2383967,0.3364727,0.2297367,0.2297367
0.5283725,0.549288,0.6205145,0.6202433,0.5796553,0.5796553
0.2234457,0.2422686,0.2397516,0.3199464,0.2552379,0.2552379
0.2547594,0.2760315,0.2389342,0.2741732,0.2703611,0.2703611
0.962653,0.9747552,0.9808815,0.9801794,0.9740433,0.9740433
0.7332157,0.6865369,0.7553556,0.6944064,0.6842981,0.6842981
0.7158411,0.8823895,0.9259819,0.912767,0.8829482,0.8829482
0.195218,0.2006091,0.2117007,0.2879986,0.2037511,0.2037511
0.2881488,0.3248595,0.3354747,0.3425869,0.3232442,0.3232442
0.3981786,0.4329538,0.428457,0.4006089,0.4314045,0.4314045
0.394289,0.4165115,0.4150587,0.3732982,0.4098761,0.4098761
0.5906506,0.4966698,0.4983471,0.433851,0.4911246,0.4911246
0.3955073,0.4231178,0.3756895,0.3357382,0.41303,0.41303
0.9465159,0.9959806,0.9999255,0.9999973,0.9959843,0.9959843
0.7535352,0.6802226,0.7440643,0.6707692,0.6816064,0.6816064
0.2303387,0.2419115,0.2081668,0.279179,0.2451798,0.2451798
0.6059135,0.561072,0.6021972,0.5241248,0.5541453,0.5541453
0.259637,0.2330076,0.2080769,0.2867695,0.2365587,0.2365587
0.9359534,0.9343898,0.9997556,0.9999792,0.9344253,0.9344253
0.379798,0.3735912,0.3792871,0.3772962,0.3789717,0.3789717
0.8499909,0.9323832,0.9994203,0.9997725,0.9324536,0.9324536
