V,VA1,VA2,B,BA1,BA2
0.289144,0.2889519,0.2972338,0.2842112,0.2889519,0.2972338
0.7782056,0.7103124,0.6414349,0.6838039,0.7103124,0.6414349
0.3703641,0.4301354,0.404864,0.4380648,0.4301354,0.404864
0.2596784,0.3310521,0.3368991,0.4002567,0.3310521,0.3368991
0.3885796,0.3857675,0.4004306,0.4814448,0.3857675,0.4004306
0.3648878,0.3296167,0.3828551,0.3606179,0.3296167,0.3828551
0.2684321,0.2798464,0.2615877,0.2796826,0.2798464,0.2615877
0.6345892,0.5152081,0.4767695,0.5582795,0.5152081,0.4767695
0.1973629,0.2874151,0.2694437,0.3280803,0.2874151,0.2694437
0.5635386,0.5564025,0.5013633,0.5338744,0.5564025,0.5013633
0.388001,0.3165585,0.343397,0.272921,0.3165585,0.343397
0.6840599,0.5799832,0.5887984,0.5199774,0.5799832,0.5887984
0.6820919,0.7385694,0.7773809,0.8811019,0.7385694,0.7773809
0.5340822,0.5020364,0.4922883,0.4659261,0.5020364,0.4922883
0.3846056,0.4411627,0.450072,0.5045394,0.4411627,0.450072
0.4905786,0.4529521,0.4639728,0.4741692,0.4529521,0.4639728
0.5276389,0.5005708,0.5599235,0.4785981,0.5005708,0.5599235
0.5293014,0.4937565,0.5150023,0.5006122,0.4937565,0.5150023
0.3865734,0.4226969,0.3657153,0.4053032,0.4226969,0.3657153
0.6736287,0.6203823,0.5576607,0.682444,0.6203823,0.5576607
0.2660962,0.2704967,0.3233259,0.3025679,0.2704967,0.3233259
0.5266363,0.4828742,0.4296709,0.4641267,0.4828742,0.4296709
0.369456,0.3214379,0.3594552,0.2797719,0.3214379,0.3594552
0.2157987,0.2474512,0.2612666,0.2802988,0.2474512,0.2612666
0.7005242,0.5840084,0.5903668,0.5061603,0.5840084,0.5903668
0.3892882,0.3690012,0.3898478,0.3650035,0.3690012,0.3898478
0.5343844,0.4721362,0.5063369,0.5458657,0.4721362,0.5063369
0.3247371,0.3533834,0.3723016,0.3627557,0.3533834,0.3723016
0.2364282,0.2814334,0.2943537,0.3339623,0.2814334,0.2943537
0.3026282,0.328418,0.3206786,0.4137635,0.328418,0.3206786
0.4608503,0.4082593,0.4470153,0.3471757,0.4082593,0.4470153
0.1789584,0.2382512,0.2445913,0.2973948,0.2382512,0.2445913
0.5487581,0.4391158,0.4867537,0.4433038,0.4391158,0.4867537
0.8527626,0.7199693,0.6990289,0.6419406,0.7199693,0.6990289
0.3550112,0.3303772,0.370019,0.3763188,0.3303772,0.370019
0.2982441,0.3420935,0.3541636,0.307918,0.3420935,0.3541636
0.402295,0.3758406,0.4175397,0.4181402,0.3758406,0.4175397
0.430223,0.3959802,0.4138082,0.4013578,0.3959802,0.4138082
0.6714411,0.5778923,0.608134,0.6321027,0.5778923,0.608134
0.4594059,0.4108791,0.4569127,0.3790586,0.4108791,0.4569127
0.3540117,0.3353683,0.3728361,0.3763815,0.3353683,0.3728361
0.7923913,0.6885803,0.6738261,0.6755349,0.6885803,0.6738261
0.3774188,0.3451971,0.2731208,0.3153766,0.3451971,0.2731208
0.2887781,0.3782827,0.4130566,0.3377809,0.3782827,0.4130566
0.6624446,0.560136,0.5138267,0.5542298,0.560136,0.5138267
0.2806688,0.3219192,0.313632,0.3352907,0.3219192,0.313632
0.7754878,0.8517595,0.8960599,1,0.8517595,0.8960599
0.2044283,0.2648265,0.2809251,0.3116325,0.2648265,0.2809251
0.6496452,0.6143355,0.4828415,0.5673456,0.6143355,0.4828415
0.402138,0.3692923,0.406489,0.3322371,0.3692923,0.406489
0.631412,0.5007656,0.3728825,0.4556854,0.5007656,0.3728825
0.7922772,0.7437271,0.6915094,0.6696613,0.7437271,0.6915094
0.3303171,0.3569075,0.3469928,0.3096809,0.3569075,0.3469928
0.2711355,0.3026967,0.312975,0.2900678,0.3026967,0.312975
0.373806,0.5857916,0.4708141,0.5444201,0.5857916,0.4708141
0.2637732,0.2999338,0.2999633,0.3216386,0.2999338,0.2999633
0.2353443,0.2700962,0.3143716,0.2941103,0.2700962,0.3143716
0.4937405,0.4287418,0.4374832,0.4247392,0.4287418,0.4374832
0.2638237,0.3149416,0.3318364,0.3638481,0.3149416,0.3318364
0.2028713,0.2650628,0.2608367,0.3016028,0.2650628,0.2608367
0.3533023,0.427004,0.4753836,0.4063565,0.427004,0.4753836
0.8446228,0.8034077,0.8083422,0.7626995,0.8034077,0.8083422
0.2687899,0.2947744,0.30309,0.3394412,0.2947744,0.30309
0.4446208,0.4452068,0.4453998,0.5171858,0.4452068,0.4453998
0.3887874,0.3564387,0.4001832,0.3476081,0.3564387,0.4001832
0.2785929,0.306949,0.3271474,0.3485098,0.306949,0.3271474
0.4053066,0.4694313,0.3567269,0.3994733,0.4694313,0.3567269
0.68673,0.5584445,0.5959486,0.5593679,0.5584445,0.5959486
0.4365894,0.3860517,0.4198633,0.3723287,0.3860517,0.4198633
0.2467149,0.2783156,0.319673,0.309318,0.2783156,0.319673
0.365424,0.3557316,0.358343,0.4018771,0.3557316,0.358343
0.5998368,0.4984873,0.5162468,0.4342182,0.4984873,0.5162468
0.8127233,0.7506752,0.7109206,0.6719373,0.7506752,0.7109206
0.2190472,0.298542,0.2965234,0.3425221,0.298542,0.2965234
0.3081412,0.3178253,0.3303002,0.3932359,0.3178253,0.3303002
0.8847074,0.8643231,0.9326496,0.9328795,0.8643231,0.9326496
0.3953071,0.4540248,0.4672423,0.5274675,0.4540248,0.4672423
0.559021,0.4973741,0.526959,0.4198779,0.4973741,0.526959
0.651143,0.5735067,0.5839206,0.506962,0.5735067,0.5839206
0.2472983,0.3239093,0.3105039,0.3554224,0.3239093,0.3105039
0.8913175,0.7654876,0.7646156,0.6842024,0.7654876,0.7646156
0.3215171,0.365808,0.348539,0.4251958,0.365808,0.348539
0.6182095,0.6271855,0.5856122,0.6668175,0.6271855,0.5856122
0.4675631,0.4270488,0.4290139,0.4412998,0.4270488,0.4290139
0.5218372,0.4212608,0.4493367,0.5084187,0.4212608,0.4493367
0.6967713,0.7523885,0.7875997,0.7919255,0.7523885,0.7875997
0.4368759,0.4324289,0.4445358,0.4038908,0.4324289,0.4445358
0.2054046,0.2687824,0.2651696,0.3122607,0.2687824,0.2651696
0.3455283,0.325197,0.426142,0.4004731,0.325197,0.426142
0.2841179,0.2772124,0.2824062,0.2669902,0.2772124,0.2824062
0.7233129,0.7482869,0.7673515,0.6586493,0.7482869,0.7673515
0.3046495,0.3346837,0.3416697,0.3469724,0.3346837,0.3416697
0.3814541,0.3688677,0.3588165,0.4230845,0.3688677,0.3588165
0.4381974,0.470579,0.390684,0.4709958,0.470579,0.390684
0.2725505,0.2683038,0.2956088,0.2781819,0.2683038,0.2956088
0.6671919,0.6596591,0.6786965,0.6104633,0.6596591,0.6786965
0.2717715,0.3036145,0.3476717,0.3264756,0.3036145,0.3476717
0.4235734,0.4142625,0.4118212,0.4418426,0.4142625,0.4118212
0.5207308,0.4421384,0.4811203,0.4473617,0.4421384,0.4811203
0.5610791,0.6069968,0.570049,0.5681868,0.6069968,0.570049
0.4554562,0.5574192,0.4837781,0.5113061,0.5574192,0.4837781
0.7114764,0.7926687,0.7452631,0.7446146,0.7926687,0.7452631
0.8240872,0.8237942,0.8212729,0.8235653,0.8237942,0.8212729
0.6092142,0.6473909,0.6264495,0.6084869,0.6473909,0.6264495
0.3953249,0.4159363,0.4376217,0.4079458,0.4159363,0.4376217
0.6268292,0.6337043,0.5408479,0.5710086,0.6337043,0.5408479
0.8014913,0.7796626,0.7805306,0.7308293,0.7796626,0.7805306
0.814867,0.7994478,0.7747938,0.7851349,0.7994478,0.7747938
0.7051398,0.7399987,0.7220154,0.7408336,0.7399987,0.7220154
0.6120339,0.6590788,0.6472976,0.6570981,0.6590788,0.6472976
0.470024,0.3623162,0.406236,0.4023804,0.3623162,0.406236
0.2473009,0.3180667,0.3347682,0.3556536,0.3180667,0.3347682
0.7665788,0.6899435,0.6797501,0.6265933,0.6899435,0.6797501
0.5555643,0.4386857,0.4971311,0.4026602,0.4386857,0.4971311
0.2365504,0.2720771,0.2635546,0.3161571,0.2720771,0.2635546
0.6829729,0.5714848,0.4497667,0.4983042,0.5714848,0.4497667
0.6493645,0.6630102,0.5546919,0.5712393,0.6630102,0.5546919
0.2563801,0.2959377,0.3017033,0.3630279,0.2959377,0.3017033
0.4723725,0.540486,0.4682287,0.4999672,0.540486,0.4682287
0.2118506,0.2413242,0.2570508,0.2843342,0.2413242,0.2570508
0.561777,0.6599553,0.5245375,0.5539279,0.6599553,0.5245375
0.8330814,0.7025093,0.7027139,0.626806,0.7025093,0.7027139
0.6486224,0.7199025,0.5911329,0.5971924,0.7199025,0.5911329
0.551879,0.5198237,0.5113353,0.531334,0.5198237,0.5113353
0.5827255,0.482383,0.5087949,0.4134484,0.482383,0.5087949
0.7743061,0.7266616,0.7306724,0.6643122,0.7266616,0.7306724
0.5020112,0.4106724,0.4400748,0.385966,0.4106724,0.4400748
0.4981737,0.4375755,0.4717035,0.5256927,0.4375755,0.4717035
0.7581462,0.6444127,0.5500573,0.5892485,0.6444127,0.5500573
0.640669,0.6215399,0.553604,0.5741583,0.6215399,0.553604
0.5807051,0.4722549,0.5034657,0.4438836,0.4722549,0.5034657
0.4111047,0.3808231,0.4448405,0.4235864,0.3808231,0.4448405
0.374008,0.516457,0.4900143,0.4825728,0.516457,0.4900143
0.4277503,0.4467601,0.4456784,0.5150948,0.4467601,0.4456784
0.5684535,0.5986558,0.6200233,0.5631512,0.5986558,0.6200233
0.3267646,0.3224384,0.3154087,0.3237808,0.3224384,0.3154087
0.8649759,0.7296086,0.6979878,0.672973,0.7296086,0.6979878
0.6159815,0.6147269,0.5745584,0.5589722,0.6147269,0.5745584
0.230004,0.2641842,0.2961342,0.2921422,0.2641842,0.2961342
0.2501628,0.2598114,0.2827787,0.301872,0.2598114,0.2827787
0.4591002,0.5214231,0.5661202,0.4905593,0.5214231,0.5661202
0.1858348,0.2293919,0.2317785,0.2755452,0.2293919,0.2317785
0.5548916,0.6767703,0.6532131,0.5688782,0.6767703,0.6532131
0.316355,0.3098501,0.3295761,0.4214245,0.3098501,0.3295761
0.3040769,0.3160526,0.3275059,0.3789299,0.3160526,0.3275059
0.4962067,0.5683213,0.4714944,0.4955332,0.5683213,0.4714944
0.2207841,0.2649205,0.3087632,0.3195219,0.2649205,0.3087632
0.2562742,0.2718363,0.2833462,0.3102927,0.2718363,0.2833462
0.2869309,0.3083597,0.3163317,0.3481804,0.3083597,0.3163317
0.419541,0.4462133,0.4400558,0.4087236,0.4462133,0.4400558
0.3322677,0.3987647,0.3819835,0.3874493,0.3987647,0.3819835
0.2473026,0.262766,0.2635156,0.2820256,0.262766,0.2635156
0.2825349,0.339252,0.3325503,0.3608696,0.339252,0.3325503
0.228702,0.2302735,0.2514301,0.2569634,0.2302735,0.2514301
0.4291976,0.4040471,0.4335049,0.4391223,0.4040471,0.4335049
0.8492438,0.885515,0.9158652,1,0.885515,0.9158652
0.6410229,0.5995922,0.6059596,0.5503941,0.5995922,0.6059596
0.2232335,0.2895387,0.2978612,0.3632971,0.2895387,0.2978612
0.2157796,0.2815447,0.2600849,0.2607319,0.2815447,0.2600849
0.2508704,0.2704025,0.3096096,0.3174903,0.2704025,0.3096096
0.3546375,0.338754,0.3621484,0.345388,0.338754,0.3621484
0.3490974,0.3461646,0.3619027,0.34858,0.3461646,0.3619027
0.2862328,0.3921435,0.3250889,0.3801219,0.3921435,0.3250889
0.2812327,0.3235464,0.3605215,0.3502776,0.3235464,0.3605215
0.6874947,0.6400392,0.5809448,0.5794386,0.6400392,0.5809448
0.2955613,0.3241718,0.3413866,0.3470153,0.3241718,0.3413866
0.2938927,0.2971881,0.2948586,0.2851418,0.2971881,0.2948586
0.2508131,0.2692147,0.2983838,0.3023105,0.2692147,0.2983838
0.2600604,0.3574565,0.3214019,0.3917888,0.3574565,0.3214019
0.4628275,0.3629646,0.3565291,0.3660902,0.3629646,0.3565291
0.8662372,0.9029498,0.9899138,0.9871794,0.9029498,0.9899138
0.3054896,0.3815386,0.327457,0.3886155,0.3815386,0.327457
0.2700956,0.3196697,0.3291516,0.4022214,0.3196697,0.3291516
0.2417421,0.2642897,0.2993187,0.2953441,0.2642897,0.2993187
0.2361418,0.2788234,0.3032049,0.3234925,0.2788234,0.3032049
0.5894092,0.6073225,0.7134953,0.6011378,0.6073225,0.7134953
0.545637,0.451907,0.3772495,0.4000627,0.451907,0.3772495
0.8843873,0.9015853,0.9246899,0.9517902,0.9015853,0.9246899
0.5244055,0.5078439,0.5079046,0.4414403,0.5078439,0.5079046
0.6234226,0.5842201,0.4289407,0.5049301,0.5842201,0.4289407
0.2816225,0.3282981,0.3302667,0.3792467,0.3282981,0.3302667
0.3606446,0.3772175,0.4279205,0.3874407,0.3772175,0.4279205
0.4275773,0.4607658,0.4960893,0.4159631,0.4607658,0.4960893
0.6034929,0.5738635,0.4990266,0.5152209,0.5738635,0.4990266
0.3293568,0.311802,0.3404949,0.3015504,0.311802,0.3404949
0.3368153,0.4562354,0.4136191,0.4738935,0.4562354,0.4136191
0.5550767,0.5170615,0.5356494,0.4948667,0.5170615,0.5356494
0.2679029,0.2871968,0.3063792,0.3272513,0.2871968,0.3063792
0.8971648,0.8820701,0.9239284,0.9020079,0.8820701,0.9239284
0.5949702,0.5028389,0.5669875,0.4976103,0.5028389,0.5669875
0.3348182,0.3309505,0.4125157,0.3363719,0.3309505,0.4125157
0.3834568,0.3659334,0.3857335,0.2984073,0.3659334,0.3857335
0.4383195,0.4970845,0.391542,0.4790372,0.4970845,0.391542
0.459915,0.5695857,0.4972426,0.4991482,0.5695857,0.4972426
0.2973842,0.4471284,0.4801584,0.4208071,0.4471284,0.4801584
0.3969112,0.5529547,0.3870445,0.4763349,0.5529547,0.3870445
0.241936,0.2917744,0.304835,0.2979079,0.2917744,0.304835
0.4650093,0.4980119,0.5166517,0.5008441,0.4980119,0.5166517
0.3091691,0.4108094,0.4278554,0.419392,0.4108094,0.4278554
0.2597339,0.3041247,0.3157207,0.2818981,0.3041247,0.3157207
0.7460902,0.7016641,0.6980911,0.677762,0.7016641,0.6980911
0.4063134,0.3951932,0.3637233,0.3748956,0.3951932,0.3637233
0.3978264,0.486266,0.5163063,0.4871373,0.486266,0.5163063
0.2663161,0.2706005,0.2897698,0.3355725,0.2706005,0.2897698
0.6234555,0.5882837,0.5715316,0.5625806,0.5882837,0.5715316
0.2952046,0.322602,0.3376489,0.3815403,0.322602,0.3376489
0.710925,0.7033827,0.7409578,0.6638572,0.7033827,0.7409578
0.305595,0.442134,0.3689325,0.3866244,0.442134,0.3689325
0.4834073,0.5766436,0.4703595,0.4864347,0.5766436,0.4703595
0.6845043,0.6682438,0.6936571,0.6433795,0.6682438,0.6936571
0.6130854,0.5479984,0.5152004,0.5097241,0.5479984,0.5152004
0.6925427,0.6779284,0.6797795,0.5913617,0.6779284,0.6797795
0.5883321,0.5556778,0.5174808,0.4822133,0.5556778,0.5174808
0.2888714,0.305763,0.3219082,0.2916662,0.305763,0.3219082
0.67219,0.6661886,0.6280222,0.6320416,0.6661886,0.6280222
0.2254939,0.2960695,0.2782566,0.2967457,0.2960695,0.2782566
0.5123453,0.5997779,0.626406,0.5444001,0.5997779,0.626406
0.6246103,0.5718177,0.5937712,0.555206,0.5718177,0.5937712
0.2738774,0.2974761,0.315121,0.3408245,0.2974761,0.315121
0.9503833,0.8783705,0.8783703,0.8466398,0.8783705,0.8783703
0.5844781,0.5719756,0.5858675,0.6610071,0.5719756,0.5858675
0.3857724,0.369794,0.3537149,0.4347687,0.369794,0.3537149
0.3814496,0.3922789,0.381571,0.4177531,0.3922789,0.381571
0.5355307,0.4547233,0.5077083,0.4490731,0.4547233,0.5077083
0.5470179,0.4693627,0.4779565,0.4759714,0.4693627,0.4779565
0.4326033,0.3870154,0.4300391,0.3710128,0.3870154,0.4300391
0.458958,0.3929905,0.4398357,0.4737161,0.3929905,0.4398357
0.2677689,0.3056751,0.3000203,0.3260052,0.3056751,0.3000203
0.3287536,0.3696429,0.349019,0.3452994,0.3696429,0.349019
0.5725628,0.6245117,0.4849382,0.5447484,0.6245117,0.4849382
0.3152897,0.4059546,0.3255168,0.3653242,0.4059546,0.3255168
0.6625159,0.5985297,0.6347983,0.5612153,0.5985297,0.6347983
0.8468345,0.8739738,0.9577678,0.9494474,0.8739738,0.9577678
0.2638347,0.306829,0.3446282,0.3538828,0.306829,0.3446282
0.3276945,0.3456575,0.3271286,0.3011462,0.3456575,0.3271286
0.3168105,0.3206813,0.3602644,0.2976777,0.3206813,0.3602644
0.412105,0.443097,0.4653609,0.4499789,0.443097,0.4653609
0.8871765,0.8355284,0.8396631,0.8103399,0.8355284,0.8396631
0.3658375,0.345536,0.3380436,0.3128496,0.345536,0.3380436
0.3195035,0.3732076,0.3460487,0.3748388,0.3732076,0.3460487
0.3819587,0.457523,0.3755269,0.4144302,0.457523,0.3755269
0.4132434,0.613658,0.5400337,0.5690947,0.613658,0.5400337
0.4803092,0.516041,0.4933761,0.4950455,0.516041,0.4933761
0.3406696,0.424277,0.3799051,0.4157656,0.424277,0.3799051
0.2630828,0.2560966,0.2870464,0.2766624,0.2560966,0.2870464
0.5909066,0.4620551,0.5079555,0.5036804,0.4620551,0.5079555
0.3105653,0.3481413,0.3909771,0.4069394,0.3481413,0.3909771
0.334381,0.3224766,0.3582207,0.3296364,0.3224766,0.3582207
0.9657601,0.9695074,0.9791729,1,0.9695074,0.9791729
0.728463,0.763217,0.7925135,0.7137709,0.763217,0.7925135
0.6015516,0.5871968,0.6148574,0.5556459,0.5871968,0.6148574
0.5060632,0.4293182,0.4521194,0.447959,0.4293182,0.4521194
0.8769034,0.8988796,0.9294898,0.9719261,0.8988796,0.9294898
0.4646317,0.5897484,0.6317693,0.5850282,0.5897484,0.6317693
0.4600148,0.4747488,0.3941592,0.4485786,0.4747488,0.3941592
0.2656299,0.2771635,0.3332248,0.2976989,0.2771635,0.3332248
0.2352375,0.2676279,0.2883072,0.2912577,0.2676279,0.2883072
0.2535292,0.2534843,0.2884053,0.2806416,0.2534843,0.2884053
0.5221307,0.6572358,0.5525582,0.6599974,0.6572358,0.5525582
0.4339222,0.4044292,0.3916315,0.3624423,0.4044292,0.3916315
0.2473781,0.2976353,0.2993046,0.3387914,0.2976353,0.2993046
0.5077361,0.5300795,0.4333705,0.4730315,0.5300795,0.4333705
0.2753637,0.4184393,0.3550718,0.4062781,0.4184393,0.3550718
0.1735962,0.2342585,0.2342137,0.2809019,0.2342585,0.2342137
0.5709942,0.5447893,0.4123693,0.4729331,0.5447893,0.4123693
0.7321013,0.6843186,0.7212539,0.6608212,0.6843186,0.7212539
0.3381448,0.3512795,0.3497497,0.3380187,0.3512795,0.3497497
0.2341701,0.2731451,0.3069181,0.3257267,0.2731451,0.3069181
0.8015549,0.7008553,0.5713563,0.6475384,0.7008553,0.5713563
0.3489367,0.4044955,0.4275873,0.3882157,0.4044955,0.4275873
0.3580306,0.3499482,0.2536137,0.2933034,0.3499482,0.2536137
0.7655958,0.6306655,0.4972614,0.5907809,0.6306655,0.4972614
0.4338842,0.4654728,0.3949128,0.45447,0.4654728,0.3949128
0.5480075,0.4315529,0.460035,0.4251283,0.4315529,0.460035
0.2277371,0.2775698,0.2743786,0.3116777,0.2775698,0.2743786
0.4746229,0.5637134,0.5682824,0.5245855,0.5637134,0.5682824
0.6346621,0.6487501,0.7323846,0.6912931,0.6487501,0.7323846
0.5831612,0.4895528,0.45782,0.414657,0.4895528,0.45782
0.715921,0.6798543,0.6519715,0.6947948,0.6798543,0.6519715
0.9530685,0.9592298,0.9752358,0.9997193,0.9592298,0.9752358
0.6090232,0.4493306,0.5015803,0.4873632,0.4493306,0.5015803
0.6851257,0.6861391,0.6991102,0.6099651,0.6861391,0.6991102
0.5454582,0.5272495,0.5555099,0.4742235,0.5272495,0.5555099
0.8593205,0.8116963,0.8169324,0.7873997,0.8116963,0.8169324
0.4598064,0.3687511,0.4275451,0.3858171,0.3687511,0.4275451
0.8115148,0.7849047,0.7991878,0.7742724,0.7849047,0.7991878
0.8380867,0.7707136,0.7729717,0.7222545,0.7707136,0.7729717
0.9642191,0.9677351,0.9787332,0.9999891,0.9677351,0.9787332
0.3318493,0.4478443,0.4250956,0.4506275,0.4478443,0.4250956
0.2795974,0.3363261,0.3058372,0.3641725,0.3363261,0.3058372
0.5124685,0.4195096,0.444835,0.4759968,0.4195096,0.444835
0.1995535,0.2836521,0.2554949,0.2954465,0.2836521,0.2554949
0.774601,0.7828788,0.7960501,0.8200967,0.7828788,0.7960501
0.3447488,0.4116854,0.3673422,0.4068366,0.4116854,0.3673422
0.277536,0.2978961,0.3137956,0.2687769,0.2978961,0.3137956
0.4109747,0.3640949,0.398493,0.3867318,0.3640949,0.398493
0.5572703,0.4701859,0.5023996,0.5133912,0.4701859,0.5023996
0.2483413,0.2691522,0.2778424,0.2970221,0.2691522,0.2778424
0.4086107,0.4688285,0.4015161,0.4841398,0.4688285,0.4015161
0.6670927,0.5630854,0.6008547,0.5255006,0.5630854,0.6008547
0.3241747,0.3400409,0.322691,0.3488794,0.3400409,0.322691
0.2896072,0.3055517,0.3327646,0.3248545,0.3055517,0.3327646
0.4944868,0.4133852,0.4689882,0.4165931,0.4133852,0.4689882
0.51475,0.4449398,0.4784566,0.5036988,0.4449398,0.4784566
0.4220788,0.5359938,0.5219641,0.5297991,0.5359938,0.5219641
0.2702882,0.3933901,0.4299126,0.4227566,0.3933901,0.4299126
0.5865371,0.5540455,0.6137946,0.5489431,0.5540455,0.6137946
0.697726,0.6900032,0.6480765,0.6897759,0.6900032,0.6480765
0.6371935,0.6055333,0.6248095,0.5368713,0.6055333,0.6248095
0.2488192,0.3781233,0.3920476,0.4337899,0.3781233,0.3920476
0.3298417,0.4530867,0.4033995,0.4524967,0.4530867,0.4033995
0.2246203,0.2519435,0.30033,0.2682513,0.2519435,0.30033
0.4447408,0.3862625,0.4153002,0.376619,0.3862625,0.4153002
0.6693738,0.5895097,0.5466012,0.5903833,0.5895097,0.5466012
0.3432099,0.4283711,0.4275128,0.4590576,0.4283711,0.4275128
0.5676251,0.5992302,0.6096359,0.4907294,0.5992302,0.6096359
0.1991328,0.2379476,0.2537271,0.2711125,0.2379476,0.2537271
0.2706222,0.3341953,0.3474864,0.3510809,0.3341953,0.3474864
0.4427616,0.4183963,0.4328168,0.4174322,0.4183963,0.4328168
0.3080519,0.3428811,0.34693,0.3551939,0.3428811,0.34693
0.2019806,0.2643773,0.2605412,0.3015958,0.2643773,0.2605412
0.8311311,0.7058684,0.6224338,0.6317035,0.7058684,0.6224338
0.7053611,0.6313104,0.6016852,0.581515,0.6313104,0.6016852
0.2649971,0.2783217,0.2939447,0.3025989,0.2783217,0.2939447
0.446813,0.3951795,0.4285786,0.4219911,0.3951795,0.4285786
0.4879339,0.4650629,0.3858268,0.3557987,0.4650629,0.3858268
0.4110829,0.3790629,0.396372,0.4433615,0.3790629,0.396372
0.3973871,0.3462086,0.3718919,0.3405836,0.3462086,0.3718919
0.3613332,0.3307401,0.3783948,0.3129577,0.3307401,0.3783948
0.6459053,0.5123062,0.4479754,0.4435008,0.5123062,0.4479754
0.4676137,0.385865,0.4224799,0.3143695,0.385865,0.4224799
0.6074375,0.5534806,0.5552759,0.6072858,0.5534806,0.5552759
0.6986347,0.5184719,0.5575015,0.508199,0.5184719,0.5575015
0.4622574,0.3849032,0.4213425,0.345953,0.3849032,0.4213425
0.2899736,0.2806216,0.3124809,0.2967919,0.2806216,0.3124809
0.5152661,0.55574,0.5856437,0.5595453,0.55574,0.5856437
0.4070017,0.372405,0.3751145,0.313579,0.372405,0.3751145
0.2967933,0.2987623,0.3621791,0.2974988,0.2987623,0.3621791
0.3604769,0.3528817,0.3852298,0.3840031,0.3528817,0.3852298
0.6355785,0.6806037,0.6438362,0.5495692,0.6806037,0.6438362
0.3422379,0.3547914,0.3201608,0.3497597,0.3547914,0.3201608
0.7741539,0.6630424,0.6684703,0.6351898,0.6630424,0.6684703
0.5541001,0.5163223,0.5283382,0.4668752,0.5163223,0.5283382
0.5551727,0.4539782,0.4795123,0.4184866,0.4539782,0.4795123
0.5523514,0.4788441,0.3941029,0.3960414,0.4788441,0.3941029
0.8462045,0.7519864,0.757586,0.6993035,0.7519864,0.757586
0.6933756,0.6738584,0.6843398,0.7140616,0.6738584,0.6843398
0.5463588,0.4523323,0.446549,0.3788956,0.4523323,0.446549
0.7726634,0.6034253,0.6123345,0.5802025,0.6034253,0.6123345
0.4919251,0.4751101,0.4431834,0.4750836,0.4751101,0.4431834
0.3161817,0.3131398,0.3291171,0.3817994,0.3131398,0.3291171
0.6613067,0.6628869,0.6624524,0.6256116,0.6628869,0.6624524
0.4366089,0.4191097,0.4447351,0.4418599,0.4191097,0.4447351
0.3907355,0.3868885,0.4221845,0.3891689,0.3868885,0.4221845
0.2545699,0.26369,0.2915916,0.2643281,0.26369,0.2915916
0.385267,0.527895,0.5074602,0.4848411,0.527895,0.5074602
0.7727294,0.6464834,0.6748551,0.6101133,0.6464834,0.6748551
0.3372889,0.3338564,0.3782021,0.3044455,0.3338564,0.3782021
0.8239833,0.7067202,0.710778,0.6564397,0.7067202,0.710778
0.4298776,0.5449256,0.5766126,0.5301075,0.5449256,0.5766126
0.4351367,0.4082621,0.4349512,0.4872861,0.4082621,0.4349512
0.6758903,0.7183711,0.7199327,0.5875214,0.7183711,0.7199327
0.7341707,0.6647798,0.6528104,0.6080649,0.6647798,0.6528104
0.7184289,0.5817911,0.5619521,0.5299053,0.5817911,0.5619521
0.8412922,0.7330327,0.6595552,0.6616103,0.7330327,0.6595552
0.6265742,0.4894862,0.5003687,0.4748847,0.4894862,0.5003687
