V,VA1,VA2,B,BA1,BA2
0.751349,0.7957102,0.7957102,0.781816,0.8011149,0.75360993
0.5054786,0.3877298,0.3877298,0.4851972,0.4989709,0.48333646
0.5109638,0.3637053,0.3637053,0.4811171,0.4730359,0.45746888
0.5939616,0.5532617,0.5532617,0.5248572,0.5614708,0.53916109
0.6072222,0.7132104,0.7132104,0.5962712,0.6924711,0.74197399
0.6045036,0.7287359,0.7287359,0.588357,0.6840571,0.73380396
0.3773848,0.4571064,0.4571064,0.341134,0.2889649,0.32092076
0.5176214,0.5412302,0.5412302,0.5181682,0.4358007,0.46682793
0.6380643,0.5723843,0.5723843,0.669541,0.8265131,0.78115576
0.7702568,0.7697483,0.7697483,0.7782408,0.8578507,0.89360539
0.8338936,0.8396383,0.8396383,0.8269679,0.9336719,0.95021716
0.6320733,0.6182664,0.6182664,0.6318726,0.8240535,0.81513722
0.8759186,0.9629108,0.9629108,0.8993351,0.8897045,0.95487711
0.6328954,0.7036116,0.7036116,0.612763,0.7407823,0.79335632
0.6913521,0.8234001,0.8234001,0.6146421,0.7540601,0.81749801
0.6103115,0.6205583,0.6205583,0.5859504,0.6950526,0.71237394
0.7260307,0.8522927,0.8522927,0.716799,0.7992873,0.85763915
0.7554,0.8534627,0.8534627,0.7540026,0.8595358,0.92555049
0.6706085,0.7016407,0.7016407,0.6661554,0.8131874,0.86475613
0.6991351,0.7360717,0.7360717,0.7039877,0.8524159,0.92501002
0.4318109,0.5097296,0.5097296,0.4520214,0.6354636,0.63233775
0.4195378,0.4656589,0.4656589,0.4439281,0.6076108,0.5933469
0.5065714,0.5469267,0.5469267,0.5326132,0.6872553,0.70719738
0.7783075,0.8800684,0.8800684,0.7369475,0.6698272,0.6652631
0.9500874,0.9627953,0.9627953,0.9201659,0.9539076,0.96296187
0.3728227,0.4203647,0.4203647,0.3031826,0.3418272,0.33492118
0.724985,0.6256894,0.6256894,0.5987299,0.6636658,0.65272771
0.3756644,0.3540636,0.3540636,0.371597,0.4545684,0.43511241
0.5879608,0.5372462,0.5372462,0.6575727,0.6567828,0.63557175
0.9385846,0.9774493,0.9774493,0.910644,0.9206775,0.92081236
0.6898931,0.6481674,0.6481674,0.7655548,0.7402452,0.74996554
0.4167987,0.4458591,0.4458591,0.4519097,0.5160269,0.5025089
0.3283994,0.2930963,0.2930963,0.3863774,0.3743045,0.34219958
0.4505526,0.4080425,0.4080425,0.563311,0.5917794,0.56196035
0.7460756,0.8147619,0.8147619,0.6965213,0.6289053,0.65246098
0.4563275,0.5653659,0.5653659,0.4871162,0.6443272,0.64879699
0.6924962,0.7272934,0.7272934,0.6720525,0.7160681,0.73717839
0.7144912,0.7508321,0.7508321,0.7037089,0.7212484,0.7445333
0.8673198,0.9013198,0.9013198,0.8994829,0.9164926,0.94596144
0.4488757,0.5192801,0.5192801,0.4837595,0.6824121,0.66126509
0.6768085,0.725287,0.725287,0.6538447,0.6853204,0.70804664
0.5136776,0.5662653,0.5662653,0.4255881,0.5323019,0.5560104
0.6465047,0.6975769,0.6975769,0.7145402,0.8080339,0.82211843
0.472752,0.5140502,0.5140502,0.4963026,0.705275,0.68899026
0.7662027,0.7730538,0.7730538,0.8252776,0.8695954,0.93363355
0.7267558,0.7666735,0.7666735,0.7040093,0.8085897,0.87796496
0.6244438,0.7373694,0.7373694,0.607865,0.7234157,0.78956028
0.7005338,0.7360607,0.7360607,0.6507993,0.6791844,0.69154322
0.5021783,0.6212779,0.6212779,0.5738007,0.6543696,0.6401675
0.6357719,0.6879075,0.6879075,0.6976526,0.7900087,0.77298276
0.7203564,0.7864304,0.7864304,0.7271576,0.6542539,0.67417063
0.5485053,0.5590821,0.5590821,0.640045,0.6589295,0.64569147
0.4446122,0.4561047,0.4561047,0.4202045,0.4510963,0.47617292
0.762015,0.8470403,0.8470403,0.7761157,0.732211,0.7525443
0.3456089,0.291071,0.291071,0.3367763,0.2960784,0.31030067
0.2980372,0.2862539,0.2862539,0.379772,0.2077797,0.21122764
0.1560184,0.1385745,0.1385745,0.1574134,0.1149116,0.08799785
0.6062567,0.6410631,0.6410631,0.6302337,0.5129706,0.52409874
0.2150495,0.21518,0.21518,0.2142628,0.1547737,0.16471518
0.2663026,0.3044038,0.3044038,0.2179038,0.1873345,0.20074325
0.2850871,0.2678454,0.2678454,0.266035,0.1924086,0.1756323
0.1829514,0.1825423,0.1825423,0.1866676,0.1386062,0.12627498
0.7451513,0.8250156,0.8250156,0.6752452,0.8697519,0.87286108
0.5066649,0.3570633,0.3570633,0.4708608,0.4623374,0.44620058
0.6400727,0.5495098,0.5495098,0.6020566,0.6699662,0.66303347
0.6140561,0.4277954,0.4277954,0.6646292,0.6348775,0.61936149
0.6406063,0.7033261,0.7033261,0.6071153,0.7985041,0.85393478
0.5598123,0.6454049,0.6454049,0.484062,0.5934347,0.64145299
0.5305359,0.6133982,0.6133982,0.4868584,0.6242299,0.67317137
0.5634992,0.6350757,0.6350757,0.5683054,0.6130345,0.66133248
0.6240023,0.5376928,0.5376928,0.6201453,0.6889498,0.67828316
0.5102717,0.395045,0.395045,0.5012759,0.5047008,0.4924222
0.5076343,0.3970464,0.3970464,0.4988569,0.503037,0.49071928
0.4626987,0.4624119,0.4624119,0.5225444,0.3222732,0.3529867
0.6284494,0.676087,0.676087,0.6465607,0.4847851,0.51418223
0.5749708,0.409392,0.409392,0.5679227,0.5889331,0.57738625
0.6398957,0.4524744,0.4524744,0.6640844,0.6548234,0.64505337
0.6263902,0.7530715,0.7530715,0.5469362,0.6351544,0.67162718
0.7586239,0.8712866,0.8712866,0.7122812,0.7373403,0.77807581
0.746122,0.76181,0.76181,0.824397,0.864574,0.88285899
0.6463859,0.6326269,0.6326269,0.6229539,0.7374066,0.77950658
0.567229,0.6245266,0.6245266,0.5813939,0.6665294,0.70432055
0.6703394,0.6166815,0.6166815,0.64494,0.5718378,0.55506037
0.3531731,0.3639548,0.3639548,0.2914003,0.2866527,0.28988115
0.2881372,0.2885445,0.2885445,0.2394335,0.220468,0.22036698
0.7589425,0.7775507,0.7775507,0.6655057,0.8224811,0.84572216
0.6855923,0.6571371,0.6571371,0.5972051,0.6747245,0.67852881
0.5333255,0.5264628,0.5264628,0.5516389,0.6014943,0.61611714
0.5515231,0.6106121,0.6106121,0.6142362,0.7043396,0.70347819
0.560538,0.6936123,0.6936123,0.5512712,0.7360213,0.73265075
0.4807538,0.6005051,0.6005051,0.4644434,0.6617458,0.65942375
0.669243,0.6312337,0.6312337,0.6051792,0.5262503,0.49730853
0.7039258,0.6871441,0.6871441,0.6211094,0.6707022,0.68787208
0.6921218,0.7654166,0.7654166,0.6216912,0.7802826,0.82248748
0.7634203,0.8413364,0.8413364,0.7454652,0.7551918,0.78259706
0.6708397,0.6530032,0.6530032,0.7594383,0.7575958,0.75992312
0.52905,0.5809975,0.5809975,0.5769576,0.6541349,0.68074658
0.7085514,0.6459664,0.6459664,0.7404915,0.7539875,0.76605012
0.9697553,0.9978356,0.9978356,0.9672759,0.9953768,0.9962568
0.9726108,0.9928034,0.9928034,0.9676743,0.9864884,0.99051842
0.5339665,0.4680958,0.4680958,0.5624916,0.6498517,0.63901046
0.5986213,0.4884065,0.4884065,0.6456575,0.7148861,0.70735705
0.4838702,0.371178,0.371178,0.5000429,0.4731639,0.46193092
0.4858786,0.399158,0.399158,0.5075754,0.5034054,0.49211138
0.5834592,0.5069398,0.5069398,0.6221934,0.7234546,0.71213025
0.5277399,0.4321435,0.4321435,0.5545856,0.6071145,0.59584285
0.6578762,0.675237,0.675237,0.6934828,0.8384028,0.8295883
0.4963658,0.4356518,0.4356518,0.526268,0.5459063,0.53570702
0.6298572,0.6634157,0.6634157,0.6477774,0.4919932,0.51211666
0.3652664,0.386169,0.386169,0.3085079,0.3168853,0.31280439
0.4644046,0.4815799,0.4815799,0.4145485,0.45483,0.46142152
0.1795206,0.1843467,0.1843467,0.1836259,0.1366705,0.12673206
0.5356484,0.5807149,0.5807149,0.4700628,0.5897716,0.62804009
0.5769361,0.6322615,0.6322615,0.5189595,0.6432051,0.68714911
0.5264879,0.5848362,0.5848362,0.4597914,0.5824087,0.62244568
0.699439,0.6867629,0.6867629,0.6830735,0.8985175,0.91552591
0.6641266,0.6722644,0.6722644,0.6794057,0.8533698,0.88936319
0.6754978,0.6997974,0.6997974,0.6602798,0.8087503,0.86531588
0.5553201,0.4365281,0.4365281,0.5599557,0.6035048,0.58816391
0.5143705,0.3875294,0.3875294,0.4938728,0.5001803,0.48471335
0.5091036,0.3533417,0.3533417,0.4814829,0.4657006,0.45004369
0.5146279,0.387133,0.387133,0.4922653,0.4999399,0.48436191
0.8539092,0.9293721,0.9293721,0.8675824,0.8749068,0.87406064
0.5224686,0.5191438,0.5191438,0.6205124,0.6328778,0.61395794
0.5229234,0.5324151,0.5324151,0.4984392,0.723279,0.6798938
0.4742963,0.4194361,0.4194361,0.4847297,0.6572649,0.63904922
0.8559798,0.978735,0.978735,0.9111291,0.8650878,0.91899285
0.5099232,0.3706269,0.3706269,0.4901249,0.4715784,0.45941937
0.54856,0.4019263,0.4019263,0.5412878,0.5771304,0.56542045
0.7356141,0.7832129,0.7832129,0.7958552,0.8980976,0.90400827
0.6513783,0.7041787,0.7041787,0.5890359,0.6697895,0.72246322
0.5947495,0.6779962,0.6779962,0.5114165,0.6412284,0.69247396
0.553098,0.5327501,0.5327501,0.5396532,0.7074757,0.69099135
0.5206562,0.3623531,0.3623531,0.4812283,0.4702023,0.45409805
0.4874257,0.5118619,0.5118619,0.5116261,0.4095939,0.40094996
0.3051688,0.3275304,0.3275304,0.2599395,0.2710071,0.25545562
0.6994841,0.6603778,0.6603778,0.6668717,0.8126733,0.83970238
0.522127,0.5647602,0.5647602,0.6357015,0.6418947,0.60206333
0.5275075,0.5858098,0.5858098,0.6383039,0.656885,0.6157385
0.5416722,0.5188941,0.5188941,0.5389615,0.4481584,0.41053165
0.6794095,0.6334521,0.6334521,0.6578398,0.8431957,0.84559421
0.8714131,0.926994,0.926994,0.8768502,0.9168234,0.91706625
0.6527217,0.7754678,0.7754678,0.5581205,0.7140331,0.71762208
0.8364604,0.9199753,0.9199753,0.8399553,0.8865833,0.89413875
0.637147,0.7033133,0.7033133,0.5811518,0.7371544,0.77843713
0.486186,0.5177251,0.5177251,0.5504354,0.6683494,0.65595535
0.5111949,0.4674492,0.4674492,0.4282364,0.5090317,0.48624985
0.148384,0.1389971,0.1389971,0.1522957,0.1007284,0.0851232
0.5455356,0.5960303,0.5960303,0.4020495,0.4341521,0.45420268
0.4389309,0.5060663,0.5060663,0.3761466,0.38159,0.36717211
0.3911966,0.3325401,0.3325401,0.3899772,0.4157544,0.40219797
0.5168094,0.5393596,0.5393596,0.5847597,0.6469937,0.63803933
0.3962833,0.4940398,0.4940398,0.4584862,0.4964633,0.45642322
0.7141233,0.8195451,0.8195451,0.6798856,0.6678349,0.69795948
0.4812338,0.5460974,0.5460974,0.56983,0.5824271,0.58337902
0.5755104,0.7021151,0.7021151,0.4801638,0.5645113,0.59868176
0.3639096,0.4622122,0.4622122,0.3972538,0.5245256,0.52018579
0.7405834,0.8005855,0.8005855,0.7155492,0.6785327,0.71058169
0.6469194,0.6446297,0.6446297,0.560893,0.7629237,0.78104236
0.7184181,0.7096374,0.7096374,0.6060308,0.7829845,0.7938223
0.5917403,0.6533669,0.6533669,0.5890668,0.4166015,0.4357028
0.6350407,0.5462734,0.5462734,0.719578,0.7339038,0.71591023
0.5014299,0.4445423,0.4445423,0.4915278,0.5451034,0.53292335
0.5471445,0.4844711,0.4844711,0.5488484,0.6467468,0.6349888
0.1961595,0.1863225,0.1863225,0.184554,0.1529032,0.12853775
0.8371552,0.8516239,0.8516239,0.8955518,0.9102369,0.95889054
0.5217566,0.5765085,0.5765085,0.4961673,0.5993727,0.63449255
0.1560176,0.1505983,0.1505983,0.1588426,0.1056666,0.09717431
0.7243026,0.8358955,0.8358955,0.6567313,0.8160509,0.83470651
0.7083172,0.8498572,0.8498572,0.6375227,0.7789625,0.79066617
0.5643039,0.6581705,0.6581705,0.4604166,0.5450268,0.58131136
0.930716,0.964004,0.964004,0.8646072,0.9610849,0.97379744
0.7623674,0.8349095,0.8349095,0.7271192,0.7815996,0.8222725
0.6883255,0.7527197,0.7527197,0.6887349,0.6957905,0.74445945
0.3035407,0.3044612,0.3044612,0.2727275,0.2642816,0.21202488
0.5963094,0.617888,0.617888,0.5453661,0.6797336,0.73394561
0.7111572,0.7396906,0.7396906,0.5640119,0.7553373,0.76960193
0.7997324,0.8332584,0.8332584,0.7566015,0.7088198,0.73058185
0.5566519,0.6311281,0.6311281,0.4857824,0.5923228,0.63880516
0.7249985,0.7175298,0.7175298,0.6348562,0.7890651,0.81686084
0.6178138,0.6429653,0.6429653,0.7050037,0.8090408,0.8237536
0.7750715,0.7986893,0.7986893,0.628582,0.8352867,0.83987786
0.6324746,0.6375331,0.6375331,0.5867506,0.7389642,0.79039985
0.5651898,0.4895967,0.4895967,0.5373184,0.5962147,0.58363629
0.5713326,0.5129611,0.5129611,0.5406319,0.6212746,0.60994282
0.7147445,0.6440827,0.6440827,0.7593869,0.7736191,0.7771461
0.6133311,0.5141662,0.5141662,0.5793005,0.6899624,0.67764741
0.5681572,0.5266164,0.5266164,0.5439799,0.6384366,0.62673818
0.566198,0.4882983,0.4882983,0.5371236,0.5953318,0.58238876
0.7953173,0.8077788,0.8077788,0.8497487,0.8613424,0.91875855
0.8689795,0.8590021,0.8590021,0.8768537,0.977804,0.99210002
0.4335073,0.4242287,0.4242287,0.4472143,0.3627472,0.33852719
0.8456101,0.8601345,0.8601345,0.8107655,0.7887324,0.78936488
0.2869972,0.2521961,0.2521961,0.2905681,0.275499,0.27707692
0.3013594,0.262729,0.262729,0.2964731,0.2817234,0.28859521
0.2192977,0.2005971,0.2005971,0.2130731,0.1571396,0.16188821
0.5639585,0.5501413,0.5501413,0.5807088,0.4629602,0.48961901
0.4196082,0.3423296,0.3423296,0.4326231,0.381911,0.39747578
0.2345934,0.20337,0.20337,0.1963488,0.1651185,0.14523242
0.6308281,0.648238,0.648238,0.6598835,0.5455545,0.57329355
0.7749215,0.8284595,0.8284595,0.7597327,0.9113684,0.93678998
0.5194484,0.4184842,0.4184842,0.528854,0.5155117,0.49741082
0.5204498,0.4184882,0.4184882,0.5301779,0.5154242,0.49739713
0.7858431,0.7513507,0.7513507,0.82596,0.790861,0.78512048
0.6929191,0.7556944,0.7556944,0.6812411,0.6193346,0.62275055
0.6664462,0.738339,0.738339,0.6327607,0.5794454,0.56902959
0.8521546,0.8686023,0.8686023,0.7929438,0.9606194,0.96068761
0.5047992,0.5456528,0.5456528,0.5401365,0.6891085,0.67508168
0.508313,0.5712483,0.5712483,0.4983978,0.7267663,0.7333675
0.3784009,0.4713197,0.4713197,0.4158064,0.5414923,0.52768131
0.4588686,0.576461,0.576461,0.5074101,0.6329189,0.62004412
0.4998909,0.537068,0.537068,0.580717,0.6768834,0.65855457
0.4072147,0.4036613,0.4036613,0.4573504,0.5576294,0.52027906
0.8791666,0.9516014,0.9516014,0.8685524,0.9111101,0.91099443
0.6705398,0.6634303,0.6634303,0.7193554,0.7675074,0.7556324
0.7266281,0.7691996,0.7691996,0.7765715,0.8881963,0.90464426
0.6211723,0.637823,0.637823,0.5695055,0.7687417,0.8097154
0.8165502,0.8039211,0.8039211,0.7784655,0.7390967,0.73186197
0.4160535,0.3934853,0.3934853,0.3989578,0.265709,0.26588175
0.4892703,0.44758,0.44758,0.4968397,0.4306219,0.4373428
0.5084333,0.3641606,0.3641606,0.483191,0.4730515,0.45781929
0.4480225,0.4172767,0.4172767,0.5102242,0.3383416,0.30326656
0.6340624,0.4853082,0.4853082,0.6811915,0.5701941,0.55483355
0.9343236,0.9578693,0.9578693,0.912753,0.9270388,0.93323432
0.5126173,0.6013246,0.6013246,0.5092319,0.6304482,0.62711839
0.3320612,0.4302693,0.4302693,0.3510077,0.353075,0.36100057
0.6673511,0.7159271,0.7159271,0.7596362,0.7615612,0.76246746
0.7015029,0.7641558,0.7641558,0.747722,0.7873431,0.83197457
0.2934719,0.2908322,0.2908322,0.2522446,0.2230763,0.22614527
0.4604004,0.487021,0.487021,0.4753068,0.3019766,0.31203019
0.8891429,0.9656394,0.9656394,0.8940875,0.9242705,0.92512276
0.3793142,0.4362811,0.4362811,0.3883284,0.4970598,0.48049625
0.5082684,0.3570564,0.3570564,0.495823,0.473696,0.45630506
0.5072777,0.4881778,0.4881778,0.5745273,0.6935647,0.65177698
0.5581794,0.6361378,0.6361378,0.5356635,0.5570857,0.58366254
0.9385639,0.9678888,0.9678888,0.9045155,0.9268711,0.94295924
0.6808402,0.5687916,0.5687916,0.7760208,0.6974834,0.68848367
0.7190698,0.8702654,0.8702654,0.6892549,0.7827973,0.83460418
0.5153359,0.5586679,0.5586679,0.5408486,0.7342907,0.71350904
0.4224538,0.4400911,0.4400911,0.3563188,0.3825384,0.34052065
0.4810316,0.5022594,0.5022594,0.54982,0.6810654,0.6593271
0.4910678,0.5194912,0.5194912,0.5864501,0.5902092,0.56851729
0.3302323,0.3666833,0.3666833,0.3574265,0.4115037,0.38926199
0.340278,0.3956901,0.3956901,0.3771987,0.4614518,0.43605758
0.3605688,0.3959818,0.3959818,0.4022363,0.4872004,0.46675329
0.3560555,0.3977493,0.3977493,0.392907,0.4846119,0.46229835
0.3268121,0.3523712,0.3523712,0.3648494,0.4358522,0.41336572
0.5978958,0.5651083,0.5651083,0.6288752,0.7245548,0.73187734
0.5644074,0.5640977,0.5640977,0.6030653,0.7208346,0.72816275
0.7625884,0.7153814,0.7153814,0.8262424,0.8338037,0.8385286
0.6925864,0.7570814,0.7570814,0.7299498,0.8914511,0.92466379
0.603983,0.5745457,0.5745457,0.6252768,0.7790155,0.78401779
0.7349948,0.8101473,0.8101473,0.7452334,0.8585895,0.88617108
0.7669073,0.8309346,0.8309346,0.8058377,0.9340913,0.96227444
0.5212562,0.6525053,0.6525053,0.5438077,0.6965777,0.67337598
0.45132,0.4225568,0.4225568,0.4654878,0.6272232,0.60824332
0.5427027,0.5431201,0.5431201,0.5179835,0.750425,0.71365255
0.5350021,0.5573153,0.5573153,0.5982119,0.5208628,0.54415949
0.6901843,0.6659956,0.6659956,0.6243404,0.7245655,0.72334467
0.3509388,0.4076114,0.4076114,0.3039883,0.262984,0.26949198
0.8349947,0.9001353,0.9001353,0.8392124,0.8399424,0.86839335
0.5099763,0.4489967,0.4489967,0.4747983,0.4095829,0.42223636
0.5337318,0.6038231,0.6038231,0.4520048,0.5800468,0.59210902
0.6733318,0.8273735,0.8273735,0.6297476,0.7279266,0.76752601
0.754557,0.7446186,0.7446186,0.7293402,0.7675106,0.76552187
0.2691193,0.2876794,0.2876794,0.3029533,0.2790416,0.26500905
0.3830634,0.5132296,0.5132296,0.3945958,0.4368925,0.46742351
0.8370961,0.852233,0.852233,0.7803542,0.7463529,0.74308267
0.6488145,0.7995764,0.7995764,0.6386172,0.6678166,0.69612163
0.6026767,0.7025072,0.7025072,0.5424155,0.6651682,0.69327535
0.7119208,0.7780705,0.7780705,0.6373585,0.7302174,0.73925058
0.3729708,0.4037316,0.4037316,0.416563,0.4529969,0.43551907
0.4505954,0.4746985,0.4746985,0.4570066,0.5738055,0.58915132
0.4666957,0.6300165,0.6300165,0.4820151,0.5338318,0.56688736
0.5371608,0.4106804,0.4106804,0.5114784,0.5138541,0.50845692
0.7728671,0.7703722,0.7703722,0.6913028,0.8630459,0.88373632
0.3962677,0.4181623,0.4181623,0.342417,0.3283802,0.35788173
0.5556158,0.5921057,0.5921057,0.4191776,0.5059246,0.48274178
0.1783706,0.1803291,0.1803291,0.1772815,0.121971,0.12665745
0.4819628,0.5277908,0.5277908,0.5150037,0.650518,0.65140301
0.3937453,0.511891,0.511891,0.3944401,0.4224712,0.4382603
0.532715,0.5926347,0.5926347,0.5429754,0.6213154,0.59761938
0.2978224,0.2784018,0.2784018,0.3366597,0.2078522,0.19974556
0.3072552,0.3380839,0.3380839,0.283945,0.2121972,0.24030236
0.4778078,0.5619415,0.5619415,0.3732184,0.4352796,0.46406414
0.4788725,0.5762208,0.5762208,0.4266275,0.4766979,0.50404126
0.9118192,0.9594124,0.9594124,0.875457,0.8743219,0.87442064
0.4420689,0.4860209,0.4860209,0.3948003,0.417569,0.41659391
0.6665486,0.8183909,0.8183909,0.6176148,0.7081451,0.75292447
0.7075273,0.7539772,0.7539772,0.6428669,0.664495,0.65541524
0.8556528,0.9406489,0.9406489,0.8661198,0.8695681,0.87837709
0.6516784,0.7240704,0.7240704,0.6117159,0.8048664,0.84804664
0.8105691,0.806631,0.806631,0.7493431,0.6964535,0.69820359
0.7452643,0.7898626,0.7898626,0.7062851,0.6795068,0.69978866
0.7175204,0.7547021,0.7547021,0.7639302,0.8108861,0.80631575
0.3245767,0.2063864,0.2063864,0.2991513,0.3037081,0.22168937
0.2958686,0.2742517,0.2742517,0.3767955,0.2070415,0.19821768
0.3680863,0.3106016,0.3106016,0.355812,0.3754777,0.37573169
0.9216233,0.8787771,0.8787771,0.8377585,0.9684862,0.98966394
0.7357496,0.7909483,0.7909483,0.6481428,0.8461565,0.84575062
0.6399557,0.563859,0.563859,0.7056669,0.6036199,0.60315283
0.8648801,0.9408763,0.9408763,0.8524663,0.862321,0.92587967
0.6254186,0.6833239,0.6833239,0.5672445,0.6222898,0.63585396
0.8088612,0.8538923,0.8538923,0.7942224,0.7844538,0.79172198
0.4003091,0.486991,0.486991,0.4290421,0.4847798,0.50697215
0.4657164,0.4135095,0.4135095,0.5721606,0.6029184,0.59321405
0.4356818,0.402623,0.402623,0.387259,0.4391467,0.38641935
0.7133269,0.7273498,0.7273498,0.6793801,0.7773116,0.80353827
0.2344328,0.1863831,0.1863831,0.255054,0.2238984,0.19739358
0.9437292,0.9583666,0.9583666,0.8556598,0.9656613,0.96567202
0.3715941,0.4951218,0.4951218,0.3949246,0.4033745,0.41738126
0.6749508,0.6883972,0.6883972,0.6535739,0.8527038,0.90623213
0.6699982,0.7854598,0.7854598,0.5723693,0.7187298,0.71846584
0.7156739,0.7418336,0.7418336,0.6613556,0.7574401,0.75793169
0.6544622,0.7828836,0.7828836,0.624718,0.6934922,0.73511057
0.6603369,0.6624853,0.6624853,0.6380713,0.7082949,0.69717254
0.3402114,0.3785888,0.3785888,0.3373177,0.2451741,0.28019597
0.6474363,0.7817286,0.7817286,0.6145232,0.687506,0.72911395
0.4392694,0.425486,0.425486,0.4921765,0.4794399,0.46725941
0.2289772,0.1841833,0.1841833,0.1753565,0.1364767,0.12636094
0.516247,0.6178659,0.6178659,0.5117208,0.5873504,0.60063054
0.5939021,0.6228289,0.6228289,0.6525479,0.5705116,0.55387183
0.5834137,0.6175091,0.6175091,0.5883007,0.7747251,0.76099853
0.5799508,0.5851906,0.5851906,0.6352413,0.7193232,0.75377643
0.5551277,0.5839624,0.5839624,0.5760802,0.5628447,0.59635256
0.6796982,0.6795813,0.6795813,0.7400992,0.7101857,0.75851427
0.6072213,0.5515113,0.5515113,0.5414325,0.6595065,0.68716895
0.4352378,0.4653376,0.4653376,0.4238703,0.4738791,0.49919501
0.5143718,0.5367987,0.5367987,0.5064741,0.6230862,0.65449954
0.4857268,0.5054088,0.5054088,0.4851037,0.5800034,0.61217655
0.6015061,0.7041569,0.7041569,0.4958156,0.6201563,0.61381761
0.2936403,0.2805172,0.2805172,0.3094886,0.2717628,0.26450544
0.6951552,0.7862746,0.7862746,0.6292514,0.806637,0.81664799
0.6305598,0.6557828,0.6557828,0.6530496,0.6268114,0.66805577
0.4069295,0.5226795,0.5226795,0.4264378,0.4285055,0.44454371
0.8576258,0.9245796,0.9245796,0.8561532,0.8363829,0.86721429
0.5641063,0.6042128,0.6042128,0.4884367,0.5834825,0.56132572
0.5882254,0.6380992,0.6380992,0.5856231,0.7625872,0.7550431
0.6395342,0.7510625,0.7510625,0.5379519,0.6285008,0.65754689
0.1935309,0.2059682,0.2059682,0.1976972,0.1429099,0.1481932
0.3603671,0.3781463,0.3781463,0.3916196,0.1899917,0.18736499
0.3259499,0.3492233,0.3492233,0.3640854,0.4156443,0.39484109
0.4379454,0.584259,0.584259,0.4706069,0.5276364,0.51933959
0.2864449,0.301694,0.301694,0.2543612,0.2271077,0.19987796
0.4462226,0.3064188,0.3064188,0.384479,0.3694382,0.3630434
0.6406699,0.6030378,0.6030378,0.5987699,0.679248,0.71793685
0.2276395,0.1857637,0.1857637,0.2378379,0.1474366,0.13059944
0.340371,0.3182818,0.3182818,0.4106474,0.369144,0.35085681
0.4032997,0.4166189,0.4166189,0.3388972,0.3488549,0.30647805
0.8692129,0.9025169,0.9025169,0.8817326,0.8184108,0.81633823
0.3846596,0.4172099,0.4172099,0.4267674,0.2020403,0.20303428
0.2412376,0.195146,0.195146,0.2635759,0.2276582,0.20605734
0.2595955,0.3010908,0.3010908,0.2326034,0.1859305,0.19887407
0.9367949,0.999448,0.999448,0.9820201,0.9895021,0.98960072
0.2351597,0.2108472,0.2108472,0.1926069,0.1999356,0.14436798
0.6455939,0.7834272,0.7834272,0.5547944,0.6736229,0.69047441
0.3240146,0.2659188,0.2659188,0.280054,0.3268522,0.27564737
0.6880823,0.7239771,0.7239771,0.633284,0.5906947,0.58313016
0.3700987,0.2977674,0.2977674,0.4012023,0.3858127,0.36410983
0.3088719,0.2912859,0.2912859,0.3688914,0.2121449,0.21882078
0.3457773,0.3373231,0.3373231,0.4137563,0.3957337,0.37781474
0.2555027,0.1887039,0.1887039,0.2876652,0.2070942,0.19829602
