V,VA1,VA2,B,BA1,BA2
0.4267407,0.4398763,0.4486081,0.4252842,0.4423274,0.4412103
0.4283329,0.4148091,0.4274704,0.4155755,0.4171253,0.4125383
0.4146085,0.4251451,0.427899,0.3989289,0.4316152,0.4257193
0.4315008,0.4324962,0.4289116,0.4078179,0.4266904,0.4233027
0.4251831,0.4364348,0.4442676,0.4154405,0.4386414,0.4362357
0.4255869,0.4504394,0.4356583,0.4034963,0.4590733,0.4500426
0.42859,0.4246482,0.4356916,0.4099205,0.4270243,0.4189802
0.437568,0.4117563,0.4242836,0.4441705,0.4140318,0.4060529
0.4212781,0.433299,0.4265916,0.3989396,0.4356191,0.4358195
0.4403921,0.4019353,0.426764,0.4244611,0.4036429,0.3944254
0.5435217,0.7037172,0.7671711,0.5261749,0.6994608,0.7501019
0.7033404,0.7247903,0.7804844,0.871751,0.7272013,0.7843226
0.4214804,0.4354803,0.4341192,0.4018884,0.4248943,0.4218278
0.4119591,0.4564376,0.4250023,0.3951874,0.4588528,0.4610514
0.4248598,0.4402308,0.4370488,0.4075826,0.4426893,0.4375457
0.4472637,0.4262654,0.430231,0.4053291,0.4280917,0.426824
0.4411522,0.4398433,0.4505218,0.4080155,0.4417917,0.4409667
0.4242056,0.4276965,0.4254076,0.4189159,0.4296887,0.4254572
0.4409791,0.4120401,0.4263407,0.4366499,0.4129916,0.4026542
0.4319764,0.4502063,0.4471878,0.4328751,0.4521823,0.4550627
0.4264367,0.4197398,0.4434399,0.4153178,0.4214528,0.4171132
0.4814214,0.4671196,0.4318923,0.3992754,0.439324,0.4269498
0.4400271,0.4368275,0.4550947,0.405565,0.438446,0.4374115
0.4206833,0.4346444,0.4422369,0.4117205,0.436673,0.4364315
0.4786819,0.4401402,0.4281788,0.4275044,0.4418753,0.4262852
0.4213296,0.4460806,0.4304695,0.4003983,0.4477628,0.4448454
0.4171406,0.4191945,0.4442707,0.3954282,0.4214683,0.4163929
0.4485134,0.4432116,0.4416809,0.4025015,0.442078,0.4234117
0.4591152,0.4968546,0.4763409,0.4584893,0.4900951,0.4926138
0.4236681,0.4133028,0.4285271,0.4190118,0.4160707,0.4103192
0.4331515,0.4405091,0.4258586,0.4174875,0.4423892,0.4376836
0.4433409,0.4425582,0.4429875,0.4179188,0.4447269,0.441729
0.4219419,0.4635001,0.444333,0.4096607,0.4680203,0.4688368
0.42422,0.4262543,0.4336169,0.417913,0.4278535,0.4242446
0.4231055,0.4213355,0.4272206,0.3833334,0.4220877,0.4128928
0.4221259,0.445842,0.4429324,0.4031373,0.4443712,0.4389785
0.4355916,0.4377462,0.4375693,0.4339337,0.4403345,0.4365498
0.6840134,0.7542311,0.7724521,0.876458,0.7553112,0.8179614
0.4358508,0.4082651,0.4281961,0.4209214,0.410042,0.4018274
0.461455,0.4082164,0.4302074,0.3986796,0.4089412,0.3994542
0.4328236,0.4593051,0.4279563,0.4370654,0.4615431,0.4673544
0.4210228,0.4559609,0.4404815,0.4124782,0.457439,0.4593467
0.4282767,0.415301,0.4256529,0.3865239,0.4188077,0.408851
0.4151349,0.4164585,0.4260179,0.4019589,0.4182001,0.4138641
0.8425564,0.9195555,0.9999948,0.9843303,0.9200387,0.9999959
0.4240549,0.4413382,0.4256541,0.3936118,0.4433858,0.4431968
0.4093293,0.4271535,0.4503407,0.3930224,0.4288378,0.4275351
0.4248852,0.4307781,0.4357259,0.4274992,0.4327516,0.4331804
0.4999612,0.4524894,0.4652719,0.4257517,0.473843,0.4427685
0.8088943,0.7471717,0.8344992,0.901524,0.7352394,0.7917029
0.4217272,0.4435398,0.4479375,0.4145239,0.4457896,0.4486123
0.4297747,0.4347141,0.4273195,0.3988841,0.4366542,0.4332525
0.4407184,0.4886781,0.4462964,0.4312267,0.4818977,0.484642
0.427596,0.4291652,0.4276861,0.41038,0.4301869,0.4219819
0.4329234,0.4160123,0.4277067,0.4124087,0.4176854,0.4096495
0.4342203,0.4380032,0.4473957,0.4308981,0.4398702,0.4364605
0.437366,0.4558951,0.4284723,0.429988,0.4584576,0.4565248
0.4201354,0.4268035,0.4262606,0.4055483,0.4287768,0.4223626
0.4201366,0.4002599,0.4266808,0.3929406,0.4022792,0.391488
0.6731318,0.740948,0.7547016,0.8664992,0.7429669,0.7987181
0.4199473,0.4090178,0.4275802,0.4079318,0.4110211,0.4062448
0.4200945,0.4657679,0.447134,0.4063247,0.4678395,0.474083
0.4322127,0.4410532,0.4286276,0.4236251,0.4406801,0.4355807
0.6471124,0.6497049,0.6963062,0.8618355,0.6514674,0.6926916
0.6923908,0.778627,0.8122272,0.8563,0.7964086,0.8497814
0.4233228,0.4203962,0.4384636,0.4128868,0.4223192,0.4175158
0.4275739,0.4052186,0.4295278,0.4273714,0.4074222,0.3999273
0.4376878,0.4456221,0.4276814,0.4292444,0.4376655,0.4305677
0.4510618,0.4052591,0.4274489,0.4323645,0.400483,0.39051
0.444177,0.4139776,0.4254167,0.4375728,0.4156541,0.404454
0.4241463,0.4385209,0.4274264,0.4064861,0.4383866,0.4323792
0.4127103,0.4097896,0.431114,0.3906964,0.4100664,0.4019984
0.4465062,0.4569965,0.4380151,0.4302682,0.4351553,0.4285022
0.4272796,0.4225526,0.4304734,0.4030593,0.4244832,0.4132402
0.4753869,0.5086155,0.4693879,0.4807546,0.5097918,0.5226674
0.4486203,0.4280583,0.4292729,0.4471994,0.4293896,0.4229297
0.4361734,0.4207981,0.4366048,0.4426341,0.4232443,0.417347
0.6947053,0.7676299,0.7857016,0.8928885,0.7684026,0.8285613
0.4254712,0.4275824,0.4251007,0.42703,0.4295885,0.4279229
0.4418726,0.4346769,0.4506482,0.4498246,0.4362092,0.4338746
0.4072274,0.4042205,0.4248132,0.3879194,0.4101244,0.4005437
0.4118287,0.4263076,0.4254687,0.389165,0.4388116,0.4258366
0.4137975,0.4199447,0.4285941,0.3927624,0.4168899,0.4104156
0.4110202,0.4105947,0.428366,0.3960829,0.4109812,0.4044585
0.4111369,0.4050366,0.4245829,0.3927831,0.4071739,0.3997846
0.6701635,0.597328,0.5428969,0.5307938,0.597328,0.5167936
0.4967973,0.472939,0.4412987,0.5136583,0.4750092,0.4769209
0.4308519,0.4221186,0.4434038,0.3951468,0.4249546,0.4191172
0.4390228,0.4417714,0.4274019,0.4212032,0.4439989,0.4321668
0.4259758,0.4565895,0.434609,0.4184886,0.4585078,0.4610964
0.4179815,0.4245435,0.430245,0.4022057,0.418265,0.4143109
0.4415483,0.46494,0.4591291,0.4311703,0.4659264,0.4662243
0.4410889,0.4207866,0.4332641,0.4456708,0.4227672,0.4192634
0.4581251,0.4443404,0.4628339,0.4570437,0.4464791,0.4485605
0.4208901,0.4142267,0.4272084,0.412337,0.4147068,0.4096916
0.4678811,0.5401991,0.5106434,0.4772289,0.5402702,0.5522174
0.4358226,0.435494,0.4310193,0.423601,0.4360821,0.425965
0.6781435,0.752465,0.7700738,0.8823407,0.7544263,0.816056
0.4221148,0.432413,0.4300486,0.4073955,0.4342444,0.4323228
0.4678905,0.4550712,0.4563278,0.4438192,0.4556101,0.4509487
0.4361714,0.4296759,0.4343639,0.3946561,0.4318782,0.4267861
0.5227306,0.443248,0.4397209,0.5140288,0.4327481,0.428839
0.4690725,0.4936246,0.4506313,0.411888,0.4614314,0.4336401
0.4920399,0.4633921,0.434713,0.4708468,0.4447842,0.436583
0.437689,0.4133807,0.4274179,0.4130898,0.4403515,0.4047875
0.4145575,0.451542,0.443309,0.4027207,0.4535478,0.4559843
0.553192,0.5284359,0.5554325,0.4895298,0.5229054,0.525175
0.4243496,0.442528,0.4362345,0.403511,0.4240915,0.4217234
0.454192,0.4678338,0.4400255,0.4399179,0.4698044,0.4766623
0.4545337,0.4170723,0.4298492,0.4194678,0.4195702,0.4118616
0.4421396,0.477009,0.4780877,0.4379179,0.4788375,0.4846531
0.4388107,0.4551195,0.4348571,0.4453912,0.4571873,0.4585791
0.4254249,0.4283749,0.4385931,0.3966769,0.4265556,0.421378
0.570125,0.5632089,0.5788078,0.5063339,0.5552823,0.5454002
0.4270741,0.4161682,0.4369079,0.3999595,0.4431078,0.4118084
0.4102209,0.4003003,0.4255235,0.3880776,0.4012938,0.3923351
0.4336555,0.4390906,0.4264005,0.4010823,0.4409291,0.4365717
0.4308673,0.4026882,0.4256171,0.4307926,0.4046837,0.3977712
0.4145605,0.4407345,0.425447,0.3963268,0.4424393,0.4412741
0.7093072,0.6234282,0.5861046,0.6476972,0.6234282,0.5481139
0.4381284,0.4912195,0.4672142,0.432177,0.4937471,0.4989535
0.6203563,0.6091621,0.6518795,0.8197824,0.6112562,0.6454425
0.4199972,0.4119155,0.4292402,0.4010534,0.4141751,0.4086721
0.4794725,0.4191788,0.4346784,0.4391877,0.4208033,0.411439
0.4202984,0.4744386,0.4632235,0.4027534,0.476057,0.4788708
0.4816132,0.4317557,0.4314829,0.3992615,0.4337577,0.4213318
0.4811967,0.3975699,0.4266095,0.436636,0.400348,0.3911745
0.4679428,0.4268472,0.4414666,0.4871761,0.4291076,0.4270143
0.4285437,0.4458076,0.4384208,0.4194154,0.4467629,0.4437896
0.5014851,0.4609089,0.4433705,0.5164429,0.4620121,0.465771
0.437211,0.4419199,0.4441657,0.4276107,0.4440302,0.4432081
0.4445726,0.5061521,0.4531592,0.4346524,0.5083852,0.5191298
0.4295318,0.4209234,0.4300203,0.4188463,0.4229979,0.4169317
0.4148725,0.4428851,0.4297887,0.3975238,0.4548845,0.4471284
0.4186002,0.4204074,0.4269105,0.400838,0.4219129,0.4120567
0.7348787,0.7301397,0.7622318,0.8929546,0.7309428,0.7737057
0.4491729,0.395599,0.4256506,0.410893,0.3965036,0.3819891
0.4604846,0.4237456,0.4311124,0.4837679,0.4256109,0.4197448
0.4665183,0.435204,0.4270691,0.4001466,0.4374451,0.4329429
0.4683029,0.4268636,0.4322372,0.3993827,0.420123,0.4055617
0.8137174,0.7819496,0.8051152,0.9037238,0.7830641,0.8440921
0.5049843,0.4267868,0.4310016,0.4071546,0.4288661,0.4116714
0.4454559,0.4160103,0.4259972,0.4602213,0.416367,0.4065375
0.7218927,0.6712963,0.6407424,0.5827274,0.6712963,0.6055556
0.4291509,0.4267751,0.4292321,0.4313307,0.4263904,0.4240131
0.4191579,0.4298357,0.4253459,0.4066022,0.4294069,0.4249639
0.4328691,0.4475758,0.4344585,0.4380352,0.4496709,0.451853
0.4538112,0.4478104,0.4302484,0.429041,0.4489395,0.4469641
0.4478576,0.4843354,0.4719694,0.4626466,0.4868171,0.4956004
0.415268,0.4429908,0.4262299,0.3910605,0.4449934,0.4427439
0.4488907,0.4291086,0.4261273,0.4216979,0.4315086,0.4256301
0.4668705,0.4882338,0.4436818,0.4406158,0.460552,0.4611193
0.4463919,0.4282001,0.4333917,0.3952511,0.4294128,0.421817
0.7218761,0.7580655,0.781691,0.8925757,0.760306,0.8248778
0.5022036,0.4259887,0.4470528,0.4858497,0.4284483,0.4208316
0.4556268,0.4587411,0.4267575,0.4190033,0.4375625,0.43764
0.4234286,0.4143517,0.4283817,0.4184139,0.4160444,0.4117009
0.4268554,0.4163864,0.427229,0.3926111,0.4066407,0.3993253
0.4298575,0.4386491,0.4465319,0.4196769,0.4401076,0.4346254
0.4689059,0.4466281,0.4257422,0.4089802,0.4471444,0.446043
0.45182,0.4350802,0.4366671,0.4379214,0.4361307,0.4272021
0.4075256,0.4136239,0.4241082,0.3886497,0.4156566,0.4084284
0.4121311,0.4168047,0.4251545,0.3953189,0.4182187,0.413221
0.417811,0.413764,0.4266199,0.3984725,0.4157047,0.4109477
0.4328407,0.4282251,0.4277756,0.4039703,0.4284553,0.422924
0.4079526,0.4221135,0.4249859,0.3917956,0.4240164,0.4220202
0.429053,0.4222893,0.4344961,0.4083347,0.4235064,0.4166994
0.4792408,0.4598019,0.4591797,0.4832377,0.4576437,0.4531279
0.6490289,0.7622126,0.7835147,0.7183286,0.8048763,0.8246712
0.4440747,0.4655319,0.4443974,0.4255487,0.4520585,0.4528507
0.4790671,0.4565154,0.4383455,0.4082118,0.4573783,0.4530024
0.4279636,0.4101817,0.4284605,0.4246877,0.4123439,0.4071582
0.7669964,0.7600494,0.7744516,0.8945759,0.7613975,0.81956
0.7030109,0.7636994,0.7777796,0.887647,0.7642365,0.810787
0.4243222,0.4308531,0.4253371,0.4039074,0.4121811,0.4064073
0.4464336,0.4306645,0.4292061,0.4124097,0.4323901,0.4317807
0.4764888,0.4653272,0.4506674,0.415143,0.4822579,0.4328911
0.4653581,0.4454359,0.4273682,0.4906485,0.447686,0.450326
0.4147998,0.4173091,0.4284165,0.4014102,0.4195405,0.4133835
0.460444,0.4996389,0.4685029,0.4417392,0.5021006,0.5043133
0.4302689,0.4137298,0.4287132,0.4295926,0.4156627,0.4102257
0.4426883,0.4346804,0.4343487,0.4130127,0.4364645,0.4308396
0.4354353,0.4271703,0.4284048,0.4214678,0.4286774,0.4247842
0.4519359,0.4221356,0.433401,0.4656974,0.4240418,0.4193776
0.4686976,0.4748188,0.4695462,0.4788047,0.4630692,0.465545
0.4443208,0.4313421,0.4278461,0.395892,0.4329227,0.4255042
0.4351274,0.4165,0.4258785,0.4347995,0.4066129,0.4008925
0.4526323,0.421985,0.4539899,0.4540915,0.4234624,0.4206161
0.4487628,0.4361424,0.4274127,0.451755,0.4373006,0.4336071
0.4362885,0.4989935,0.4729591,0.4335473,0.5000045,0.5081364
0.4127066,0.42471,0.4250599,0.3909764,0.4194832,0.4136532
0.4957198,0.4553341,0.4357069,0.4217608,0.4563569,0.4506146
0.4265693,0.4361781,0.4306408,0.405666,0.4278547,0.4200825
0.6795025,0.7686671,0.7961392,0.7626993,0.8143293,0.8369105
0.4167516,0.4084796,0.424905,0.4025905,0.4102001,0.403848
0.5125277,0.483545,0.4541756,0.5266351,0.4852956,0.4816555
0.4815732,0.4282509,0.4425567,0.4720155,0.4299517,0.4230263
0.4582466,0.4774074,0.4411672,0.4264419,0.4686604,0.4713308
0.443587,0.4787791,0.4615445,0.4581868,0.4810406,0.4895046
0.4362118,0.4314895,0.4289292,0.403194,0.432817,0.4304903
0.4553309,0.4540782,0.425735,0.4356058,0.4563562,0.4584241
0.4162635,0.4419727,0.4483498,0.4015081,0.4445254,0.4440185
0.7989065,0.8315841,0.953932,0.8162396,0.8525811,0.8591095
0.4618799,0.4286893,0.4400359,0.4267628,0.431233,0.4223411
0.4182766,0.4090922,0.4278969,0.3992823,0.4210709,0.4035925
0.4696856,0.4296219,0.4286396,0.4306256,0.4317986,0.4173046
0.4416252,0.443003,0.4353845,0.3935794,0.4309371,0.4262615
0.4467435,0.4410736,0.4321015,0.4122063,0.4448411,0.4280383
0.4612921,0.4416384,0.4272423,0.4075901,0.4424031,0.4361214
0.4246054,0.425149,0.4266945,0.4262901,0.4274996,0.4265564
0.8458031,0.776408,0.7274858,0.8927317,0.776408,0.7316896
0.4137327,0.4209262,0.4406979,0.3987852,0.4228253,0.4191276
0.4296467,0.4242793,0.4258522,0.4229238,0.4191499,0.4131801
0.5346377,0.4405839,0.433327,0.4932217,0.4430329,0.4312914
0.4267178,0.4269639,0.4314347,0.4018175,0.4236388,0.4149034
0.4583236,0.4336458,0.4412194,0.39998,0.4346663,0.4292331
0.4445097,0.4509589,0.4486679,0.436449,0.4493493,0.4423728
0.7252988,0.7847737,0.8114511,0.9095197,0.785913,0.8461683
0.4067163,0.3995158,0.4252997,0.3824693,0.4017045,0.3931671
0.4266006,0.4213583,0.4261226,0.4185722,0.4227248,0.4182427
0.4136521,0.4252561,0.4269563,0.4023566,0.4277583,0.4246799
0.4315084,0.4322921,0.4412724,0.4269637,0.4341654,0.4303071
0.4244898,0.4615303,0.4345341,0.4011683,0.4801994,0.4641852
0.440406,0.4366222,0.4290135,0.4315133,0.4378199,0.4325107
0.410387,0.4320256,0.4394211,0.3919417,0.433307,0.4319781
0.4600316,0.4414054,0.4330162,0.4407956,0.4384983,0.4326657
0.436007,0.44485,0.4301466,0.4005674,0.4469811,0.441316
0.4216125,0.4072698,0.4273924,0.4066927,0.4095057,0.4035636
0.4610023,0.45626,0.4542476,0.4759941,0.4572184,0.457476
0.426449,0.4242001,0.4362587,0.4080321,0.4260371,0.4197992
0.4311655,0.4465781,0.4309863,0.4143516,0.4319889,0.4285216
0.426946,0.4120956,0.42909,0.3875857,0.4145759,0.4083997
0.4808352,0.4489199,0.4503493,0.4205342,0.4514688,0.4395903
0.4403456,0.4080984,0.4251222,0.4512449,0.4100636,0.4041217
0.4373315,0.4353624,0.4291395,0.4230147,0.4370389,0.4314511
0.4499615,0.4355071,0.4550677,0.4685922,0.4370902,0.4351475
0.4067373,0.42697,0.4289079,0.3881145,0.4290512,0.4260595
0.4233679,0.4267703,0.4259122,0.4017547,0.4191574,0.4108322
0.4481855,0.4446559,0.4447963,0.4366126,0.4448577,0.4395996
0.4090237,0.44092,0.4360089,0.3914631,0.4427633,0.4427322
0.4266816,0.4340707,0.455482,0.4196647,0.4363043,0.4333339
0.4727384,0.4542738,0.4295224,0.4469052,0.4342362,0.4292481
0.41547,0.4444629,0.4262957,0.3997745,0.4467674,0.4472452
0.4307655,0.4221058,0.4279089,0.3967607,0.4215947,0.4089842
0.4559436,0.4485854,0.4323172,0.4757133,0.4445523,0.4432819
0.4473445,0.4162395,0.4369696,0.3920045,0.4182697,0.4087105
0.4245382,0.4269557,0.4319433,0.4004534,0.427325,0.4182264
0.47321,0.4770932,0.4690889,0.4222235,0.47392,0.447426
0.52053,0.4904654,0.4705874,0.5146834,0.4917465,0.4957251
0.4339185,0.4445766,0.4282643,0.4136825,0.4459646,0.4364275
0.4192517,0.4193859,0.4287964,0.4074169,0.4155012,0.4106365
0.4374265,0.4501933,0.4454123,0.4374402,0.4528038,0.4560101
0.4501203,0.478558,0.4524263,0.4288716,0.4682033,0.465153
0.4186898,0.4233536,0.4295839,0.4116763,0.425271,0.4236543
0.4138353,0.4122062,0.4276473,0.3951015,0.4143623,0.4062866
0.4382963,0.4237284,0.4360247,0.3976814,0.4284143,0.4213393
0.4141979,0.4058489,0.4330724,0.3941865,0.406655,0.3979822
0.4533947,0.4195932,0.426732,0.4438069,0.4217034,0.4153305
0.6952347,0.7582655,0.7760566,0.8703909,0.759737,0.8208383
0.4410644,0.4579507,0.4462347,0.4223681,0.4434901,0.4423672
0.459598,0.4608851,0.4262256,0.4887196,0.4634072,0.466585
0.4161238,0.4301385,0.4361245,0.4039823,0.4319013,0.4300727
0.4859591,0.462237,0.462956,0.4452643,0.4654518,0.443854
0.4296715,0.4522216,0.4515612,0.4326691,0.4548201,0.4570652
0.4491708,0.510653,0.4828705,0.4339887,0.5080572,0.5082053
0.5035724,0.4555433,0.449682,0.5320926,0.4561868,0.4554325
0.4819025,0.4202926,0.4314768,0.4439801,0.4220159,0.4164168
0.4745495,0.4180415,0.431149,0.4456554,0.4201984,0.414256
0.4525148,0.4278021,0.434943,0.4473609,0.4294555,0.4287514
0.4173448,0.4081322,0.4280036,0.4079395,0.4101777,0.4040377
0.4470586,0.414753,0.434191,0.4294114,0.4167872,0.4126105
0.4148953,0.4421226,0.4252263,0.3975415,0.444274,0.4421318
0.4519223,0.496757,0.4623706,0.4215482,0.4874321,0.4800923
0.4116651,0.4505882,0.4267709,0.3967102,0.4522273,0.4543398
0.4302248,0.4145085,0.4266766,0.400485,0.4161513,0.4051925
0.680102,0.7545751,0.7723017,0.8728332,0.765077,0.8177743
0.4204014,0.4416022,0.42907,0.4075513,0.443206,0.4437231
0.4513345,0.4549953,0.4380465,0.4212085,0.4480181,0.4464522
0.486403,0.4625042,0.4469495,0.4823643,0.4616498,0.4634447
0.4370241,0.4421217,0.4410155,0.4384142,0.4444745,0.4422119
0.4067465,0.4038236,0.4276658,0.385854,0.4054753,0.397962
0.4098656,0.4067064,0.4307219,0.3938972,0.4084813,0.4028134
0.8451874,0.8695919,0.9968794,0.9006846,0.8907395,0.9050277
0.4185544,0.4209569,0.439159,0.3914597,0.42264,0.4150431
0.47126,0.4652976,0.4526179,0.4207876,0.4605447,0.4555267
0.4114757,0.40561,0.4249183,0.3961147,0.4078004,0.4008041
0.4198232,0.4188222,0.4293201,0.3975252,0.4206101,0.4167629
0.4233513,0.4465379,0.439318,0.4061385,0.4488623,0.4467159
0.694772,0.7694942,0.7858273,0.8901344,0.774985,0.8286618
0.4607092,0.4223098,0.4252596,0.4932206,0.4235442,0.4202404
0.4261497,0.4308042,0.4456344,0.3982098,0.4326284,0.430674
0.4196932,0.4174753,0.4227403,0.4005604,0.4193564,0.4076794
0.6474865,0.6173072,0.674933,0.8512995,0.6194682,0.6559732
0.489735,0.4389306,0.429002,0.4130809,0.4397499,0.4285695
0.488877,0.4229362,0.4350343,0.4348353,0.4166443,0.4109469
0.4740668,0.4612337,0.4484225,0.4166804,0.4633834,0.4540809
0.4220972,0.437788,0.4391279,0.3940907,0.439083,0.434495
0.6863761,0.7557747,0.7782345,0.8869419,0.7685132,0.8225875
0.6830659,0.7509007,0.7666121,0.8843035,0.752931,0.813287
0.627396,0.5245003,0.5450595,0.6470992,0.5206682,0.5326581
0.4165022,0.4555709,0.4400143,0.4049407,0.4577695,0.4615999
0.4277863,0.4553172,0.4621143,0.4178793,0.4575228,0.4572234
0.42787,0.4330302,0.4319853,0.4159752,0.4333903,0.4264309
0.4338063,0.417946,0.434619,0.4229016,0.4236556,0.410959
0.4128086,0.4156864,0.4270181,0.3950382,0.4180669,0.4114293
0.4402762,0.4899695,0.4302632,0.4144461,0.4919306,0.5003595
0.4657417,0.4401586,0.4357943,0.4195982,0.4316582,0.4284426
0.4475033,0.4239264,0.4280466,0.4165337,0.4249745,0.4121324
0.4233266,0.4289511,0.4270502,0.4141235,0.433119,0.428293
0.436515,0.4475298,0.4273435,0.4301335,0.4376405,0.4336947
0.418672,0.4256426,0.4323271,0.39561,0.4272321,0.421167
0.4460073,0.4467679,0.4359184,0.4241685,0.4485232,0.4381398
0.4930149,0.4497349,0.4422447,0.4473715,0.4522851,0.4515383
0.4619863,0.4287318,0.4262667,0.4096901,0.4309034,0.4279578
0.431265,0.4966914,0.4491452,0.412099,0.4825915,0.4893962
0.4558215,0.4373643,0.4294836,0.4197282,0.4390677,0.4333312
0.4825875,0.4120273,0.4296497,0.4217556,0.4136893,0.4076594
0.4086553,0.405916,0.4292056,0.3912636,0.4087473,0.4025041
0.4361597,0.4297644,0.4333518,0.4261657,0.4316721,0.4249671
0.4124061,0.4047265,0.4295518,0.3879463,0.4063599,0.3973633
0.4306341,0.432741,0.4355879,0.4293128,0.4341989,0.4309021
0.4146507,0.4004315,0.4231393,0.3938745,0.4012303,0.3866976
0.4233467,0.4114276,0.4252153,0.4050923,0.4127002,0.4023795
0.4336013,0.4131187,0.4272192,0.4011823,0.4149806,0.4081499
0.4398833,0.4225843,0.4298531,0.4203727,0.4244973,0.4218732
0.4416686,0.447882,0.4508166,0.4054959,0.4494025,0.4474316
0.4197287,0.4451845,0.4454486,0.4084366,0.4438596,0.4462085
0.4251844,0.4290871,0.4346473,0.4080498,0.4310215,0.4243235
0.4988129,0.4640263,0.4437374,0.4312031,0.465767,0.4610216
0.4275482,0.4640707,0.4381142,0.4211044,0.4593488,0.4624157
0.4486898,0.4446829,0.4544239,0.4287662,0.4464972,0.438491
0.4298702,0.4716498,0.455252,0.4124099,0.4718281,0.4724455
0.4583698,0.4288768,0.4268673,0.4018861,0.4307178,0.4269416
0.4185591,0.4656559,0.4250673,0.4089284,0.4678421,0.4720209
0.4832475,0.432794,0.442043,0.5341696,0.4350771,0.4340393
0.4292584,0.4663761,0.4578099,0.4107621,0.4680058,0.4705154
0.4421612,0.4243889,0.4273356,0.4042237,0.4265108,0.4196638
0.4148198,0.423113,0.4275955,0.4038303,0.4250088,0.4234699
0.6892295,0.5049195,0.5243989,0.6380537,0.5894745,0.5091435
0.449344,0.4314864,0.4276728,0.4044254,0.4323174,0.4257842
0.4817042,0.4380916,0.4365714,0.4544386,0.4321193,0.4182475
0.4206729,0.4347386,0.435872,0.3945217,0.4334492,0.423195
0.4359988,0.4227821,0.4359374,0.4404658,0.4253208,0.4208424
0.439761,0.472446,0.4289472,0.4314932,0.4486807,0.4510199
0.4797455,0.4965833,0.46092,0.4655783,0.4842372,0.4913636
0.4406594,0.4409533,0.4433373,0.4125268,0.4432044,0.4396318
0.4186482,0.4391634,0.4278867,0.4068126,0.4405313,0.4380252
0.4406617,0.4593813,0.4402301,0.4407736,0.4611312,0.4608853
0.4363893,0.434954,0.4293143,0.4181529,0.4286837,0.4260857
0.4279735,0.4346029,0.428847,0.4039491,0.4365068,0.4284069
0.4270358,0.4289846,0.4332125,0.3961675,0.4334916,0.4136688
0.4163612,0.4186098,0.4259107,0.3951529,0.42041,0.4153082
0.4430706,0.4218791,0.4329554,0.4063236,0.4238653,0.4080697
0.4195931,0.4137767,0.4291945,0.4057696,0.4147877,0.4089258
0.4298254,0.4294776,0.4459181,0.3990778,0.4303239,0.422849
0.4257263,0.4398698,0.4416596,0.4105157,0.4417687,0.4390058
0.4332056,0.4213544,0.4304971,0.3945878,0.4234634,0.4135558
0.4431185,0.4224974,0.4447225,0.4078114,0.4246544,0.4184354
0.426726,0.4660859,0.4327953,0.4103283,0.4572751,0.4600665
0.4738447,0.420936,0.4285212,0.434065,0.4218743,0.409349
0.4270498,0.3997812,0.4258091,0.4170271,0.4014228,0.3942048
