V,VA1,VA2,B,BA1,BA2
0.5470925,0.5190857,0.547129,0.5262816,0.5218793,0.5542966
0.366621,0.3468946,0.2975809,0.4010634,0.34058,0.2913486
0.370142,0.3609884,0.3125284,0.4017335,0.3601543,0.3147389
0.4297125,0.4414915,0.3831631,0.3944317,0.4388049,0.3828034
0.3861466,0.3863765,0.3403573,0.3955049,0.3826805,0.3301822
0.4772047,0.4684116,0.4716001,0.5047373,0.4342914,0.4236354
0.3790662,0.3739085,0.3259177,0.4100984,0.3687592,0.3211978
0.3756776,0.3698085,0.3350438,0.4366091,0.3650846,0.331064
0.4486249,0.4571876,0.4437811,0.4928467,0.4728622,0.4675746
0.5596749,0.6252373,0.6688377,0.6220399,0.6228315,0.6659696
0.4704898,0.4605363,0.4453932,0.4614533,0.4551747,0.4412325
0.3562709,0.3450957,0.2938101,0.3996209,0.3404556,0.2902913
0.4039934,0.4101899,0.3894103,0.4775335,0.4053314,0.3852653
0.5186763,0.5683673,0.4928286,0.4198353,0.5773678,0.5050668
0.5453359,0.5736442,0.5411108,0.4696222,0.6048923,0.589419
0.5052616,0.5142895,0.5076458,0.4372256,0.4985457,0.5061494
0.6671265,0.5485534,0.4845067,0.6453707,0.5238613,0.4826591
0.4190759,0.3960877,0.3695078,0.4429548,0.3915635,0.3660133
0.4714999,0.5022906,0.4539618,0.4119,0.5096589,0.4618245
0.4270985,0.4317798,0.3756777,0.4249991,0.4298311,0.3764948
0.3937727,0.3876786,0.3421319,0.4071787,0.3875898,0.3452464
0.4795817,0.4573035,0.4508811,0.5032992,0.4827554,0.491568
0.6779403,0.6902527,0.7869044,0.6293162,0.6634169,0.7456793
0.5223029,0.5043808,0.4936655,0.4979797,0.5413586,0.5508768
0.7596163,0.7536919,0.8944942,0.7423728,0.7514359,0.8941234
0.4948256,0.5054397,0.5122125,0.4404747,0.5011665,0.5113809
0.4024235,0.3828421,0.3462276,0.4163232,0.382805,0.3483724
0.3744943,0.3559517,0.3118965,0.4127201,0.3512936,0.3080291
0.6922086,0.732677,0.8619028,0.7008787,0.7108482,0.8293406
0.4405048,0.41077,0.3982151,0.4579255,0.4034148,0.390455
0.4088168,0.387954,0.365302,0.4426992,0.3967889,0.380737
0.4210102,0.4060991,0.3816713,0.4005373,0.4018802,0.3778281
0.4790254,0.4195576,0.4051309,0.5137899,0.4630164,0.4734934
0.3890217,0.3721524,0.3355123,0.4032058,0.3675702,0.3311856
0.5432225,0.5235438,0.5231813,0.4926596,0.5485481,0.5596571
0.5757585,0.5772435,0.6149486,0.5426296,0.5750132,0.6127198
0.4713136,0.5350751,0.5133183,0.5008125,0.5241809,0.4995159
0.3661648,0.3563373,0.3084404,0.4040865,0.3458887,0.2961213
0.4077882,0.3864696,0.3534767,0.4139211,0.3805412,0.3509222
0.5324875,0.5651829,0.5731209,0.4611818,0.5690175,0.568901
0.4767207,0.4626141,0.4730646,0.415419,0.4589261,0.4741215
0.3953038,0.3681794,0.3358611,0.4043828,0.363289,0.3308864
0.3679101,0.3355855,0.2835065,0.4078847,0.3319718,0.281621
0.691977,0.6640049,0.6871936,0.5451757,0.6644122,0.6910502
0.4935037,0.488179,0.4830368,0.4895008,0.4962021,0.4970566
0.3824835,0.3737453,0.3334897,0.4344474,0.3782453,0.3435524
0.4869586,0.5482225,0.5959903,0.6286657,0.5249536,0.5638093
0.5175419,0.5018614,0.5233732,0.4227591,0.5175577,0.5339937
0.4084199,0.3860539,0.3549484,0.4011678,0.3829858,0.3573231
0.4872503,0.5182199,0.4689579,0.4102679,0.5222914,0.4757751
0.3667363,0.3598562,0.3176631,0.4164711,0.3536011,0.3115453
0.4379038,0.4057179,0.3802808,0.4448697,0.39998,0.3748161
0.7437075,0.766301,0.8642282,0.7377844,0.8329797,0.9642877
0.5118741,0.5648186,0.5122513,0.4195267,0.5727741,0.5218282
0.3847079,0.3859647,0.3374864,0.4249523,0.3877762,0.3432673
0.404521,0.398323,0.3685798,0.4318402,0.3968912,0.3682479
0.7419543,0.7352896,0.8489545,0.7536731,0.7706993,0.9047895
0.3631586,0.3432847,0.2921641,0.397024,0.3406106,0.2921924
0.5287859,0.3993658,0.3680764,0.4616286,0.3954714,0.3699874
0.3646769,0.3493288,0.3020707,0.408648,0.3498413,0.3061159
0.4509397,0.4362247,0.4164316,0.4655517,0.4310076,0.4118786
0.4775232,0.4603591,0.4453593,0.4174845,0.455248,0.4330228
0.4510585,0.4376117,0.4309643,0.5048233,0.456917,0.4629422
0.4388433,0.4739234,0.4909697,0.5707378,0.4728063,0.4922418
0.5531474,0.5662163,0.6140376,0.6234011,0.5970238,0.6632804
0.608456,0.6256792,0.6982931,0.6168002,0.6052693,0.6709065
0.5570133,0.7215924,0.7471876,0.5019866,0.6270283,0.6081275
0.5790283,0.5089933,0.5333937,0.5055642,0.5102904,0.5382786
0.4415605,0.4362433,0.4227255,0.4090478,0.4346193,0.4158181
0.3756508,0.3478454,0.2932698,0.3984205,0.3482105,0.2973253
0.3663676,0.3761347,0.3134098,0.4044244,0.3673297,0.3044429
0.3778947,0.3790871,0.3326781,0.4219295,0.3677416,0.3188114
0.4018631,0.4058712,0.3780057,0.4519807,0.3978219,0.3687273
0.4972463,0.497446,0.4950279,0.4324391,0.5013868,0.5009777
0.6573666,0.69176,0.8096945,0.6880821,0.7041316,0.8242766
0.4748055,0.4564442,0.4591578,0.4852656,0.436539,0.432401
0.4438213,0.4516904,0.4237988,0.4570966,0.4508595,0.4258951
0.4846216,0.4980007,0.5000512,0.4602036,0.4887729,0.4864421
0.464992,0.4702993,0.4792041,0.5416969,0.4816294,0.4987492
0.4864757,0.5208385,0.4809724,0.4318754,0.5219877,0.4790906
0.4115273,0.426848,0.4141684,0.5090496,0.4237054,0.4128111
0.411069,0.3808131,0.3409946,0.449167,0.4034651,0.3782421
0.501069,0.4328828,0.4288628,0.4513201,0.4628267,0.4756561
0.4645691,0.4877115,0.4555242,0.4361174,0.48682,0.4602445
0.3574814,0.3441441,0.2935198,0.3992587,0.3401808,0.2910448
0.481276,0.4857116,0.4686695,0.4219557,0.4856037,0.4643601
0.3692907,0.3401969,0.2825465,0.3911316,0.3369951,0.2811016
0.3639751,0.3474011,0.3063084,0.4020655,0.3396198,0.2974958
0.5203908,0.524206,0.5601748,0.492801,0.5133329,0.5443646
0.409006,0.3766317,0.3429677,0.4331639,0.3729153,0.3406797
0.4354753,0.436614,0.4309845,0.4951685,0.4282785,0.4215844
0.4104117,0.4086181,0.381731,0.424628,0.4041371,0.3767877
0.3826287,0.3556898,0.3142808,0.4069265,0.350948,0.310445
0.3874467,0.3564179,0.3172737,0.4236892,0.3651644,0.3328537
0.3801799,0.377456,0.3429725,0.4397356,0.3713027,0.336984
0.5352245,0.5983482,0.6714736,0.6678489,0.5840622,0.6500174
0.427828,0.4284417,0.4180198,0.4546923,0.4260031,0.4185898
0.3607038,0.3449939,0.2940364,0.4001631,0.3420878,0.2931024
0.505959,0.5190324,0.5419284,0.4579205,0.497912,0.5081629
0.5602261,0.5555432,0.6144445,0.5373123,0.5646384,0.62724
0.4209863,0.4187784,0.4097194,0.4548793,0.4043903,0.3890475
0.4194879,0.4329864,0.4254851,0.5164003,0.4299004,0.4241302
0.7065053,0.7313897,0.860354,0.7336798,0.7116696,0.8341998
0.4305741,0.4014491,0.3754169,0.4278025,0.38657,0.356229
0.4391586,0.4736757,0.4642392,0.4858442,0.4669011,0.4556292
0.6232092,0.6173206,0.699838,0.5533099,0.5953645,0.6647169
0.5000915,0.5163013,0.5244053,0.4601265,0.4992583,0.4981146
0.462085,0.4937426,0.4329887,0.3943876,0.4907964,0.431356
0.3569022,0.3384586,0.2875985,0.3937093,0.3347809,0.2855751
0.4487869,0.4540606,0.4529297,0.512174,0.4586828,0.4626607
0.3699567,0.3638741,0.319272,0.4082262,0.3604176,0.3172746
0.4741838,0.4720689,0.4572619,0.4295653,0.4681879,0.4544383
0.4668403,0.4821463,0.4839013,0.5096509,0.4858888,0.4916201
0.4059831,0.3898943,0.3489905,0.3994394,0.3874681,0.3502338
0.3540407,0.3370459,0.2804994,0.3890722,0.3334221,0.2784302
0.389159,0.3791793,0.3380771,0.4260908,0.3769314,0.337244
0.3722474,0.3505568,0.3061541,0.3893995,0.3468473,0.304203
0.5485481,0.4994858,0.5107693,0.4946333,0.4992652,0.513172
0.5292563,0.6180997,0.7087339,0.49032,0.535262,0.5900949
0.4087471,0.39079,0.3134757,0.3923959,0.3861018,0.3107148
0.3567166,0.3382431,0.2903093,0.3947491,0.3328968,0.285716
0.3949914,0.4037879,0.3812043,0.4801181,0.3996755,0.3782139
0.4036714,0.3990335,0.349048,0.4001378,0.3948434,0.3478992
0.7771092,0.7823359,0.8953209,0.7097877,0.7809633,0.8952956
0.4646705,0.5131042,0.5274724,0.5776149,0.4982414,0.5080853
0.3934762,0.3693159,0.3293944,0.4239447,0.3712179,0.335485
0.5248921,0.5827028,0.6430451,0.6161339,0.581315,0.6427333
0.6392904,0.6927958,0.7886767,0.6710845,0.6178727,0.6784898
0.4184054,0.4237056,0.4022191,0.4767818,0.4108439,0.3862942
0.5585267,0.545377,0.5854098,0.6310591,0.5742109,0.6315375
0.4360778,0.4489994,0.4320435,0.4664807,0.4388341,0.4199951
0.417558,0.4152318,0.3696451,0.44444,0.4211439,0.3800529
0.8481592,0.8261842,0.9826393,0.7511391,0.8348846,0.9883826
0.3502199,0.3379114,0.2809823,0.3889091,0.3338729,0.278391
0.4920893,0.38266,0.3521866,0.3963385,0.3817212,0.3547444
0.3973233,0.3874328,0.3504678,0.3976966,0.3834747,0.3484092
0.3589145,0.3406688,0.284062,0.3993319,0.3373899,0.2824747
0.3995383,0.4072928,0.3886943,0.4828197,0.4048735,0.3881592
0.4836052,0.4991234,0.4404928,0.4050005,0.5016802,0.4468821
0.4054542,0.4114493,0.3913723,0.4835943,0.4061888,0.3866939
0.4559918,0.4826564,0.4910696,0.5252411,0.4702823,0.4757821
0.5426579,0.5323083,0.5551961,0.495416,0.5370533,0.5624082
0.4161834,0.430639,0.4159056,0.4729339,0.4210637,0.404465
0.7878966,0.8535155,0.9925189,0.7481813,0.7807585,0.8759731
0.4015368,0.3800874,0.3474205,0.4286854,0.3868476,0.360569
0.5678234,0.5889798,0.5621231,0.4571762,0.5993127,0.5748111
0.4440236,0.4169876,0.4115529,0.4215496,0.411556,0.4030695
0.456483,0.4351542,0.4268199,0.4285755,0.4386721,0.4310317
0.5134698,0.5285611,0.5249654,0.4821113,0.5314655,0.5291645
0.519098,0.5938371,0.5059272,0.4100584,0.5928501,0.5092875
0.3626378,0.3475469,0.2970044,0.398997,0.3424543,0.2925569
0.5726931,0.5393708,0.5375306,0.5044886,0.5899446,0.6135522
0.4022734,0.3731898,0.337182,0.4563854,0.3844686,0.3578403
0.4060493,0.4141816,0.3952425,0.4816949,0.4070707,0.3878467
0.4832755,0.4662654,0.4488412,0.4217646,0.4573457,0.4389769
0.4017439,0.398619,0.3699132,0.4386884,0.3896136,0.3597575
0.465542,0.4756078,0.4754754,0.5124816,0.4720563,0.4725161
0.4845184,0.4446715,0.4282156,0.4571183,0.4772607,0.4802381
0.3659023,0.3533319,0.3026828,0.4070619,0.355369,0.3090564
0.3692379,0.3397139,0.2831577,0.3970464,0.3374492,0.2830982
0.4325148,0.3834404,0.3589973,0.418705,0.3780152,0.3542181
0.4227011,0.3376762,0.2803807,0.3895797,0.3341123,0.278433
0.396135,0.3916337,0.3538533,0.4273346,0.3855182,0.3481899
0.6421639,0.652299,0.7374748,0.6870581,0.6463012,0.7310722
0.420999,0.4023875,0.3551781,0.4167943,0.4080507,0.3671449
0.4407138,0.4556276,0.4538871,0.4616134,0.4403488,0.4315072
0.4404278,0.4608752,0.4652024,0.5333984,0.4683989,0.4795103
0.5897596,0.6157833,0.6540442,0.5758395,0.6397135,0.6917491
0.3630498,0.3424709,0.285527,0.394807,0.3420222,0.2836544
0.4230632,0.4061172,0.3780463,0.4140726,0.3959152,0.3653346
0.6381807,0.7244079,0.8381487,0.6885163,0.7326544,0.8511743
0.420065,0.3992309,0.3763094,0.444026,0.3994169,0.3796906
0.5094466,0.4954148,0.5147051,0.486064,0.4986411,0.5204492
0.4363142,0.3608345,0.3243133,0.4175938,0.3671715,0.33625
0.6018037,0.6250256,0.6540139,0.4987853,0.591844,0.6023748
0.659942,0.6881609,0.8064172,0.5998085,0.627873,0.7136964
0.3588818,0.3429481,0.2888233,0.3988124,0.3412638,0.2895918
0.3951447,0.3891116,0.3617701,0.4534935,0.3877625,0.3630335
0.4067477,0.4158567,0.3966635,0.496598,0.4212964,0.4079756
0.3826289,0.3389181,0.2848776,0.3908992,0.3337916,0.2805169
0.3845339,0.360021,0.3198608,0.4081643,0.3425689,0.2969564
0.4928168,0.5228223,0.5010393,0.4272825,0.5259735,0.5014127
0.3902179,0.3435991,0.2882102,0.4265413,0.3413552,0.2899761
0.3851334,0.3707641,0.3371073,0.4082251,0.3653354,0.329728
0.4961016,0.4932797,0.5020736,0.4733778,0.4892787,0.4977055
0.8525385,0.8297008,0.982707,0.7528682,0.8304214,0.982707
0.4088624,0.4271932,0.4123159,0.496995,0.4169248,0.4000343
0.5590547,0.5425992,0.5486995,0.447202,0.543868,0.5448772
0.4616856,0.4816129,0.4463925,0.4165092,0.4833065,0.4497034
0.4132561,0.4019906,0.3746839,0.418657,0.4052377,0.3814772
0.3702408,0.3563608,0.3141296,0.4162803,0.3553782,0.3160983
0.3550291,0.3433147,0.2897828,0.3980688,0.3409576,0.2895805
0.5488524,0.5939739,0.6078495,0.5419844,0.5923316,0.60611
0.8388224,0.847474,0.9752676,0.7314989,0.8512243,0.9752586
0.4731271,0.4230186,0.4044026,0.3896205,0.5010803,0.3904082
0.4443867,0.4475029,0.4277331,0.4902244,0.4594735,0.4488582
0.3721492,0.3487897,0.2968959,0.4046036,0.3442176,0.2935512
0.3788904,0.3738948,0.3384807,0.4245177,0.366234,0.3302081
0.4212052,0.4366546,0.4259716,0.5118568,0.4381717,0.4314461
0.5836735,0.5500939,0.6016942,0.639686,0.603911,0.6852694
0.3822829,0.3769489,0.3398472,0.4431841,0.373039,0.3373886
0.7440517,0.7651355,0.8980148,0.6922272,0.7714109,0.9072514
0.6457255,0.6749791,0.7918333,0.7223795,0.6372911,0.7369218
0.4240753,0.4193592,0.4052531,0.4844816,0.4129779,0.3989929
0.4742291,0.4714274,0.4596228,0.4389179,0.4700388,0.4600336
0.4650259,0.4247229,0.4119026,0.4027899,0.421517,0.4020632
0.3649622,0.3377104,0.2833322,0.3922209,0.3339182,0.2814363
0.4338461,0.4242895,0.4089061,0.453768,0.4190698,0.4044271
0.4384268,0.43208,0.4090102,0.4177763,0.4326195,0.4157931
0.4601479,0.3550256,0.2973208,0.3974325,0.3521755,0.2962524
0.3506584,0.339755,0.280322,0.3899238,0.3362328,0.2784098
0.4288004,0.4153079,0.3983416,0.4143206,0.413666,0.3968304
0.488196,0.5064399,0.5379136,0.5158652,0.4736608,0.4886725
0.6269466,0.6203923,0.6965163,0.5635251,0.6100827,0.6803353
0.5400887,0.5123999,0.5131112,0.4672501,0.5032201,0.5029965
0.380294,0.3662306,0.3184972,0.4138035,0.3627843,0.3166093
0.733643,0.7352695,0.8669885,0.7335716,0.7979977,0.9546338
0.3594089,0.3451838,0.2964051,0.3976277,0.3372652,0.2877816
0.3882419,0.3683417,0.3244189,0.409408,0.3756026,0.3385405
0.4063694,0.4268447,0.3936052,0.4632278,0.4206855,0.3864137
0.4806393,0.5072926,0.5193902,0.521094,0.4743463,0.4735485
0.4849861,0.4598202,0.4439012,0.4298993,0.4592283,0.4454006
0.4531988,0.4559577,0.4321864,0.4873821,0.4630207,0.4462154
0.4353718,0.3887612,0.3656858,0.4001771,0.388623,0.3656236
0.7067806,0.6552245,0.7294393,0.5652771,0.5995163,0.6492837
0.5034074,0.5329272,0.4715094,0.4295186,0.5475226,0.4979911
0.4779173,0.4807539,0.4887677,0.4833163,0.4764066,0.4842274
0.5360692,0.6095616,0.6810708,0.7062281,0.598167,0.6669984
0.6262394,0.6761619,0.7941169,0.6210066,0.63113,0.7246936
0.3907383,0.3815777,0.3422432,0.4194892,0.3721068,0.3316512
0.41608,0.4047592,0.3841615,0.4566392,0.4020715,0.3831874
0.6879059,0.7718607,0.9081087,0.728283,0.7416031,0.8569674
0.489955,0.5598074,0.4865753,0.3923987,0.5584204,0.4844948
0.5645703,0.5977418,0.6517549,0.5897946,0.5968148,0.6525316
0.4209446,0.4516852,0.4418412,0.5287552,0.4408322,0.4289428
0.3755296,0.3721057,0.3313741,0.4325834,0.3689275,0.3299117
