V,VA1,VA2,B,BA1,BA2
0.5549973,0.4807284,0.4466195,0.527563,0.5216233,0.4956934
0.9085603,0.9198822,0.9596243,0.8206398,0.8677011,0.8970069
0.9999183,0.9998354,0.9998025,0.9997389,0.9999236,0.9999083
0.711309,0.6797857,0.6937784,0.6398248,0.679773,0.6937632
0.3186063,0.304427,0.2463779,0.3637407,0.3301708,0.2772705
0.5475758,0.6082859,0.633581,0.6368063,0.5959909,0.618827
0.8012616,0.6882115,0.6514206,0.6891231,0.6544541,0.6109118
0.4958845,0.4878069,0.5290472,0.4564268,0.5058405,0.5506875
0.3370448,0.3052051,0.3133545,0.3304315,0.3172315,0.3277862
0.4161078,0.4153045,0.4349741,0.3773096,0.3988396,0.4152162
0.2866957,0.2528451,0.2409746,0.2820357,0.2588978,0.2482378
0.2285211,0.217301,0.1885849,0.227529,0.2229892,0.1954107
0.5894996,0.4852087,0.4584756,0.5785468,0.5594393,0.5475522
0.3087399,0.2990304,0.2268183,0.3329117,0.2886277,0.214335
0.382227,0.3792673,0.4361621,0.3511835,0.3482739,0.39897
0.4680824,0.4534622,0.4258142,0.4581808,0.4401783,0.4098736
0.3770244,0.4546957,0.4455479,0.428453,0.4067449,0.388007
0.6495708,0.7643274,0.8239954,0.5870554,0.701232,0.748281
0.2644744,0.3298018,0.3436247,0.3264673,0.2926617,0.2990565
0.8057697,0.7741606,0.760827,0.7774537,0.784884,0.7736952
0.3787794,0.3762324,0.3149767,0.3759177,0.3694999,0.3068977
0.4594346,0.4512674,0.4910608,0.432585,0.3962115,0.4249937
0.9054131,0.9970365,0.9964438,0.9504856,0.9406019,0.9287223
0.300663,0.2717777,0.2611181,0.3142963,0.2726985,0.2622231
0.5129772,0.498515,0.5075002,0.4865611,0.5189794,0.5320575
0.5838142,0.5460964,0.5299344,0.5759833,0.5732516,0.5625206
0.7147236,0.7622025,0.7285444,0.6670856,0.7450022,0.707904
0.6835093,0.617738,0.6171904,0.6589611,0.6479632,0.6534606
0.7987435,0.7860491,0.8022244,0.6969419,0.7358148,0.7419433
0.6130955,0.6635177,0.7216717,0.5778691,0.6412294,0.6949258
0.4921491,0.5333006,0.5852713,0.4804778,0.5064896,0.5530982
0.1960929,0.2062898,0.1899277,0.2405945,0.233896,0.223055
0.2461856,0.1997297,0.1976174,0.2314873,0.182499,0.1769405
0.2472861,0.2218688,0.2144488,0.2468684,0.2113725,0.2018533
0.7417956,0.6694107,0.6639831,0.689812,0.7052175,0.7069512
0.4194493,0.4130971,0.3262817,0.4230197,0.4427269,0.3618375
0.5736151,0.6627817,0.7614094,0.6062909,0.65891,0.7567634
0.3163686,0.3156213,0.2863348,0.3416283,0.3312498,0.3050889
0.5006714,0.4023255,0.3777462,0.4880661,0.5215328,0.520795
0.4142876,0.4128724,0.3512364,0.468179,0.4454512,0.390331
0.2586352,0.2637719,0.1997709,0.2632711,0.2554976,0.1898418
0.2461879,0.2333912,0.1886659,0.2681709,0.2454016,0.2030785
0.3136057,0.3157176,0.2601796,0.3216018,0.3270951,0.2738325
0.4129842,0.4908858,0.4913693,0.4693339,0.4492188,0.4413689
0.3586614,0.298102,0.260978,0.3294413,0.3299215,0.2991613
0.5061476,0.4826884,0.4310032,0.4763842,0.5514491,0.5135161
0.7193876,0.8492018,0.8737818,0.7405221,0.8695295,0.8981751
0.4591369,0.4262878,0.3826258,0.4672989,0.4996262,0.4706318
0.3184106,0.2932005,0.2684052,0.3202569,0.2762905,0.2481133
0.3495396,0.3330222,0.3184063,0.3684883,0.3689486,0.3615179
0.2358725,0.2382748,0.2064267,0.2554498,0.2444682,0.2138588
0.5580887,0.4870455,0.5413585,0.4709694,0.4766737,0.5289124
0.8573472,0.8513658,0.8601577,0.8204215,0.8321569,0.837107
0.5217807,0.5207166,0.4981702,0.5202509,0.5799304,0.5692267
0.228405,0.2024436,0.176711,0.2350405,0.1870706,0.1582634
0.3373726,0.2746026,0.2337365,0.3571943,0.3521194,0.3267566
0.3259761,0.3497368,0.3832464,0.3341544,0.2901957,0.3117971
0.8503536,0.9443845,0.9503128,0.8389686,0.9434137,0.9491478
0.3212072,0.2942831,0.2817757,0.3363189,0.2802064,0.2648837
0.7099533,0.6662316,0.7255896,0.6589377,0.6543376,0.7113168
0.7118219,0.6606978,0.6372076,0.6336584,0.6906184,0.6731124
0.6887278,0.7089969,0.6558774,0.7158078,0.7364818,0.6888593
0.1840603,0.1606109,0.1471625,0.1741321,0.1451438,0.1286019
0.200391,0.2193459,0.1989317,0.2123063,0.2091836,0.1867369
0.2858706,0.2432935,0.2346382,0.3010311,0.2726601,0.2698781
0.3458452,0.4116512,0.4550311,0.4076522,0.3885076,0.4272588
0.5393932,0.5252081,0.5407791,0.4834526,0.526581,0.5424266
0.2362774,0.2575789,0.2412249,0.2672259,0.2727428,0.2594216
0.2999689,0.2859439,0.262386,0.3528873,0.3090866,0.2901572
0.581025,0.6825271,0.7762452,0.5842174,0.6391193,0.7241559
0.5832096,0.623974,0.6152007,0.5666035,0.5939352,0.5791541
0.3580878,0.3264346,0.3013301,0.3717031,0.3254366,0.3001326
0.7185971,0.7120895,0.7220936,0.6744622,0.7369455,0.7519209
0.7233939,0.7599679,0.7516306,0.722775,0.7438993,0.7323482
0.2571995,0.2244546,0.2064316,0.2745121,0.2448031,0.2308499
0.9095729,0.8983645,0.878038,0.8089986,0.9086512,0.8903821
0.2663741,0.2362536,0.2282978,0.2622642,0.2413375,0.2343985
0.263782,0.2425963,0.193252,0.2801401,0.2459148,0.1972342
0.358784,0.3976958,0.3882994,0.3758207,0.3771168,0.3636046
0.7878046,0.8327297,0.8260895,0.8208207,0.8387154,0.8332724
0.8519874,0.8733439,0.8552899,0.8321355,0.8794752,0.8626474
