V,VA1,VA2,B,BA1,BA2
0.3992712,0.3501442,0.339033,0.4522878,0.3501442,0.339033
0.483661,0.4400764,0.4880166,0.5107761,0.4400764,0.4880166
0.534614,0.5195955,0.5194388,0.4868161,0.5195955,0.5194388
0.3261465,0.3316605,0.2888321,0.4055318,0.3316605,0.2888321
0.8696636,0.9607565,0.9832349,0.8924306,0.9607565,0.9832349
0.2577371,0.2323369,0.2124609,0.267286,0.2323369,0.2124609
0.7071272,0.7197304,0.7444875,0.7600776,0.7197304,0.7444875
0.491826,0.4708098,0.5130976,0.4136415,0.4708098,0.5130976
0.220515,0.1913145,0.1728904,0.2753196,0.1913145,0.1728904
0.2421974,0.2474982,0.2107243,0.3072173,0.2474982,0.2107243
0.2853078,0.2958139,0.3129873,0.3473964,0.2958139,0.3129873
0.3147109,0.2623616,0.2508651,0.3537378,0.2623616,0.2508651
0.3012635,0.2671634,0.2555155,0.3387366,0.2671634,0.2555155
0.2574699,0.197411,0.1864154,0.2940944,0.197411,0.1864154
0.4666997,0.5225781,0.5189008,0.4129496,0.5225781,0.5189008
0.6520836,0.6475845,0.7712985,0.5725814,0.6475845,0.7712985
0.2889093,0.2837981,0.2554502,0.3669717,0.2837981,0.2554502
0.2857883,0.2644057,0.263895,0.363044,0.2644057,0.263895
0.5739995,0.6408042,0.6305026,0.5307345,0.6408042,0.6305026
0.4329371,0.5144502,0.4975983,0.4122926,0.5144502,0.4975983
0.7041513,0.781321,0.7512157,0.6993723,0.781321,0.7512157
0.5949432,0.5639006,0.5375203,0.6229882,0.5639006,0.5375203
0.6132042,0.6608998,0.7006301,0.5736941,0.6608998,0.7006301
0.4030411,0.4351308,0.4546426,0.3810413,0.4351308,0.4546426
0.4521042,0.4141114,0.4525514,0.4782941,0.4141114,0.4525514
0.7315877,0.8684399,0.934952,0.6341762,0.8684399,0.934952
0.5906959,0.6934203,0.7082615,0.6285229,0.6934203,0.7082615
0.9079495,0.9324116,0.9544902,0.9066618,0.9324116,0.9544902
0.2899236,0.2336832,0.1986568,0.3631647,0.2336832,0.1986568
0.6161422,0.6377832,0.7103573,0.5203814,0.6377832,0.7103573
0.6148698,0.5512728,0.6438814,0.5455504,0.5512728,0.6438814
0.3072779,0.2777395,0.3095665,0.3165713,0.2777395,0.3095665
0.7419704,0.6142479,0.7054035,0.7175187,0.6142479,0.7054035
0.4380556,0.4150337,0.3341418,0.4975685,0.4150337,0.3341418
0.5335712,0.4814868,0.476386,0.4933431,0.4814868,0.476386
0.6319738,0.5820149,0.5933669,0.6093587,0.5820149,0.5933669
0.4488448,0.437322,0.4352415,0.4334035,0.437322,0.4352415
0.6303203,0.7205624,0.7484623,0.6095718,0.7205624,0.7484623
0.4244032,0.4097641,0.3788651,0.3681987,0.4097641,0.3788651
0.3556923,0.3304683,0.3349916,0.3662516,0.3304683,0.3349916
0.3913117,0.3638091,0.3721033,0.4165823,0.3638091,0.3721033
0.8467351,0.919454,0.9679977,0.8109613,0.919454,0.9679977
0.7824697,0.7534962,0.8470698,0.7031098,0.7534962,0.8470698
0.9289568,0.9642239,0.964742,0.9556721,0.9642239,0.964742
0.785186,0.7720126,0.7564743,0.7334638,0.7720126,0.7564743
0.4139632,0.4284436,0.4163,0.4155699,0.4284436,0.4163
0.4420514,0.3635796,0.3433654,0.4943759,0.3635796,0.3433654
0.6691923,0.6253776,0.6507432,0.6381894,0.6253776,0.6507432
0.8129536,0.7397939,0.7812782,0.73202,0.7397939,0.7812782
0.7067846,0.6891585,0.7679361,0.6599646,0.6891585,0.7679361
0.292007,0.2799966,0.2286457,0.3498912,0.2799966,0.2286457
0.2318435,0.1749806,0.1662424,0.250163,0.1749806,0.1662424
0.5030942,0.438467,0.4830351,0.4411278,0.438467,0.4830351
0.4341566,0.4359008,0.4111697,0.4502723,0.4359008,0.4111697
0.9220974,0.8768862,0.9852322,0.8912429,0.8768862,0.9852322
0.5758195,0.5056674,0.5973241,0.5183942,0.5056674,0.5973241
0.5055419,0.4735304,0.4297513,0.5512011,0.4735304,0.4297513
0.4056648,0.4396985,0.4023326,0.4266577,0.4396985,0.4023326
0.5685889,0.4750353,0.4779178,0.6269784,0.4750353,0.4779178
0.4288851,0.4067521,0.4240831,0.385105,0.4067521,0.4240831
0.318412,0.333666,0.3111002,0.3365029,0.333666,0.3111002
0.5976425,0.6509588,0.6662064,0.571757,0.6509588,0.6662064
0.9220891,0.9419003,0.9610148,0.9309251,0.9419003,0.9610148
0.6138576,0.5262019,0.5360533,0.6368414,0.5262019,0.5360533
0.3458929,0.334689,0.3437272,0.3443285,0.334689,0.3437272
0.2789702,0.2573689,0.2468657,0.3081976,0.2573689,0.2468657
0.90675,0.9099953,0.9009239,0.9261262,0.9099953,0.9009239
0.4132302,0.3792735,0.3873469,0.3720949,0.3792735,0.3873469
0.2948263,0.2577294,0.230009,0.3034286,0.2577294,0.230009
0.3845068,0.2968682,0.3492031,0.3793157,0.2968682,0.3492031
0.3193939,0.3464937,0.2957065,0.3397378,0.3464937,0.2957065
0.4930771,0.4572658,0.4457838,0.5137157,0.4572658,0.4457838
0.8730519,0.8837106,0.9554318,0.8909888,0.8837106,0.9554318
0.9121723,0.8977915,0.9407689,0.883783,0.8977915,0.9407689
0.3600389,0.3425012,0.3520132,0.3459086,0.3425012,0.3520132
0.5334646,0.4779212,0.4921791,0.5083657,0.4779212,0.4921791
0.770373,0.7664347,0.7825199,0.7654111,0.7664347,0.7825199
0.4146988,0.3612278,0.3516286,0.3834709,0.3612278,0.3516286
0.2571927,0.2396375,0.2506319,0.3068357,0.2396375,0.2506319
0.3295932,0.2973156,0.3128396,0.3637392,0.2973156,0.3128396
0.6561108,0.6607282,0.7091911,0.6120101,0.6607282,0.7091911
0.5551921,0.5854763,0.5559513,0.5956791,0.5854763,0.5559513
0.2052208,0.2239747,0.1851787,0.2441726,0.2239747,0.1851787
0.2437368,0.2607456,0.2374099,0.2593811,0.2607456,0.2374099
0.5539795,0.4871007,0.4485261,0.5547971,0.4871007,0.4485261
0.5868158,0.6027547,0.6523463,0.5173053,0.6027547,0.6523463
0.3907692,0.3867781,0.3739396,0.4067459,0.3867781,0.3739396
0.8244431,0.8896694,0.9481987,0.7763526,0.8896694,0.9481987
0.5442284,0.3793783,0.4343325,0.5252372,0.3793783,0.4343325
0.7532558,0.719922,0.738331,0.7162468,0.719922,0.738331
0.314999,0.2678378,0.2546228,0.3743378,0.2678378,0.2546228
0.3315752,0.2878638,0.2518364,0.3714393,0.2878638,0.2518364
0.2106811,0.2005018,0.194534,0.2712869,0.2005018,0.194534
0.4479852,0.3817356,0.4521497,0.4244571,0.3817356,0.4521497
0.3368316,0.2798745,0.269099,0.3739425,0.2798745,0.269099
0.5495963,0.4419859,0.454747,0.5197145,0.4419859,0.454747
0.7579811,0.8076315,0.855457,0.7346184,0.8076315,0.855457
0.3880543,0.316294,0.3161073,0.4623211,0.316294,0.3161073
0.4267286,0.3740837,0.3879058,0.4666651,0.3740837,0.3879058
0.8768896,0.8240354,0.8717903,0.8571435,0.8240354,0.8717903
0.6309662,0.622476,0.6539097,0.6388866,0.622476,0.6539097
0.2133139,0.174237,0.1611742,0.2346223,0.174237,0.1611742
0.8229413,0.7542365,0.8589912,0.7969624,0.7542365,0.8589912
0.873645,0.9108847,0.9237437,0.8669908,0.9108847,0.9237437
0.6279673,0.6218523,0.5934456,0.6162786,0.6218523,0.5934456
0.6367821,0.6933125,0.6791815,0.5835534,0.6933125,0.6791815
0.5776479,0.6029423,0.5689416,0.5014461,0.6029423,0.5689416
0.3297414,0.3609941,0.3242305,0.336404,0.3609941,0.3242305
0.3963341,0.4178156,0.44335,0.3610684,0.4178156,0.44335
0.2267988,0.2241883,0.1732946,0.2592809,0.2241883,0.1732946
0.3953169,0.4059754,0.4292932,0.3610145,0.4059754,0.4292932
0.7078589,0.7966934,0.800851,0.6516708,0.7966934,0.800851
0.7689788,0.8770532,0.9022116,0.7115555,0.8770532,0.9022116
0.5538224,0.5460946,0.5715632,0.5486776,0.5460946,0.5715632
0.6262494,0.6685647,0.7343309,0.5560568,0.6685647,0.7343309
0.3694743,0.2927738,0.289332,0.3420262,0.2927738,0.289332
0.3534664,0.3663521,0.3035423,0.3701471,0.3663521,0.3035423
0.8447546,0.9063939,0.9674517,0.8156691,0.9063939,0.9674517
0.3901727,0.3106922,0.357012,0.3512311,0.3106922,0.357012
0.3279819,0.2534325,0.3006116,0.3297732,0.2534325,0.3006116
0.3298361,0.2442383,0.2893241,0.3365103,0.2442383,0.2893241
0.2941844,0.2635236,0.2785845,0.3425209,0.2635236,0.2785845
0.2155477,0.1985516,0.1793233,0.2555289,0.1985516,0.1793233
0.8887863,0.9799808,0.9936148,0.9171726,0.9799808,0.9936148
0.2555333,0.2079485,0.1875186,0.2523396,0.2079485,0.1875186
0.4287123,0.4467055,0.4602345,0.3689579,0.4467055,0.4602345
0.2022073,0.199024,0.1739649,0.2289435,0.199024,0.1739649
0.7044965,0.7041155,0.7667875,0.6040187,0.7041155,0.7667875
0.4930416,0.3891285,0.3825228,0.5058903,0.3891285,0.3825228
0.4868572,0.4496211,0.4923217,0.4051177,0.4496211,0.4923217
0.8366622,0.912004,0.9729083,0.8100347,0.912004,0.9729083
0.6847123,0.6122907,0.6778507,0.6729172,0.6122907,0.6778507
0.1806132,0.1523696,0.1323148,0.2396433,0.1523696,0.1323148
0.2482122,0.2394393,0.2344029,0.268498,0.2394393,0.2344029
0.8519876,0.9128571,0.9700613,0.8361764,0.9128571,0.9700613
0.4613214,0.5141012,0.5030061,0.4156816,0.5141012,0.5030061
0.3365748,0.3602996,0.2904157,0.3861135,0.3602996,0.2904157
0.293108,0.2891437,0.2511331,0.3216551,0.2891437,0.2511331
0.8400134,0.9637992,0.984296,0.8345961,0.9637992,0.984296
0.7841874,0.7166821,0.7673291,0.7316028,0.7166821,0.7673291
0.4456819,0.4509413,0.5097127,0.4534716,0.4509413,0.5097127
0.303211,0.2431085,0.2674673,0.2844948,0.2431085,0.2674673
0.454669,0.4877784,0.5043072,0.4306082,0.4877784,0.5043072
0.6934693,0.6391284,0.6796069,0.6495749,0.6391284,0.6796069
0.6884858,0.687113,0.7791639,0.6118531,0.687113,0.7791639
0.4000431,0.3821887,0.4061348,0.3729241,0.3821887,0.4061348
0.3182861,0.2951766,0.2963796,0.3600016,0.2951766,0.2963796
0.7794876,0.8396891,0.8969449,0.7575671,0.8396891,0.8969449
0.5107759,0.3687746,0.4112697,0.5015958,0.3687746,0.4112697
0.96237,0.9859838,0.9982132,0.9785433,0.9859838,0.9982132
0.6935383,0.690027,0.7074351,0.6692022,0.690027,0.7074351
0.7369736,0.8233982,0.8608094,0.6819938,0.8233982,0.8608094
0.433967,0.3746343,0.4433082,0.4054051,0.3746343,0.4433082
0.6947768,0.6875395,0.7252981,0.6526699,0.6875395,0.7252981
0.6864712,0.7327398,0.7463322,0.5817387,0.7327398,0.7463322
0.3193692,0.281775,0.2805312,0.3476551,0.281775,0.2805312
0.5163558,0.600254,0.6346058,0.4441552,0.600254,0.6346058
0.5046049,0.4408383,0.4191983,0.501297,0.4408383,0.4191983
0.2033435,0.1774761,0.1620084,0.2168442,0.1774761,0.1620084
0.5534667,0.4611521,0.4799774,0.5291875,0.4611521,0.4799774
0.3447231,0.4078936,0.4016212,0.3301574,0.4078936,0.4016212
0.27193,0.2909677,0.2394273,0.3257844,0.2909677,0.2394273
0.547594,0.5354232,0.4611407,0.5454885,0.5354232,0.4611407
0.2574358,0.3039208,0.2798035,0.2724135,0.3039208,0.2798035
0.224481,0.2725215,0.2444468,0.2422242,0.2725215,0.2444468
0.3134889,0.2107881,0.2228862,0.3211907,0.2107881,0.2228862
0.8879523,0.9591576,0.9815379,0.8975353,0.9591576,0.9815379
0.8069949,0.6985128,0.7283708,0.7257953,0.6985128,0.7283708
0.6590144,0.6021064,0.6394312,0.6359145,0.6021064,0.6394312
0.4018367,0.4155447,0.4023905,0.3975323,0.4155447,0.4023905
0.2073118,0.175826,0.1447872,0.2231742,0.175826,0.1447872
0.2903521,0.3087565,0.2758019,0.3001968,0.3087565,0.2758019
0.2065943,0.2023562,0.1628312,0.2437261,0.2023562,0.1628312
0.3195373,0.3724638,0.3470186,0.3394292,0.3724638,0.3470186
0.5747298,0.6035448,0.6037273,0.5387175,0.6035448,0.6037273
0.7090574,0.7359829,0.7628199,0.6854423,0.7359829,0.7628199
0.4953194,0.4740852,0.4434963,0.5109074,0.4740852,0.4434963
0.3817528,0.3365621,0.3618238,0.361357,0.3365621,0.3618238
0.4369814,0.4652452,0.4395446,0.5025315,0.4652452,0.4395446
0.5109539,0.5709861,0.5507969,0.4851408,0.5709861,0.5507969
0.2373635,0.2326871,0.1894816,0.2637676,0.2326871,0.1894816
0.3147322,0.275372,0.2866712,0.3026178,0.275372,0.2866712
0.5632985,0.6261397,0.7477311,0.4558922,0.6261397,0.7477311
0.367069,0.3313843,0.3317993,0.407931,0.3313843,0.3317993
0.7005177,0.6672594,0.7502082,0.6826783,0.6672594,0.7502082
0.7036535,0.8097798,0.8575842,0.6573231,0.8097798,0.8575842
0.7429059,0.7396793,0.7216794,0.6915641,0.7396793,0.7216794
0.4158278,0.3529993,0.3586535,0.382787,0.3529993,0.3586535
0.2592017,0.2838171,0.2357465,0.3060429,0.2838171,0.2357465
0.4078518,0.3780442,0.3416735,0.3885411,0.3780442,0.3416735
0.9248226,0.9376568,0.9272562,0.9149781,0.9376568,0.9272562
0.2325332,0.1783577,0.1837206,0.2682115,0.1783577,0.1837206
0.2825388,0.2341595,0.2283421,0.3175728,0.2341595,0.2283421
0.5761841,0.537068,0.5124547,0.5995276,0.537068,0.5124547
0.4890327,0.3824124,0.4177015,0.4330601,0.3824124,0.4177015
0.2559363,0.1593439,0.1518612,0.2794034,0.1593439,0.1518612
0.367172,0.3550432,0.3241779,0.3568682,0.3550432,0.3241779
0.3994402,0.3292186,0.3633479,0.4098857,0.3292186,0.3633479
0.3311057,0.34386,0.3155503,0.3513371,0.34386,0.3155503
0.2264694,0.201453,0.1617654,0.258196,0.201453,0.1617654
0.7603375,0.8223744,0.9012093,0.6845797,0.8223744,0.9012093
0.2320518,0.2216021,0.1588326,0.2282798,0.2216021,0.1588326
0.2025535,0.2183771,0.1740307,0.2123943,0.2183771,0.1740307
0.2937327,0.2896861,0.2689421,0.3282259,0.2896861,0.2689421
0.4301989,0.3883349,0.3789427,0.4238986,0.3883349,0.3789427
0.6676678,0.7599784,0.7721697,0.618332,0.7599784,0.7721697
0.5172749,0.5400639,0.595777,0.4389182,0.5400639,0.595777
0.5969239,0.6790374,0.705988,0.6014231,0.6790374,0.705988
0.3342437,0.3224821,0.2889027,0.3004241,0.3224821,0.2889027
0.7660574,0.7188564,0.7962755,0.6945628,0.7188564,0.7962755
0.3134322,0.3034994,0.2439989,0.3908211,0.3034994,0.2439989
0.3312737,0.3084498,0.2939519,0.3617041,0.3084498,0.2939519
0.7988663,0.869993,0.897961,0.7873922,0.869993,0.897961
0.7263958,0.7505197,0.8434038,0.6324878,0.7505197,0.8434038
0.4058711,0.3301053,0.2963264,0.4317893,0.3301053,0.2963264
0.6463957,0.6017406,0.6424779,0.6083949,0.6017406,0.6424779
0.6751239,0.7419347,0.819889,0.6089249,0.7419347,0.819889
0.333662,0.2868667,0.2774012,0.3086839,0.2868667,0.2774012
0.3075674,0.2937239,0.260675,0.2982164,0.2937239,0.260675
0.7867108,0.8541484,0.8918363,0.7645125,0.8541484,0.8918363
0.4143604,0.4033471,0.4653479,0.4094886,0.4033471,0.4653479
0.3349523,0.2985668,0.2888273,0.2960629,0.2985668,0.2888273
0.6382669,0.5289674,0.5176677,0.6438625,0.5289674,0.5176677
0.5152864,0.5029665,0.6004355,0.4188341,0.5029665,0.6004355
0.5239256,0.5495071,0.6103681,0.4598215,0.5495071,0.6103681
0.8490341,0.8960885,0.9845217,0.8215144,0.8960885,0.9845217
0.5284757,0.3870327,0.3782899,0.5596279,0.3870327,0.3782899
0.2234252,0.1741549,0.1782749,0.2474118,0.1741549,0.1782749
0.4635139,0.411003,0.3998912,0.4759294,0.411003,0.3998912
0.3757109,0.337845,0.3092739,0.4001609,0.337845,0.3092739
0.3818501,0.3291474,0.335399,0.3530934,0.3291474,0.335399
0.2674697,0.2065953,0.2180024,0.3101633,0.2065953,0.2180024
0.2795683,0.2545542,0.2305962,0.3141557,0.2545542,0.2305962
0.5649398,0.5867196,0.701441,0.4673339,0.5867196,0.701441
0.3666729,0.3372714,0.3727578,0.3581119,0.3372714,0.3727578
0.5406016,0.4937468,0.5077243,0.550167,0.4937468,0.5077243
0.4472488,0.4165097,0.3677909,0.4486432,0.4165097,0.3677909
0.4495587,0.3425089,0.3489466,0.5066948,0.3425089,0.3489466
0.6541702,0.5326813,0.5565081,0.6630806,0.5326813,0.5565081
0.2633585,0.2692666,0.2432074,0.3030492,0.2692666,0.2432074
0.3250458,0.2709502,0.2811348,0.3215069,0.2709502,0.2811348
0.3258808,0.3001344,0.230677,0.3770643,0.3001344,0.230677
0.2838631,0.3004901,0.2573876,0.3065812,0.3004901,0.2573876
0.4296559,0.4062666,0.3533885,0.5048999,0.4062666,0.3533885
0.5956152,0.5739168,0.5835531,0.591218,0.5739168,0.5835531
0.1749385,0.1794539,0.1582518,0.2045397,0.1794539,0.1582518
0.5649712,0.3946513,0.4277401,0.5795771,0.3946513,0.4277401
0.5566765,0.5489475,0.521271,0.5882387,0.5489475,0.521271
0.7640134,0.8811949,0.9258288,0.7200983,0.8811949,0.9258288
0.383267,0.3305479,0.2990572,0.421831,0.3305479,0.2990572
0.2478673,0.2436017,0.2217662,0.2611347,0.2436017,0.2217662
0.2441277,0.2426921,0.2054012,0.259838,0.2426921,0.2054012
0.1652884,0.1501243,0.1283575,0.1671768,0.1501243,0.1283575
0.5654631,0.5966679,0.6059367,0.5471573,0.5966679,0.6059367
0.3416091,0.3396326,0.33976,0.3763343,0.3396326,0.33976
0.5050711,0.547242,0.55075,0.4724443,0.547242,0.55075
0.4043227,0.3729868,0.3393421,0.4089336,0.3729868,0.3393421
0.2143868,0.2616178,0.211772,0.2366544,0.2616178,0.211772
0.6826902,0.7029849,0.8398534,0.59689,0.7029849,0.8398534
0.5172502,0.4926712,0.5871107,0.4119583,0.4926712,0.5871107
0.6764725,0.7046631,0.7115537,0.6196192,0.7046631,0.7115537
0.199434,0.1954641,0.1848044,0.1931645,0.1954641,0.1848044
0.7408344,0.7735465,0.7806191,0.7216075,0.7735465,0.7806191
0.3173961,0.296367,0.2646824,0.2985377,0.296367,0.2646824
0.3568434,0.3714553,0.3514269,0.3865798,0.3714553,0.3514269
0.3664052,0.2909329,0.2573317,0.4015795,0.2909329,0.2573317
0.6083808,0.5172567,0.5872391,0.6196,0.5172567,0.5872391
0.5419958,0.5989984,0.6788892,0.4638693,0.5989984,0.6788892
0.2371982,0.2402339,0.1853944,0.268845,0.2402339,0.1853944
0.4154994,0.3502854,0.2710644,0.4440743,0.3502854,0.2710644
0.4136475,0.3699477,0.328803,0.4006908,0.3699477,0.328803
0.2068047,0.1805562,0.1380311,0.2193565,0.1805562,0.1380311
0.5369388,0.5686586,0.6280699,0.5257616,0.5686586,0.6280699
0.3451788,0.3687982,0.3997647,0.328325,0.3687982,0.3997647
0.5349551,0.6555793,0.6887083,0.4697822,0.6555793,0.6887083
0.3015271,0.2968264,0.2625143,0.3509149,0.2968264,0.2625143
0.3905654,0.3840212,0.3443812,0.421005,0.3840212,0.3443812
0.534401,0.6169529,0.5412314,0.5155717,0.6169529,0.5412314
0.2903339,0.3080314,0.2709877,0.3336865,0.3080314,0.2709877
0.5168537,0.5590275,0.4786524,0.5255044,0.5590275,0.4786524
0.697767,0.5949672,0.6222399,0.6539629,0.5949672,0.6222399
0.2258998,0.1986548,0.1328069,0.2334354,0.1986548,0.1328069
0.8452855,0.9190659,0.9626711,0.776271,0.9190659,0.9626711
0.3551169,0.2897138,0.2868577,0.3391828,0.2897138,0.2868577
0.3140022,0.3472733,0.3508765,0.3052861,0.3472733,0.3508765
0.5472733,0.4632445,0.4134866,0.6496563,0.4632445,0.4134866
0.2624295,0.2613913,0.2511549,0.2953336,0.2613913,0.2511549
0.2595328,0.2913076,0.2409742,0.2842242,0.2913076,0.2409742
0.261138,0.2468036,0.2250837,0.2900163,0.2468036,0.2250837
0.2659873,0.3248701,0.325209,0.2821384,0.3248701,0.325209
0.8678249,0.9407799,0.9802768,0.8819886,0.9407799,0.9802768
0.1814975,0.1745678,0.1485023,0.2177302,0.1745678,0.1485023
0.294464,0.3200979,0.3201483,0.3239841,0.3200979,0.3201483
0.857913,0.8966898,0.9283583,0.8388126,0.8966898,0.9283583
0.2554427,0.2802987,0.246748,0.2852292,0.2802987,0.246748
0.2813497,0.2687834,0.2634914,0.3046603,0.2687834,0.2634914
0.4671662,0.4677382,0.4728352,0.4743619,0.4677382,0.4728352
0.403259,0.3290299,0.2838022,0.4168598,0.3290299,0.2838022
0.255419,0.2762233,0.2168994,0.2768861,0.2762233,0.2168994
0.9071151,0.8167157,0.889397,0.8642989,0.8167157,0.889397
0.4304829,0.4295644,0.4185145,0.4827974,0.4295644,0.4185145
0.3553217,0.3038083,0.3193052,0.3171332,0.3038083,0.3193052
0.3890024,0.3944268,0.4299219,0.3459649,0.3944268,0.4299219
0.9362384,0.8922838,0.9082928,0.862988,0.8922838,0.9082928
0.3181937,0.2932142,0.2985752,0.3155907,0.2932142,0.2985752
0.2265196,0.2033006,0.1928704,0.2553927,0.2033006,0.1928704
0.9119955,0.9235543,0.9337181,0.8866505,0.9235543,0.9337181
0.3285049,0.2900266,0.3249975,0.3264207,0.2900266,0.3249975
0.2160919,0.251621,0.2238204,0.2307264,0.251621,0.2238204
0.4785628,0.4346878,0.441703,0.5229841,0.4346878,0.441703
0.2556614,0.2608791,0.2139087,0.2562512,0.2608791,0.2139087
0.4873352,0.5234724,0.5357559,0.4360789,0.5234724,0.5357559
0.4243963,0.371741,0.4393838,0.4326974,0.371741,0.4393838
0.2115883,0.1555916,0.1538395,0.2432967,0.1555916,0.1538395
0.1726797,0.1618988,0.1476194,0.1788631,0.1618988,0.1476194
0.38802,0.323635,0.3233787,0.3605341,0.323635,0.3233787
0.271406,0.3262617,0.2556103,0.3218937,0.3262617,0.2556103
0.5039458,0.5089132,0.6065958,0.4191728,0.5089132,0.6065958
0.495552,0.5375227,0.6148451,0.4200752,0.5375227,0.6148451
0.7105671,0.719289,0.8590836,0.6325284,0.719289,0.8590836
0.2791719,0.2734039,0.2285941,0.3194116,0.2734039,0.2285941
0.2038315,0.2368118,0.1961623,0.2289032,0.2368118,0.1961623
0.4315295,0.3915049,0.4033958,0.3896536,0.3915049,0.4033958
0.3023581,0.2806356,0.2531001,0.3467237,0.2806356,0.2531001
0.6773016,0.7440766,0.8172741,0.631838,0.7440766,0.8172741
0.8903387,0.9032126,0.9376043,0.8961042,0.9032126,0.9376043
0.5443536,0.5931605,0.6755633,0.4711811,0.5931605,0.6755633
0.2836143,0.3049565,0.2595492,0.2947807,0.3049565,0.2595492
0.5649556,0.5488783,0.5384501,0.579786,0.5488783,0.5384501
0.383971,0.3378863,0.3655555,0.3555567,0.3378863,0.3655555
0.3772278,0.3886599,0.3367935,0.4163902,0.3886599,0.3367935
0.5820495,0.6084293,0.5837252,0.5414435,0.6084293,0.5837252
0.5666667,0.6645168,0.6931806,0.4830864,0.6645168,0.6931806
0.3620552,0.3348441,0.3868862,0.3538304,0.3348441,0.3868862
0.4541725,0.4217332,0.4052339,0.4838551,0.4217332,0.4052339
0.6443967,0.5656668,0.5397205,0.7035854,0.5656668,0.5397205
0.5341419,0.5823835,0.584749,0.5904665,0.5823835,0.584749
0.4500323,0.5098827,0.5025652,0.4149032,0.5098827,0.5025652
0.5692481,0.5723779,0.5631658,0.5984965,0.5723779,0.5631658
0.1883079,0.1874633,0.1811853,0.2209314,0.1874633,0.1811853
0.6475465,0.6362966,0.6870495,0.6401115,0.6362966,0.6870495
0.6621451,0.7329237,0.7819299,0.5749222,0.7329237,0.7819299
0.3153909,0.2534072,0.2447118,0.3090185,0.2534072,0.2447118
0.5345511,0.5464454,0.4956174,0.5350122,0.5464454,0.4956174
0.191313,0.1915722,0.1736701,0.220478,0.1915722,0.1736701
0.4177024,0.3961975,0.3741917,0.4842366,0.3961975,0.3741917
0.2440197,0.2857127,0.2281273,0.2799192,0.2857127,0.2281273
0.8337046,0.8910895,0.9223725,0.8406695,0.8910895,0.9223725
0.7400797,0.6881478,0.6901871,0.6858414,0.6881478,0.6901871
0.550088,0.5815863,0.5924582,0.5670362,0.5815863,0.5924582
0.3144798,0.2549826,0.2420199,0.3585691,0.2549826,0.2420199
