V,VA1,VA2,B,BA1,BA2
0.6287878,0.6334671,0.6334671,0.5409408,0.6334671,0.6334671
0.3273694,0.3048732,0.3048732,0.3783716,0.3048732,0.3048732
0.3056261,0.3194172,0.3194172,0.3450852,0.3194172,0.3194172
0.2259848,0.2367719,0.2367719,0.2886387,0.2367719,0.2367719
0.2890707,0.2687047,0.2687047,0.3341939,0.2687047,0.2687047
0.313679,0.3006925,0.3006925,0.32021,0.3006925,0.3006925
0.5454714,0.5244621,0.5244621,0.5281749,0.5244621,0.5244621
0.4938695,0.4417762,0.4417762,0.4556842,0.4417762,0.4417762
0.4609176,0.4661989,0.4661989,0.4683047,0.4661989,0.4661989
0.5882729,0.674967,0.674967,0.5511206,0.674967,0.674967
0.4544922,0.4499858,0.4499858,0.4265913,0.4499858,0.4499858
0.5199809,0.5399299,0.5399299,0.4278108,0.5399299,0.5399299
0.3527384,0.3663871,0.3663871,0.3584546,0.3663871,0.3663871
0.1960225,0.2146272,0.2146272,0.2280547,0.2146272,0.2146272
0.1904399,0.2053345,0.2053345,0.2343114,0.2053345,0.2053345
0.9458734,0.9652025,0.9652025,0.9447981,0.9652025,0.9652025
0.3396366,0.3423314,0.3423314,0.3728236,0.3423314,0.3423314
0.2021668,0.1825028,0.1825028,0.2289982,0.1825028,0.1825028
0.1730225,0.1700851,0.1700851,0.2286708,0.1700851,0.1700851
0.5594408,0.5175699,0.5175699,0.480902,0.5175699,0.5175699
0.2716621,0.2945608,0.2945608,0.3637878,0.2945608,0.2945608
0.7522409,0.6348899,0.6348899,0.6696161,0.6348899,0.6348899
0.4283874,0.4332926,0.4332926,0.4118464,0.4332926,0.4332926
0.6425882,0.6523555,0.6523555,0.7151877,0.6523555,0.6523555
0.3815262,0.3660157,0.3660157,0.3384294,0.3660157,0.3660157
0.784986,0.7812977,0.7812977,0.7465227,0.7812977,0.7812977
0.2382918,0.2295292,0.2295292,0.296597,0.2295292,0.2295292
0.3420664,0.4238453,0.4238453,0.4393376,0.4238453,0.4238453
0.453638,0.449807,0.449807,0.4410306,0.449807,0.449807
0.2338881,0.2500813,0.2500813,0.3011289,0.2500813,0.2500813
0.2538323,0.2643036,0.2643036,0.4065984,0.2643036,0.2643036
0.2761293,0.2796482,0.2796482,0.2882612,0.2796482,0.2796482
0.1645932,0.1582169,0.1582169,0.2266554,0.1582169,0.1582169
0.5663623,0.6426437,0.6426437,0.5107386,0.6426437,0.6426437
0.5016171,0.6241731,0.6241731,0.5500444,0.6241731,0.6241731
0.8366398,0.9115678,0.9115678,0.8375706,0.9115678,0.9115678
0.2088588,0.232774,0.232774,0.3302049,0.232774,0.232774
0.9205979,0.8957186,0.8957186,0.8333267,0.8957186,0.8957186
0.1908078,0.1946441,0.1946441,0.189919,0.1946441,0.1946441
0.6264413,0.6589388,0.6589388,0.5867251,0.6589388,0.6589388
0.2652448,0.2466345,0.2466345,0.2777255,0.2466345,0.2466345
0.1829781,0.1827749,0.1827749,0.2133635,0.1827749,0.1827749
0.5023939,0.4583595,0.4583595,0.4884419,0.4583595,0.4583595
0.3936647,0.3732446,0.3732446,0.338119,0.3732446,0.3732446
0.1681404,0.1698405,0.1698405,0.2301462,0.1698405,0.1698405
0.338494,0.3415328,0.3415328,0.2880298,0.3415328,0.3415328
0.2375488,0.2557331,0.2557331,0.2555896,0.2557331,0.2557331
0.2873571,0.3139387,0.3139387,0.2972022,0.3139387,0.3139387
0.2939601,0.3215299,0.3215299,0.3354614,0.3215299,0.3215299
0.4727898,0.5372116,0.5372116,0.4254224,0.5372116,0.5372116
0.6585573,0.6222336,0.6222336,0.5790867,0.6222336,0.6222336
0.179163,0.1869393,0.1869393,0.230714,0.1869393,0.1869393
0.416288,0.5045535,0.5045535,0.5155721,0.5045535,0.5045535
0.2241153,0.2290127,0.2290127,0.2632217,0.2290127,0.2290127
0.6260165,0.5443284,0.5443284,0.5692656,0.5443284,0.5443284
0.7807244,0.7231866,0.7231866,0.7106314,0.7231866,0.7231866
0.3383968,0.2981717,0.2981717,0.4506467,0.2981717,0.2981717
0.2908498,0.2834519,0.2834519,0.3014409,0.2834519,0.2834519
0.2328209,0.2322644,0.2322644,0.2379659,0.2322644,0.2322644
0.3897484,0.3941047,0.3941047,0.4228137,0.3941047,0.3941047
0.4228897,0.4105383,0.4105383,0.3527233,0.4105383,0.4105383
0.4092735,0.3572873,0.3572873,0.4162136,0.3572873,0.3572873
0.2155771,0.2140683,0.2140683,0.1963766,0.2140683,0.2140683
0.8131446,0.7564651,0.7564651,0.7290166,0.7564651,0.7564651
0.7013539,0.5953453,0.5953453,0.6694311,0.5953453,0.5953453
0.2406376,0.2354185,0.2354185,0.2545325,0.2354185,0.2354185
0.1547331,0.1476136,0.1476136,0.1884268,0.1476136,0.1476136
0.5051675,0.4084874,0.4084874,0.5050417,0.4084874,0.4084874
0.7579962,0.830587,0.830587,0.6936321,0.830587,0.830587
0.5447972,0.4782287,0.4782287,0.4830514,0.4782287,0.4782287
0.1385363,0.1485594,0.1485594,0.1679838,0.1485594,0.1485594
0.2942766,0.3018227,0.3018227,0.34689,0.3018227,0.3018227
0.2010954,0.2083772,0.2083772,0.2266135,0.2083772,0.2083772
0.2215061,0.2175462,0.2175462,0.2278282,0.2175462,0.2175462
0.1707208,0.1869149,0.1869149,0.2398674,0.1869149,0.1869149
0.3500045,0.3091676,0.3091676,0.474784,0.3091676,0.3091676
0.3643146,0.3797878,0.3797878,0.342162,0.3797878,0.3797878
0.4781861,0.5707306,0.5707306,0.5229163,0.5707306,0.5707306
0.2082634,0.2118134,0.2118134,0.2018553,0.2118134,0.2118134
0.3941426,0.4577868,0.4577868,0.3900472,0.4577868,0.4577868
0.2733555,0.2539618,0.2539618,0.2800702,0.2539618,0.2539618
0.3577677,0.4049238,0.4049238,0.4042087,0.4049238,0.4049238
0.175901,0.1672268,0.1672268,0.2280901,0.1672268,0.1672268
0.7008567,0.6064674,0.6064674,0.6097907,0.6064674,0.6064674
0.4791095,0.534349,0.534349,0.4453304,0.534349,0.534349
0.1692646,0.1679848,0.1679848,0.2084018,0.1679848,0.1679848
0.6547144,0.6382898,0.6382898,0.5472614,0.6382898,0.6382898
0.1601696,0.1614962,0.1614962,0.1878932,0.1614962,0.1614962
0.3973662,0.3779515,0.3779515,0.3053573,0.3779515,0.3779515
0.2126513,0.2101966,0.2101966,0.2279829,0.2101966,0.2101966
0.2355814,0.2403358,0.2403358,0.2922356,0.2403358,0.2403358
0.661609,0.7000884,0.7000884,0.6429224,0.7000884,0.7000884
0.3514434,0.3405865,0.3405865,0.3494062,0.3405865,0.3405865
0.2268391,0.241601,0.241601,0.2653392,0.241601,0.241601
0.2548135,0.2713161,0.2713161,0.2578566,0.2713161,0.2713161
0.3994891,0.4808325,0.4808325,0.4683304,0.4808325,0.4808325
0.5168438,0.5819808,0.5819808,0.4680625,0.5819808,0.5819808
0.6515133,0.672003,0.672003,0.6169461,0.672003,0.672003
0.9427844,0.9529326,0.9529326,0.9164597,0.9529326,0.9529326
0.6941589,0.6947638,0.6947638,0.6556976,0.6947638,0.6947638
0.8925552,0.912271,0.912271,0.8467231,0.912271,0.912271
0.1584516,0.1547858,0.1547858,0.2153117,0.1547858,0.1547858
0.9701506,0.9739576,0.9739576,0.9760136,0.9739576,0.9739576
0.7214647,0.7344058,0.7344058,0.6077537,0.7344058,0.7344058
0.8554911,0.8930158,0.8930158,0.7641558,0.8930158,0.8930158
0.3357863,0.3347836,0.3347836,0.3633633,0.3347836,0.3347836
0.2436358,0.2204899,0.2204899,0.2674152,0.2204899,0.2204899
0.9219972,0.905907,0.905907,0.92159,0.905907,0.905907
0.9978511,0.9973317,0.9973317,0.9912432,0.9973317,0.9973317
0.7677262,0.6950357,0.6950357,0.6769503,0.6950357,0.6950357
0.2198877,0.2186649,0.2186649,0.2642715,0.2186649,0.2186649
0.2017883,0.2030918,0.2030918,0.2159845,0.2030918,0.2030918
0.4390539,0.4376278,0.4376278,0.418822,0.4376278,0.4376278
0.656714,0.7261116,0.7261116,0.680239,0.7261116,0.7261116
0.4039633,0.4340382,0.4340382,0.3590258,0.4340382,0.4340382
0.5137753,0.5401089,0.5401089,0.4911425,0.5401089,0.5401089
0.3933405,0.4573002,0.4573002,0.3851255,0.4573002,0.4573002
0.1272773,0.113121,0.113121,0.1735406,0.113121,0.113121
0.9929741,0.9839728,0.9839728,0.9805589,0.9839728,0.9839728
0.7513362,0.699799,0.699799,0.6887761,0.699799,0.699799
0.603586,0.5854589,0.5854589,0.5904372,0.5854589,0.5854589
0.813065,0.7560199,0.7560199,0.7226792,0.7560199,0.7560199
0.1493656,0.1451384,0.1451384,0.2166792,0.1451384,0.1451384
0.2841219,0.2688617,0.2688617,0.3135526,0.2688617,0.2688617
0.8176559,0.8725115,0.8725115,0.8086818,0.8725115,0.8725115
0.2243257,0.2345346,0.2345346,0.2376541,0.2345346,0.2345346
0.4346208,0.4699306,0.4699306,0.4869158,0.4699306,0.4699306
0.6150501,0.6068093,0.6068093,0.5653034,0.6068093,0.6068093
0.475047,0.409964,0.409964,0.3912483,0.409964,0.409964
0.4230749,0.4608982,0.4608982,0.4205966,0.4608982,0.4608982
0.4635139,0.4353647,0.4353647,0.4441717,0.4353647,0.4353647
0.1959807,0.2135737,0.2135737,0.2155395,0.2135737,0.2135737
0.3151135,0.2912413,0.2912413,0.3291049,0.2912413,0.2912413
0.9002084,0.8509611,0.8509611,0.8075349,0.8509611,0.8509611
0.8179179,0.8032426,0.8032426,0.7338236,0.8032426,0.8032426
0.1201992,0.1371277,0.1371277,0.1505876,0.1371277,0.1371277
0.232621,0.2525808,0.2525808,0.3096737,0.2525808,0.2525808
0.6469446,0.6197435,0.6197435,0.5839685,0.6197435,0.6197435
0.3579373,0.3566215,0.3566215,0.3927419,0.3566215,0.3566215
0.2315208,0.2220507,0.2220507,0.2978676,0.2220507,0.2220507
0.7242363,0.6974996,0.6974996,0.6815888,0.6974996,0.6974996
0.3031821,0.2929105,0.2929105,0.351153,0.2929105,0.2929105
0.2375157,0.2423993,0.2423993,0.3184393,0.2423993,0.2423993
0.8031294,0.7208113,0.7208113,0.7362434,0.7208113,0.7208113
0.5639059,0.486319,0.486319,0.6716836,0.486319,0.486319
0.7422922,0.6907265,0.6907265,0.6744745,0.6907265,0.6907265
0.535516,0.5660918,0.5660918,0.5350178,0.5660918,0.5660918
0.679395,0.646815,0.646815,0.5895152,0.646815,0.646815
0.7998299,0.7967515,0.7967515,0.7149971,0.7967515,0.7967515
0.1772913,0.1832223,0.1832223,0.2375777,0.1832223,0.1832223
0.4184739,0.3748548,0.3748548,0.4360167,0.3748548,0.3748548
0.2137386,0.2175159,0.2175159,0.2479148,0.2175159,0.2175159
0.2796001,0.2600569,0.2600569,0.2916691,0.2600569,0.2600569
0.8511443,0.8138661,0.8138661,0.732333,0.8138661,0.8138661
0.3166539,0.310135,0.310135,0.353247,0.310135,0.310135
0.2236291,0.2457619,0.2457619,0.2284318,0.2457619,0.2457619
0.3365114,0.2854908,0.2854908,0.371166,0.2854908,0.2854908
0.8702446,0.8653262,0.8653262,0.7781957,0.8653262,0.8653262
0.4530243,0.4954116,0.4954116,0.4716056,0.4954116,0.4954116
0.5492721,0.5773371,0.5773371,0.5164789,0.5773371,0.5773371
0.263238,0.2391401,0.2391401,0.2516506,0.2391401,0.2391401
0.1992303,0.2256042,0.2256042,0.2499215,0.2256042,0.2256042
0.4922588,0.5193475,0.5193475,0.491038,0.5193475,0.5193475
0.3441265,0.3595479,0.3595479,0.3026253,0.3595479,0.3595479
0.5121321,0.4701254,0.4701254,0.4229717,0.4701254,0.4701254
0.1516251,0.1291754,0.1291754,0.2047783,0.1291754,0.1291754
0.5865541,0.5256897,0.5256897,0.4736405,0.5256897,0.5256897
0.168488,0.1621664,0.1621664,0.202439,0.1621664,0.1621664
0.5816577,0.6423026,0.6423026,0.5538007,0.6423026,0.6423026
0.2108052,0.2265587,0.2265587,0.2157412,0.2265587,0.2265587
0.5471072,0.5207277,0.5207277,0.4955696,0.5207277,0.5207277
0.3780202,0.3315145,0.3315145,0.3330483,0.3315145,0.3315145
0.4535534,0.450696,0.450696,0.4248378,0.450696,0.450696
0.9432742,0.9346163,0.9346163,0.8617818,0.9346163,0.9346163
0.6945191,0.6233081,0.6233081,0.6196883,0.6233081,0.6233081
0.8491192,0.8576879,0.8576879,0.7835456,0.8576879,0.8576879
0.2189416,0.2010468,0.2010468,0.2315307,0.2010468,0.2010468
0.3901919,0.4541978,0.4541978,0.4178413,0.4541978,0.4541978
0.3427496,0.3125422,0.3125422,0.2658132,0.3125422,0.3125422
0.182581,0.1907657,0.1907657,0.194458,0.1907657,0.1907657
0.6565984,0.6123118,0.6123118,0.660504,0.6123118,0.6123118
0.2463957,0.2647307,0.2647307,0.2749196,0.2647307,0.2647307
0.353523,0.4245164,0.4245164,0.3633653,0.4245164,0.4245164
0.8973555,0.9279919,0.9279919,0.9006621,0.9279919,0.9279919
0.69342,0.6602937,0.6602937,0.6373663,0.6602937,0.6602937
0.862191,0.8325588,0.8325588,0.7778718,0.8325588,0.8325588
0.4657949,0.4437343,0.4437343,0.4339374,0.4437343,0.4437343
0.1992061,0.2113318,0.2113318,0.2503532,0.2113318,0.2113318
0.263105,0.2830172,0.2830172,0.3356626,0.2830172,0.2830172
0.1933192,0.1541666,0.1541666,0.2299539,0.1541666,0.1541666
0.6128761,0.6427015,0.6427015,0.4948565,0.6427015,0.6427015
0.9208137,0.9033461,0.9033461,0.8445486,0.9033461,0.9033461
0.5316484,0.4683711,0.4683711,0.4868787,0.4683711,0.4683711
0.1758548,0.1606398,0.1606398,0.1992027,0.1606398,0.1606398
0.9076916,0.8899049,0.8899049,0.8442191,0.8899049,0.8899049
0.4197556,0.4328759,0.4328759,0.4636997,0.4328759,0.4328759
0.2008906,0.2212849,0.2212849,0.2873598,0.2212849,0.2212849
0.2243965,0.2356372,0.2356372,0.2297393,0.2356372,0.2356372
0.3701757,0.3369507,0.3369507,0.3770399,0.3369507,0.3369507
0.1941105,0.2091787,0.2091787,0.2079211,0.2091787,0.2091787
0.6402646,0.5668027,0.5668027,0.6574619,0.5668027,0.5668027
0.6031675,0.7783216,0.7783216,0.572688,0.7783216,0.7783216
0.9321993,0.9186625,0.9186625,0.9595739,0.9186625,0.9186625
0.3865632,0.3975935,0.3975935,0.3525661,0.3975935,0.3975935
0.595837,0.6058671,0.6058671,0.5462268,0.6058671,0.6058671
0.2459902,0.2175272,0.2175272,0.2419557,0.2175272,0.2175272
0.1734844,0.1760982,0.1760982,0.1862854,0.1760982,0.1760982
0.375303,0.3257456,0.3257456,0.4177951,0.3257456,0.3257456
0.2167596,0.2193036,0.2193036,0.2349414,0.2193036,0.2193036
0.3108265,0.2856435,0.2856435,0.2693943,0.2856435,0.2856435
0.3640447,0.3613295,0.3613295,0.4478041,0.3613295,0.3613295
0.2245952,0.2501277,0.2501277,0.241298,0.2501277,0.2501277
0.4336549,0.4260126,0.4260126,0.3795002,0.4260126,0.4260126
0.1688826,0.1598685,0.1598685,0.167875,0.1598685,0.1598685
0.7539797,0.6782734,0.6782734,0.691675,0.6782734,0.6782734
0.8099529,0.8101092,0.8101092,0.7831209,0.8101092,0.8101092
0.7183672,0.6552888,0.6552888,0.6450396,0.6552888,0.6552888
0.6129205,0.6251328,0.6251328,0.5704888,0.6251328,0.6251328
0.8260143,0.8769422,0.8769422,0.7435855,0.8769422,0.8769422
0.3338787,0.3771926,0.3771926,0.3307631,0.3771926,0.3771926
0.950524,0.9444266,0.9444266,0.9030377,0.9444266,0.9444266
0.5162884,0.4634642,0.4634642,0.4514853,0.4634642,0.4634642
0.332537,0.3002624,0.3002624,0.3512985,0.3002624,0.3002624
0.372257,0.4007667,0.4007667,0.3536868,0.4007667,0.4007667
0.1831115,0.1807542,0.1807542,0.2353287,0.1807542,0.1807542
0.6329661,0.6691255,0.6691255,0.5691874,0.6691255,0.6691255
0.2294705,0.2318821,0.2318821,0.2549212,0.2318821,0.2318821
0.6579539,0.5721372,0.5721372,0.6027806,0.5721372,0.5721372
0.1994691,0.2033524,0.2033524,0.222783,0.2033524,0.2033524
0.1539974,0.1490865,0.1490865,0.2029731,0.1490865,0.1490865
0.3568007,0.4226481,0.4226481,0.4283134,0.4226481,0.4226481
0.8279055,0.8688901,0.8688901,0.726223,0.8688901,0.8688901
0.4017378,0.3876878,0.3876878,0.3507484,0.3876878,0.3876878
0.9267355,0.942457,0.942457,0.8933699,0.942457,0.942457
0.652113,0.7363541,0.7363541,0.7183004,0.7363541,0.7363541
0.7831776,0.9196042,0.9196042,0.7321142,0.9196042,0.9196042
0.4290716,0.5530178,0.5530178,0.4745771,0.5530178,0.5530178
0.7758078,0.8610339,0.8610339,0.731208,0.8610339,0.8610339
0.3318776,0.3458025,0.3458025,0.3861124,0.3458025,0.3458025
0.1637035,0.1556557,0.1556557,0.1985652,0.1556557,0.1556557
0.607182,0.5535861,0.5535861,0.5612,0.5535861,0.5535861
0.7937104,0.6953336,0.6953336,0.6727022,0.6953336,0.6953336
0.195622,0.2107963,0.2107963,0.2658162,0.2107963,0.2107963
0.8552642,0.8275992,0.8275992,0.7699918,0.8275992,0.8275992
0.3326925,0.3346723,0.3346723,0.4157247,0.3346723,0.3346723
0.2912379,0.28797,0.28797,0.3489156,0.28797,0.28797
0.811167,0.8436598,0.8436598,0.7575982,0.8436598,0.8436598
0.5565298,0.5029088,0.5029088,0.594607,0.5029088,0.5029088
0.1528796,0.1712702,0.1712702,0.184657,0.1712702,0.1712702
0.2247759,0.1908853,0.1908853,0.2538734,0.1908853,0.1908853
0.432013,0.3945474,0.3945474,0.4233857,0.3945474,0.3945474
0.4737023,0.5681159,0.5681159,0.5284535,0.5681159,0.5681159
0.4195416,0.4134904,0.4134904,0.3825989,0.4134904,0.4134904
0.250064,0.2645664,0.2645664,0.3045116,0.2645664,0.2645664
0.4098384,0.4038413,0.4038413,0.3901861,0.4038413,0.4038413
0.3022155,0.3457923,0.3457923,0.2780875,0.3457923,0.3457923
0.4122663,0.3905545,0.3905545,0.4578321,0.3905545,0.3905545
0.2963047,0.2843733,0.2843733,0.3049373,0.2843733,0.2843733
0.3279007,0.320053,0.320053,0.3119301,0.320053,0.320053
0.9979808,0.9994729,0.9994729,0.9920319,0.9994729,0.9994729
0.3507784,0.3579154,0.3579154,0.3652058,0.3579154,0.3579154
0.3592737,0.3177176,0.3177176,0.3825673,0.3177176,0.3177176
0.3741576,0.3912393,0.3912393,0.3371615,0.3912393,0.3912393
0.3704808,0.3598205,0.3598205,0.3939894,0.3598205,0.3598205
0.6867089,0.6817395,0.6817395,0.6201174,0.6817395,0.6817395
0.9493098,0.9527465,0.9527465,0.9278347,0.9527465,0.9527465
0.7945851,0.7107022,0.7107022,0.7020299,0.7107022,0.7107022
0.2501715,0.2466631,0.2466631,0.2978512,0.2466631,0.2466631
0.2870671,0.2730408,0.2730408,0.296516,0.2730408,0.2730408
0.3526235,0.3517074,0.3517074,0.3907357,0.3517074,0.3517074
0.1299952,0.131831,0.131831,0.1780723,0.131831,0.131831
0.5216197,0.5054728,0.5054728,0.5687745,0.5054728,0.5054728
0.5504315,0.6708133,0.6708133,0.6292613,0.6708133,0.6708133
0.2430802,0.27761,0.27761,0.3035631,0.27761,0.27761
0.8512088,0.8889404,0.8889404,0.8130628,0.8889404,0.8889404
0.6795983,0.6818589,0.6818589,0.6597748,0.6818589,0.6818589
0.3304938,0.3132842,0.3132842,0.3252016,0.3132842,0.3132842
0.4782506,0.4747076,0.4747076,0.422576,0.4747076,0.4747076
0.3241747,0.3471101,0.3471101,0.3384716,0.3471101,0.3471101
0.5344604,0.5567266,0.5567266,0.4805838,0.5567266,0.5567266
0.7191031,0.7567987,0.7567987,0.7331981,0.7567987,0.7567987
0.3931641,0.4051957,0.4051957,0.3381822,0.4051957,0.4051957
0.1832797,0.1917773,0.1917773,0.270328,0.1917773,0.1917773
0.2046496,0.212201,0.212201,0.2884438,0.212201,0.212201
0.494073,0.4242794,0.4242794,0.4685098,0.4242794,0.4242794
