V,VA1,VA2,B,BA1,BA2
0.3784828,0.4430824,0.4249003,0.395628,0.4800902,0.3319792
0.5768336,0.5392071,0.543651,0.5774465,0.6169792,0.6481142
0.3912081,0.4017367,0.4063326,0.3779219,0.4635457,0.3291038
0.5957092,0.5339392,0.539012,0.5856431,0.5228705,0.6538502
0.4225935,0.4366799,0.4395354,0.4310848,0.4772069,0.4241029
0.5613948,0.5681249,0.560304,0.5790865,0.6127865,0.7561295
0.448533,0.4089983,0.4129059,0.4134252,0.4676502,0.3299493
0.4231898,0.4016794,0.4044161,0.4232417,0.4305396,0.3346025
0.5258113,0.562064,0.5392252,0.5225482,0.5431464,0.6026385
0.5219836,0.6709963,0.6906682,0.5187751,0.6212639,0.7619816
0.4117965,0.3960647,0.4015586,0.4078638,0.4384222,0.3301187
0.4799013,0.5340737,0.4844264,0.5203644,0.5134977,0.5185605
0.602157,0.5448685,0.567944,0.5834883,0.4934969,0.4893162
0.5343185,0.6291371,0.6447987,0.5787516,0.6408382,0.7254146
0.5675201,0.5632958,0.5640642,0.6092709,0.6264953,0.7618432
0.5155534,0.5027531,0.5043685,0.5081767,0.5389384,0.6138092
0.4238915,0.4342357,0.4327565,0.3956309,0.4323384,0.4190512
0.4418557,0.426838,0.4331792,0.42908,0.3964577,0.3845044
0.5350358,0.5658602,0.5090079,0.565783,0.5413666,0.5411426
0.5416949,0.5860425,0.5959605,0.5751053,0.5338013,0.7880347
0.7051723,0.6516532,0.6552481,0.7064945,0.573791,0.9587624
0.3751579,0.4480713,0.4093452,0.41408,0.4109126,0.3728855
0.5373889,0.5109316,0.5197918,0.5055421,0.5319732,0.5935697
0.6156863,0.5847099,0.5844466,0.6157624,0.5672084,0.8076893
0.4722921,0.4886414,0.4695326,0.510112,0.5009936,0.5384644
0.3512869,0.3903285,0.3877141,0.3557604,0.4061889,0.3257606
0.4944561,0.5301868,0.5650589,0.4538112,0.4802873,0.5375396
0.4650761,0.4888197,0.4959017,0.4583397,0.4708326,0.5486805
0.637136,0.5521659,0.5554331,0.6286135,0.6419079,0.6969128
0.6070535,0.5821216,0.5842926,0.6125094,0.5597844,0.7820863
0.4427258,0.4616249,0.4471569,0.4619248,0.3902543,0.4667543
0.4285481,0.40092,0.4097694,0.3910014,0.4645848,0.3266354
0.4186734,0.4465915,0.4563545,0.425191,0.4479049,0.4166995
0.4269529,0.4489127,0.4623744,0.4338061,0.4724332,0.4194318
0.6339813,0.6021099,0.6037803,0.6426369,0.6759387,0.8423615
0.4734334,0.550308,0.568764,0.5038161,0.4851181,0.5957933
0.4993521,0.486401,0.4886515,0.495288,0.469603,0.5474194
0.4271976,0.4465795,0.460678,0.4283255,0.4100653,0.4228962
0.6872237,0.6982844,0.6664211,0.7205753,0.7297567,0.9993698
0.3911984,0.4073105,0.4183572,0.3779727,0.4424291,0.3358047
0.5690482,0.5751691,0.5751457,0.581552,0.5443931,0.7834214
0.4213027,0.3997145,0.4038551,0.3789078,0.4059396,0.3256422
0.3653779,0.4688591,0.4449744,0.3899091,0.4811426,0.4043961
0.5067502,0.7058331,0.6661949,0.6251529,0.6160272,0.9887534
0.6969192,0.5877347,0.5871124,0.7000449,0.5884856,0.8096064
0.6165573,0.5839584,0.5903491,0.6312838,0.5036879,0.7786065
0.6988117,0.5951633,0.5917806,0.6884697,0.5098511,0.7302711
0.6098685,0.5716316,0.5716803,0.6088108,0.5421413,0.7524683
0.4282516,0.4168127,0.4202451,0.4161217,0.4665444,0.3922915
0.4533603,0.4020622,0.4083725,0.4280023,0.4906255,0.3331456
0.5171614,0.5577306,0.5437845,0.5626888,0.5753861,0.6991557
0.3792107,0.4041862,0.4129877,0.3828807,0.4216223,0.323033
0.493599,0.512911,0.5157039,0.4991578,0.5207012,0.5833859
0.7805396,0.6589278,0.6545852,0.7842509,0.7225487,0.9898729
0.3631197,0.3979832,0.3941074,0.3688869,0.3677716,0.3580173
0.4980683,0.5246117,0.5613379,0.4809027,0.5451054,0.4707734
0.4727814,0.4886326,0.5104044,0.4563811,0.3945179,0.3792055
0.3798545,0.409141,0.4108861,0.3843995,0.4086463,0.3261503
0.4128606,0.4362783,0.4095339,0.4385165,0.4760193,0.3117956
0.5609158,0.4816014,0.4889682,0.5360296,0.5516701,0.5052206
0.583158,0.5603656,0.5582488,0.5888409,0.5671936,0.7621466
0.6159172,0.5536636,0.5579454,0.6092651,0.5616513,0.7076966
0.4087277,0.4307315,0.4309601,0.4242071,0.397289,0.4381217
0.3619674,0.3982963,0.3978468,0.3648009,0.3643135,0.3383924
0.4991085,0.4488439,0.4683899,0.4611691,0.4035082,0.3405273
0.4643407,0.4565254,0.4401889,0.4873491,0.5470526,0.3722522
0.5253484,0.4428084,0.4428204,0.4958886,0.4582743,0.4381663
0.4314284,0.387963,0.3924995,0.4300808,0.3489438,0.31499
0.6555185,0.6107771,0.6180974,0.6498539,0.673036,0.8080128
0.3640474,0.41543,0.4169056,0.3651307,0.3993772,0.3667424
0.6230152,0.5817674,0.5806207,0.6256664,0.5842535,0.7736486
0.4527175,0.5388904,0.529321,0.5085072,0.5201633,0.6838274
0.6767961,0.5498922,0.5555973,0.6689621,0.5051909,0.7021624
0.4593773,0.4305942,0.4355789,0.4435028,0.480836,0.3648321
0.4012719,0.3950354,0.3887586,0.4045557,0.3592886,0.3353642
0.4318187,0.4992352,0.4478127,0.4768293,0.4899567,0.4232669
0.7051411,0.6682376,0.6713638,0.7026596,0.7225818,0.9927486
0.5655727,0.514832,0.5199731,0.5618624,0.5421184,0.6072362
0.7033715,0.7306627,0.7414113,0.7184427,0.6936829,0.9974169
0.4168798,0.5135393,0.5135678,0.4468993,0.4789055,0.6414313
0.4701183,0.4513225,0.4593592,0.4432822,0.488195,0.4386679
0.3907559,0.3893479,0.3868261,0.3950653,0.4446669,0.3424603
0.3961717,0.4931849,0.4638499,0.4226816,0.4317447,0.4368189
0.5918063,0.5713276,0.57307,0.5973063,0.5318291,0.7687311
0.3728691,0.4152409,0.4117324,0.4029948,0.3943093,0.3685419
0.3803081,0.4215895,0.4144232,0.3943733,0.4097521,0.3830782
0.3749865,0.4386149,0.4087203,0.4022529,0.4250464,0.3351238
0.3709593,0.4211806,0.4072509,0.3822346,0.4454804,0.3603123
0.4196472,0.4234045,0.4316066,0.4160051,0.3993247,0.3893671
0.5532039,0.5109388,0.5270662,0.5639566,0.5223921,0.4774786
0.5711559,0.4138306,0.4204192,0.494684,0.4826251,0.3356967
0.4351794,0.4886905,0.4986977,0.4393157,0.4730598,0.5361377
0.4928981,0.4819603,0.4825977,0.4808847,0.4837499,0.5502771
0.481349,0.4653616,0.4451134,0.4708472,0.5099084,0.3877733
0.5412132,0.5298321,0.5189254,0.5222727,0.5535351,0.4775751
0.4020476,0.4593521,0.4473164,0.3997745,0.4044336,0.4827705
0.4262651,0.4424247,0.4643205,0.4101343,0.38192,0.343872
0.3598038,0.4310001,0.3998537,0.3880622,0.3669024,0.3148309
0.6580838,0.6105015,0.6105831,0.6593703,0.6740078,0.8520462
0.3730967,0.3880454,0.3901716,0.3736634,0.3863487,0.3192204
0.5629838,0.5890277,0.5929282,0.5667482,0.5672376,0.7853902
0.4986834,0.4746415,0.4406054,0.4748662,0.4671127,0.358145
0.5065419,0.5310377,0.5418289,0.5261365,0.5011368,0.6249869
0.4318715,0.4766653,0.4778798,0.4517853,0.4808888,0.4914851
0.5273465,0.5293994,0.4981541,0.5814066,0.5454651,0.5528072
0.4627014,0.4822764,0.4961808,0.4529645,0.4011006,0.388993
0.4555414,0.4774596,0.4803047,0.4669124,0.4337423,0.5267467
0.4152632,0.4481003,0.4626708,0.4043662,0.4292027,0.3409268
0.5495537,0.4448359,0.4594041,0.4809846,0.5191458,0.3309211
0.3905995,0.4404314,0.4149441,0.4091789,0.3949017,0.3274732
0.3788091,0.3982871,0.4004773,0.3792141,0.3867599,0.3134596
0.5698156,0.5587165,0.5610033,0.5757225,0.5136193,0.7390537
0.4981032,0.5563973,0.5800352,0.5118778,0.5016506,0.6045743
0.4561161,0.4523308,0.4479176,0.4274533,0.4951904,0.2996615
0.3690878,0.4069031,0.4112556,0.3679563,0.3721214,0.3396128
0.3973639,0.3903458,0.3895293,0.4110764,0.3692637,0.3198186
0.4276777,0.4558746,0.4624176,0.442196,0.3914187,0.392676
0.3556468,0.3887293,0.3875199,0.3590431,0.4178075,0.3194122
0.4058537,0.5232143,0.5220069,0.4753402,0.4484513,0.6682556
0.4776715,0.4169766,0.4301471,0.4327085,0.4288684,0.3460104
0.4692727,0.4077475,0.4091586,0.4701387,0.3808607,0.342801
0.387215,0.434062,0.4371136,0.396958,0.399867,0.4072558
0.3869027,0.3942407,0.399687,0.3831824,0.4073464,0.3157216
0.545643,0.5018538,0.5113019,0.5397802,0.5512173,0.5502443
0.3871576,0.3832484,0.3857474,0.3873469,0.4026267,0.3120105
0.6651305,0.5495503,0.521969,0.6846456,0.6274552,0.5872502
0.4478483,0.450928,0.4136382,0.4799988,0.3778183,0.3427017
0.4555463,0.4157502,0.4111654,0.4630479,0.4646738,0.3837726
0.3988656,0.4583703,0.4394595,0.4189044,0.4304474,0.3928836
0.3798162,0.4352235,0.4185621,0.395664,0.4459107,0.3293454
0.3413846,0.3897811,0.3788135,0.3528597,0.3668958,0.3127251
0.485259,0.6451876,0.6726436,0.5076456,0.5609512,0.7891091
0.3956211,0.4004748,0.396108,0.4006232,0.443391,0.3391984
0.4223423,0.3892276,0.3878486,0.3683426,0.4332296,0.3221249
0.3613388,0.4394123,0.4103681,0.387676,0.3970613,0.3347649
0.3620118,0.3891301,0.3870079,0.3659968,0.3779575,0.3246815
0.4630694,0.5152113,0.5233044,0.4827584,0.4763362,0.5351735
0.5113564,0.4933887,0.4902897,0.515816,0.5590203,0.5880074
0.6319983,0.5278283,0.5305841,0.619746,0.5558974,0.6452197
0.3695878,0.3910629,0.3953584,0.36839,0.3350389,0.3163801
0.6956575,0.6881859,0.6742275,0.7456543,0.5689393,0.9999228
0.3821331,0.4012102,0.4079783,0.3645372,0.4006694,0.3116341
0.5885056,0.6373683,0.6471886,0.6178526,0.7091534,0.8721475
0.6461832,0.5586118,0.5671278,0.6572612,0.5836556,0.6936794
0.3934516,0.3945281,0.3958204,0.3690065,0.3819317,0.3276823
0.377735,0.386349,0.3870358,0.3814238,0.3841512,0.3238484
0.3937537,0.4134447,0.4238344,0.3595495,0.436271,0.3294377
0.5619321,0.4568791,0.4631753,0.5320765,0.463227,0.4606544
0.5239275,0.6590535,0.6335156,0.5895535,0.5681486,0.9009939
0.3904417,0.4488,0.4511517,0.3910258,0.400552,0.4795115
0.4686188,0.5606765,0.58308,0.4853639,0.6007354,0.5900785
0.4033281,0.4252582,0.4252766,0.4036095,0.3892536,0.3930743
0.5765229,0.5286249,0.492099,0.5865999,0.4959266,0.55722
0.4757661,0.498391,0.5085529,0.4452398,0.4693021,0.599023
0.454824,0.5144877,0.4926041,0.5218861,0.4845272,0.5155812
0.5257409,0.4962314,0.4593047,0.54015,0.5389465,0.451777
0.7542264,0.6068575,0.6065572,0.7542383,0.6706591,0.8346413
0.4263864,0.5431817,0.5519028,0.472219,0.4794587,0.5798174
0.6560988,0.5220579,0.5450985,0.6011717,0.5725462,0.4389761
0.4156322,0.4233503,0.4075058,0.4047448,0.4071562,0.3034191
0.6166474,0.5287083,0.5297327,0.614239,0.5489314,0.6361066
0.6714671,0.5555999,0.5601885,0.6450341,0.5897952,0.706331
0.6513431,0.5419515,0.5475914,0.6396997,0.6145021,0.6660075
0.360139,0.3918381,0.3905805,0.3637512,0.3416402,0.3346561
0.3847849,0.4025745,0.4087686,0.3622512,0.3862546,0.3234472
0.6382563,0.5509377,0.5601257,0.630496,0.6669395,0.6984936
0.3658905,0.4090509,0.4162548,0.3622805,0.3727422,0.3292479
0.3938839,0.4726527,0.4362055,0.438358,0.4457649,0.4076634
0.3511025,0.392084,0.3925124,0.3532769,0.3271091,0.3420941
0.5210255,0.4194728,0.4331764,0.4610124,0.5131231,0.3572671
0.5435445,0.5240364,0.5431669,0.5225127,0.466074,0.5054568
0.4269416,0.4389705,0.4031091,0.4592361,0.4252796,0.3441291
0.6900733,0.5823333,0.5799257,0.6923273,0.6232321,0.8183278
0.4106467,0.4207704,0.4189929,0.3905486,0.4564418,0.3907644
0.3669417,0.4076006,0.415881,0.3622782,0.3927592,0.3400627
0.5123152,0.530011,0.551963,0.4824191,0.609692,0.5090307
0.4380312,0.4273528,0.4339125,0.4277449,0.3985398,0.3708963
0.4580791,0.492293,0.4852508,0.4672633,0.5020508,0.568318
0.3728984,0.3939718,0.391496,0.377471,0.3549424,0.344667
0.4186552,0.4445784,0.450186,0.4384743,0.4378006,0.4180258
0.3921298,0.3962833,0.3986989,0.3780715,0.404444,0.3328564
0.3604518,0.4059299,0.4065865,0.3618441,0.4357868,0.3246067
0.5452524,0.5340795,0.5346928,0.5557229,0.4827107,0.6631569
0.591796,0.4788786,0.4374863,0.5522631,0.4611742,0.351092
0.3851836,0.4041397,0.4060865,0.3856435,0.368107,0.3344379
0.4071952,0.4383095,0.4141708,0.4272237,0.4191616,0.3377207
0.5515838,0.6063688,0.5529166,0.5731466,0.5510253,0.6753193
0.3706184,0.3817508,0.3819591,0.3728169,0.3752657,0.308744
0.4578309,0.4274414,0.4303525,0.4407845,0.4513796,0.3714947
0.4088824,0.4059868,0.4066085,0.4421089,0.4312241,0.3650751
0.4092048,0.3883067,0.3890617,0.3910466,0.4063944,0.309295
0.4252349,0.5212709,0.5179466,0.4766486,0.4367452,0.6339422
0.3997113,0.3896247,0.3900253,0.3880856,0.4506943,0.3213956
0.5986849,0.5060683,0.5325087,0.5409774,0.6111411,0.4396506
0.3846576,0.3939894,0.3958562,0.3855699,0.3385684,0.3223046
0.4126787,0.3997287,0.4068839,0.4089445,0.3991077,0.3187682
0.3842752,0.3876092,0.3883132,0.3605764,0.3917946,0.3188455
0.4174251,0.442809,0.4709575,0.3961124,0.3968271,0.3563033
0.7590228,0.7049307,0.6637437,0.7922659,0.655627,0.9058292
0.4572354,0.5424991,0.543248,0.4763333,0.4794143,0.6893771
0.3718216,0.4363595,0.4350113,0.4149617,0.3946076,0.410626
0.6376516,0.5633885,0.5636628,0.6420301,0.6184875,0.7633736
0.4128514,0.4415682,0.4147811,0.4201215,0.3660839,0.3352178
0.3967106,0.4470802,0.4541919,0.4068303,0.4051866,0.4553983
0.3844916,0.3974881,0.3919734,0.4171036,0.4307325,0.3322037
0.407097,0.5318936,0.5272249,0.4483814,0.5012363,0.6801968
0.4938591,0.6386175,0.5943996,0.5823632,0.5518825,0.7858012
0.5163281,0.5341192,0.5383053,0.5226666,0.5344507,0.63743
0.485322,0.4701598,0.478629,0.497441,0.4663957,0.4614091
0.6691539,0.5674079,0.5690219,0.6641137,0.5757468,0.7379181
0.5020435,0.5599587,0.5505937,0.5214871,0.5029322,0.7284415
0.4053858,0.4056939,0.406979,0.4065803,0.416929,0.3235365
0.458342,0.4516595,0.4529477,0.4499645,0.3909649,0.4445259
0.7089859,0.5834341,0.5941963,0.6988259,0.6351599,0.7515596
0.4110399,0.4334637,0.4111081,0.4279678,0.4248446,0.3148557
0.3541708,0.3908853,0.3899438,0.3571858,0.3986381,0.3219139
0.362614,0.3884928,0.3885984,0.3634449,0.3654928,0.327095
0.4727284,0.5734004,0.5609691,0.5058763,0.5153874,0.5918877
0.5448404,0.5114938,0.521128,0.5386157,0.4833395,0.5999252
0.4222494,0.4546676,0.4560517,0.4420187,0.452894,0.5012012
0.5858682,0.5716986,0.5774917,0.5945196,0.6297642,0.7351286
0.7242603,0.597407,0.6044826,0.7170548,0.6218384,0.800661
0.4152776,0.4777149,0.4757058,0.4274993,0.4268373,0.5604528
0.5302596,0.536405,0.5423927,0.5285644,0.4974116,0.6638884
0.4372139,0.4319654,0.4305491,0.4424352,0.3933636,0.412372
0.6292424,0.5257525,0.5404076,0.599264,0.5919385,0.6077101
0.4529946,0.3931191,0.3920834,0.4183402,0.4483299,0.3096188
0.5986568,0.4676147,0.469361,0.5522385,0.5055834,0.4814418
0.5111343,0.5295725,0.5317932,0.538706,0.5018642,0.6784839
0.3601839,0.3932377,0.3977385,0.3589664,0.3442469,0.321542
0.526474,0.4775992,0.482595,0.4950871,0.4713283,0.51456
0.4204806,0.4416676,0.4301232,0.431888,0.4042243,0.3433055
0.4769054,0.4929222,0.4913022,0.4831243,0.4908625,0.5806715
0.5084327,0.5274053,0.5308919,0.5316484,0.5209324,0.6447909
0.4129043,0.4012095,0.404702,0.3948608,0.4180419,0.3297733
0.4741882,0.3993661,0.3995386,0.4555627,0.4152404,0.3496326
0.5034304,0.5291395,0.533022,0.5065521,0.5892199,0.6405603
0.4438588,0.4681995,0.477358,0.4394274,0.4446757,0.4654325
0.620639,0.5222855,0.5338895,0.6045025,0.5515268,0.6224138
0.3652223,0.3929924,0.3993928,0.3691273,0.3790392,0.3151741
0.4099365,0.4605668,0.4640129,0.4384954,0.4779719,0.463914
0.4644678,0.516215,0.5315445,0.4279664,0.4519379,0.5105814
0.3754673,0.4305311,0.4138887,0.3912059,0.4316028,0.3328218
0.5704505,0.4944837,0.5006875,0.5778727,0.4594971,0.5412568
0.3333444,0.3879397,0.390726,0.3336197,0.3486004,0.3267067
0.454644,0.4703177,0.4409699,0.4269289,0.4777244,0.3946852
0.4239114,0.4458626,0.4358684,0.4346388,0.4743122,0.4581199
0.4116738,0.4362118,0.4412263,0.4365304,0.4981665,0.4114102
0.398911,0.4016265,0.3996052,0.4004584,0.3921707,0.3652827
0.4191967,0.4344844,0.4109154,0.4204919,0.3901265,0.3023397
0.5023796,0.4404186,0.4462769,0.4796109,0.4776166,0.4184477
0.4205536,0.5039117,0.5057801,0.4701713,0.4396028,0.6100544
0.4481002,0.4073975,0.4124966,0.4416665,0.4052317,0.3363213
0.3917527,0.4444318,0.4366839,0.3938633,0.4362274,0.3452165
0.5936521,0.5587246,0.5716552,0.5695331,0.5419258,0.6968106
0.3604951,0.3925777,0.3939717,0.3616281,0.4212829,0.3108062
0.6211925,0.4809024,0.4472315,0.5890424,0.5081253,0.4232432
0.3759311,0.4545977,0.4550869,0.3779538,0.3766239,0.4654608
0.4208384,0.4502293,0.3989364,0.4425234,0.4056744,0.3163517
0.5908635,0.4998066,0.4662507,0.6080207,0.5114735,0.4750243
0.6779167,0.7341004,0.7342037,0.6610188,0.6243088,0.5158727
0.4437236,0.4900421,0.4912015,0.4676635,0.4593674,0.5585578
0.3660759,0.4076064,0.4105645,0.3659291,0.3675572,0.3340094
0.6782603,0.5545413,0.5660626,0.6609562,0.6458464,0.6906205
0.42854,0.4591566,0.4709783,0.4370889,0.4780848,0.4605112
0.3405839,0.3984241,0.3871757,0.3522639,0.3638143,0.336329
0.3768396,0.4059952,0.4083331,0.3771659,0.3874337,0.3364623
0.3542423,0.3864664,0.3844038,0.3565506,0.3956254,0.3164089
0.3942742,0.466646,0.4398223,0.4298893,0.485215,0.4111522
0.5092427,0.451464,0.4687762,0.4740313,0.4388549,0.3336546
0.3899873,0.4178772,0.4154824,0.3943762,0.3812238,0.4041613
0.440821,0.5085479,0.5116266,0.5034783,0.5432926,0.5959415
0.4368822,0.45482,0.4631215,0.4293094,0.5091961,0.4439302
0.5812641,0.7119182,0.7354979,0.6601548,0.6848684,0.9999918
0.4552204,0.4380138,0.4506308,0.4264558,0.4169339,0.3432229
0.522808,0.4833168,0.5142171,0.5055795,0.5245918,0.5567893
0.4206178,0.3884231,0.3884759,0.4229916,0.353268,0.3258892
0.3842423,0.5460717,0.5197054,0.4166876,0.4609914,0.5937574
0.3756699,0.4209198,0.4284188,0.3850229,0.3631553,0.3745557
0.3644491,0.3935773,0.3913129,0.3688636,0.3469086,0.3557706
0.7913408,0.6643203,0.6747621,0.7829989,0.7151591,0.9388496
0.587874,0.5817778,0.5683377,0.6109605,0.6298738,0.7726247
0.4579402,0.472526,0.4821475,0.4556087,0.4527427,0.4996827
0.4047772,0.4401283,0.4111044,0.4289443,0.4306495,0.3323079
0.4652102,0.4271878,0.4367491,0.4731439,0.4941839,0.3851254
0.5040008,0.4362113,0.444043,0.4828645,0.5157957,0.4036781
0.4163266,0.395385,0.3964566,0.3917228,0.4311019,0.3392438
0.389503,0.4243919,0.3955724,0.4156969,0.3680014,0.3136787
0.7039904,0.5744435,0.5743894,0.702446,0.633822,0.7926508
0.3773692,0.4570006,0.4599112,0.4145385,0.4118123,0.448829
0.6596334,0.5652071,0.5724327,0.6527325,0.5808417,0.7253904
0.4125845,0.4182383,0.4264522,0.4138197,0.4667607,0.3450386
0.3869144,0.4060221,0.4161295,0.3596726,0.3817592,0.3198578
0.3848274,0.3871133,0.3823682,0.3912222,0.347514,0.3182609
0.391894,0.4031108,0.4124292,0.3863773,0.4066641,0.3224097
0.7173838,0.5888016,0.5976793,0.709755,0.6440703,0.7756662
0.5184626,0.5819426,0.5776559,0.6035221,0.6520375,0.790467
0.39797,0.4070187,0.3893837,0.4011308,0.4133107,0.3308425
0.4240913,0.4651311,0.4784692,0.4188448,0.4547666,0.3729294
0.6107733,0.5280276,0.5347882,0.5981499,0.5727035,0.6245662
0.4041672,0.4137116,0.4217907,0.3784834,0.4452707,0.3501217
0.4517197,0.4445849,0.4444837,0.4668263,0.4531519,0.4414628
0.4580671,0.4114238,0.412841,0.4401116,0.4420625,0.3383805
0.4042577,0.4046368,0.404089,0.3835671,0.3785561,0.3353725
0.3381268,0.3807444,0.381213,0.3402296,0.3802867,0.3094327
0.5417084,0.5095624,0.5101516,0.5329384,0.5009103,0.5979489
0.4064023,0.401086,0.4113061,0.4001533,0.3727569,0.3257701
0.518218,0.469091,0.4753718,0.4933569,0.5164609,0.4834046
0.6251608,0.4784222,0.5056235,0.5874812,0.605881,0.3655625
0.3841569,0.4424383,0.4249667,0.4006466,0.4585983,0.3427298
0.4232653,0.4768629,0.4786765,0.4750877,0.5253707,0.5154073
0.3933216,0.4756894,0.4472115,0.4525065,0.4938044,0.4209782
0.528743,0.5378221,0.5484884,0.5410118,0.5431679,0.6436356
0.487091,0.4502135,0.4582701,0.4877294,0.4756642,0.4224913
0.5995629,0.5660895,0.5919967,0.5469324,0.6005532,0.5399247
0.6587424,0.6176056,0.6216997,0.6588859,0.6337426,0.8572071
0.651992,0.5715435,0.5929109,0.5822142,0.586773,0.5106722
0.6041519,0.4764663,0.4915265,0.5116943,0.5259117,0.3409732
0.4155246,0.4227255,0.4285586,0.3975455,0.4866277,0.3614043
0.4797331,0.5523226,0.5368999,0.5480117,0.4754104,0.6994491
